FacilityID,TankIDAssociatedwithRelease,LUSTID,FederallyReportableRelease,SiteName,SiteAddress,SiteAddress2,SiteCity,Zipcode,County,State,EPARegion,FacilityType,TribalSite,Tribe,Latitude,Longitude,CoordinateSource,LUSTStatus,ReportedDate,NFADate,MediaImpactedSoil,MediaImpactedGroundwater,MediaImpactedSurfaceWater,SubstanceReleased1,QuantityReleased1,Unit1,SubstanceReleased2,QuantityReleased2,Unit2,SubstanceReleased3,AmountReleased3,Unit3,SubstanceReleased4,AmountReleased4,Unit4,SubstanceReleased5,AmountReleased5,Unit5,SourceOfRelease1,CauseOfRelease1,SourceOfRelease2,CauseOfRelease2,SourceOfRelease3,CauseOfRelease3,HowReleaseDetected,CorrectiveActionStrategy1,CorrectiveActionStrategy1StartDate,CorrectiveActionStrategy2,CorrectiveActionStrategy2StartDate,CorrectiveActionStrategy3,CorrectiveActionStrategy3StartDate,ClosedWithContamination,NoFurtherActionLetterURL,MilitaryDoDSite
1016,,7LTO94,No,CASEY'S GENERAL STORE 2366,1809 9TH AVE E,,Oskaloosa,52577-3535,Mahaska,IA,7,,,,41.28749,-92.62316,Geocoded address,No further action,1990-07-06,1999-02-02,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5173,,7LTM58,No,CASEY'S GENERAL STORE 2777,65 WILLIAMS BLVD,,Fairfax,52228,Linn,IA,7,,,,41.9288,-91.77889,Map interpolation,,1990-05-07,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,Groundwater Treatment: Injection Nutrient(s),2003-10-15,,,,,Yes,,Unknown
7094,,7LTI94,No,SHUEY AUTO SERVICE,402 G AVE,,Grundy Center,506380000,Grundy,IA,7,,,,42.36133,-92.76851,Other,,,,No,No,No,Waste Oil,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
7995,,8LTU11,No,MCELENEY CAR WASH,2417 MCKINLEY ST,,Clinton,527320000,Clinton,IA,7,,,,41.8725,-90.17565,GPS,,1992-07-21,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
16855,,8LTT17,No,CAPITAL CITY BOILER & MACHINE,3950 VANDALIA ROAD,,Des Moines,503170000,Polk,IA,7,,,,41.56914,-93.53584,GPS,No further action,1992-05-11,1995-07-14,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
2014,,7LTM59,No,TURNER'S 66,137 2nd St,,Pulaski,525840000,Davis,IA,7,,,,40.69738,-92.27369,GPS,No further action,1990-04-26,2019-12-12,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Groundwater Treatment: Other,2014-06-23,,,,,Yes,,Unknown
7379,,7LTU61,No,WEST UNION TIRE,204 S VINE,,West Union,521750000,Fayette,IA,7,,,,42.95981,-91.80849,GPS,No further action,1990-08-10,2011-01-13,No,No,No,Other Petroleum,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,,,Unknown,Unknown,,,Other,Over-excavation:Land Application,2005-05-10,,,,,Yes,,Unknown
3744,,7LTV61,No,SPARKY'S ONE STOP #2,370TH ST,,Auburn,51433,Sac,IA,7,,,,42.25283,-94.87737,GPS,No further action,1990-09-14,1999-08-02,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
8698,,7LTM87,No,BURLINGTON NORTHERN RR,Burlington St,,Ottumwa,525010000,Wapello,IA,7,,,,41.00999,-92.40348,GPS,No further action,1990-05-18,2001-08-09,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
9568,,8LTN47,No,HANCOCK COUNTY SHED,237 Maple St,,Corwith,504300000,Hancock,IA,7,,,,42.99361,-93.95703,GPS,,1991-05-14,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
16642,,8LTC17,No,FARMERS ELEVATOR CO,102 1ST AVENUE NORTH,,Altoona,500090000,Polk,IA,7,,,,41.65186,-93.46506,GPS,No further action,1990-10-22,2011-10-24,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,Groundwater Treatment: Air Sparging,2002-09-23,,,,,Yes,,Unknown
3263,,8LTM31,No,GRIFFITH FORD MERCURY INC,1518 United States Highway 71,,Carroll,514010000,Carroll,IA,7,,,,42.07502,-94.87943,Other,Active: general,1991-03-25,,No,No,No,Waste Oil,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
1667,,7LTG77,No,ABANDONED GAS STATION,2136 Highway 6 Trl,,Marengo,523010000,Iowa,IA,7,,,,41.78979,-92.07538,GPS,No further action,1989-09-20,2007-09-17,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
457,,9LTI07,No,FORMER GAS STATION,1122 DACE,,Sioux City,51101,Woodbury,IA,7,,,,42.48851,-96.39502,Map interpolation,No further action,1999-06-25,2009-08-07,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,,,,,,,Other,Groundwater Treatment: Other,2004-06-10,,,,,Yes,,Unknown
6707,,7LTN13,No,AMOCO #5051,2071 E UNIVERSITY AVE,,Des Moines,503170000,Polk,IA,7,,,,41.60037,-93.57949,GPS,No further action,1990-06-01,1997-01-31,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
1661,,8LTW80,No,DIEOMATIC TRUCKING INC,State Highway 149,,Williamsburg,523610000,Iowa,IA,7,,,,41.68162,-92.00677,GPS,No further action,1993-05-19,2001-06-27,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
1475,,9LTQ36,No,JOHNNYS SERVICE,311 13TH ST N,,Humboldt,50548,Humboldt,IA,7,,,,42.72419,-94.22676,Geocoded address,No further action,2013-07-23,2016-05-26,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Tank,Tank corrosion,Piping,Piping failure,,,Other,Over-excavation:Sanitary Landfill,2014-05-01,,,,,Yes,,Unknown
3459,,8LTH44,No,ELKADER SHOP,601 HIGH STREET NE,,Elkader,520430000,Clayton,IA,7,,,,42.861,-91.40414,GPS,,1990-10-26,,No,No,No,,,,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
8870,,7LTW01,No,POKORNY BP AUTOMOTIVE SERVICE,500 W ADAMS ST,,Creston,50801,Union,IA,7,,,,41.05723,-94.36728,GPS,,1990-09-18,,Yes,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
9449,,7LTA55,No,IDOT GARAGE,410 S BOONE,,Rock Rapids,512460000,Lyon,IA,7,,,,43.42849,-96.16915,Other,No further action,1988-05-12,2000-03-07,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,Over-excavation:Thru Over-excavation,1999-07-13,,,,,Yes,,Unknown
6411,,8LTF80,No,FORMER H&H TOWN AND COUNTRY,501 HARTFORD,(HARTFORD & WARDEN STREETS),Farragut,516390000,Fremont,IA,7,,,,40.71851,-95.48124,Other,,1990-10-26,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
1826,,8LTG55,No,COCA COLA BOTTLING COMPANY,2435 KERPER BLVD,,Dubuque,520010000,Dubuque,IA,7,,,,42.52327,-90.6536,GPS,,1990-10-12,,No,No,No,,,,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
17079,,8LTW98,No,FORMER TURF & TRAIL CO,2550 RANCHERO ROAD,,Waterloo,507010000,Black Hawk,IA,7,,,,42.45558,-92.40958,GPS,No further action,1993-07-29,2013-05-13,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
6848,,7LTP89,No,CASEY'S,109 CENTER AVENUE,,Mitchellville,501690000,Polk,IA,7,,,,41.66649,-93.35761,GPS,No further action,1990-07-30,2001-03-26,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
9552,,8LTW78,No,STARMONT COMM SCHOOLS,336 Park Ave,,Strawberry Point,520760000,Clayton,IA,7,,,,42.68066,-91.5371,GPS,,1993-07-27,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
423,,9LTG45,No,FORMER SERVICE STATION,609 CHATBORN AVE,,Harlan,51537,Shelby,IA,7,,,,41.64511,-95.31885,GPS,No further action,1996-06-28,2015-02-11,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4596,,8LTX12,No,CITY OF INDIANOLA,1180 HOOVER,,Indianola,501250000,Warren,IA,7,,,,41.38612,-93.58161,GPS,,1993-09-13,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
10609,,7LTA99,No,JAY'S SERVICE,4401 HICKMAN RD,,Des Moines,503100000,Polk,IA,7,,,,41.61515,-93.67808,GPS,No further action,1988-09-15,2009-04-27,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
9781,,7LTW82,No,VICTOR'S CONOCO,901 42ND,,Des Moines,503120000,Polk,IA,7,,,,41.59404,-93.67392,GPS,No further action,1990-09-25,1999-02-15,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5237,,8LTZ51,No,GIESE SAND & GRAVEL INC,United States Highway 18,,Britt,504230000,Hancock,IA,7,,,,43.09696,-93.90258,GPS,No further action,1994-07-07,1995-02-09,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,1994-10-15,,,,,Yes,,Unknown
7969,,8LTB96,No,WOODBURY COUNTY MAINT SHED,406 POPLAR ST,,Salix,510520000,Woodbury,IA,7,,,,42.30816,-96.28732,GPS,No further action,1990-10-19,2007-06-25,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
18251,,9LTQ14,No,ST PATRICK CATHOLIC CHURCH,607 6TH STREET,,Corning,50841,Adams,IA,7,,,,40.98789,-94.73629,Geocoded address,No further action,2013-02-13,2016-03-17,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,Over-excavation:Land Application,,,,,,Yes,,Unknown
3842,,7LTJ30,No,KWIK STAR #717,100 5TH AVE NE,,Independence,50644,Buchanan,IA,7,,,,42.46918,-91.889,GPS,,1989-09-13,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
8947,,7LTS60,No,CEC GEORGE,100 S VIRGINIA ST,,George,51237,Lyon,IA,7,,,,43.34349,-95.9987,GPS,No further action,1990-08-29,2005-07-18,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
6565,,7LTV19,No,STEVE & TOMS 66,330 2ND AVE SW,,Cresco,521360000,Howard,IA,7,,,,43.37132,-92.12179,GPS,,1990-09-06,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
7673,,7LTT31,No,BP ONE TRIP,1504 E WASHINGTON ST,,Washington,52353-2102,Washington,IA,7,,,,41.29832,-91.67454,GPS,No further action,1990-08-30,2004-11-16,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
16901,,8LTP68,No,OCHEYEDAN CONSTRUCTION INC,832 MAIN STREET,,Ocheyedan,513540000,Osceola,IA,7,,,,43.41681,-95.53458,Other,No further action,1991-08-23,1999-12-21,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
3044,,8LTO58,No,SOUTH WINNESHIEK COMM SCHOOL,305 S WASHINGTON,,Calmar,521320000,Winneshiek,IA,7,,,,43.18299,-91.86638,GPS,No further action,1991-06-21,2000-10-05,Yes,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
184,,8LTX70,No,FORMER BANK,6401 HICKMAN ROAD,,Des Moines,503220000,Polk,IA,7,,,,41.61513,-93.70661,GPS,No further action,1993-11-29,2017-01-11,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4400,,8LTM13,No,STORY COUNTY SHED,9TH & O AVE,,Nevada,502010000,Story,IA,7,,,,42.02518,-93.44809,GPS,No further action,1991-02-27,2000-05-22,No,No,No,Waste Oil,,Gallons,Gasoline,,Gallons,Diesel,,Gallons,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
7832,,7LTY50,No,VALLEY RESTAURANT INC,168 N U Ave,,Villisca,508640000,Montgomery,IA,7,,,,40.93234,-94.98575,GPS,Active: general,1986-12-08,,No,No,No,Unknown,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,Groundwater Treatment: Injection Oxygen,2016-09-15,,,,,Yes,,Unknown
10472,,8LTV22,No,KUM & GO #94,1616 S STORY ST,,Boone,500360000,Boone,IA,7,,,,42.03756,-93.87896,GPS,,1992-11-02,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
6925,,7LTJ07,No,RICE'S AMOCO,509 SE KENT,,Greenfield,508490000,Adair,IA,7,,,,41.30339,-94.45356,GPS,No further action,1990-01-11,2000-01-11,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
9776,,9LTT58,No,IOWA'S BEST BURGER CAFE,1570 HIGHWAY 224 S,,Kellogg,501350000,Jasper,IA,7,,,,41.68485,-92.90254,GPS,No further action,2022-12-19,2023-09-20,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Other,Other,Dispenser,Other,,,Other,,,,,,,Yes,,Unknown
10049,,9LTE67,No,YEAROUS MOTORS,103 RIVER DR,,Princeton,527680000,Scott,IA,7,,,,41.6772,-90.3396,GPS,No further action,1996-10-10,2003-04-10,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
15113,,9LTB39,No,HAWKEYE LIQUOR AND CONVENIENCE,287 MAIN ST,,Lansing,52151,Allamakee,IA,7,,,,43.36164,-91.21681,GPS,No further action,1995-03-14,2003-11-07,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
9375,,9LTB13,No,IDOT,2507 210TH ST,,Williamsburg,52361,Iowa,IA,7,,,,41.70274,-92.00621,GPS,,1995-01-18,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,1996-06-15,,,,,Yes,,Unknown
7408,,8LTL20,No,CITY OF NEWTON GOLF COURSE,2807 1ST AVE W,,Newton,502080000,Jasper,IA,7,,,,41.69753,-93.09623,GPS,No further action,1991-02-08,1995-04-18,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
3768,,9LTN35,No,CASEYS GENERAL STORE 2687,1001 AVENUE E,,Hawarden,51023,Sioux,IA,7,,,,42.99677,-96.48847,Geocoded address,No further action,2007-09-24,2011-12-09,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
18274,,9LTQ55,No,CITY OF VAN METER PROPERTY,416 WEST STREET,,Van Meter,50261,Dallas,IA,7,,,,41.53286,-93.9559,Geocoded address,,2013-10-30,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,,,,,,,Yes,,Unknown
9908,,9LTJ95,No,HILLIS ELEMENTARY SCHOOL,2401 56TH ST,,Des Moines,503100000,Polk,IA,7,,,,41.61585,-93.69389,GPS,No further action,2001-10-05,2002-03-07,No,No,No,Fuel Oil,,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,,,,,,,Yes,,Unknown
172,,8LTW68,No,FORMER SERVICE  STATION),220 E MAPLE,,Centerville,525440000,Appanoose,IA,7,,,,40.73239,-92.87223,GPS,No further action,1993-06-30,2001-11-16,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7613,,8LTC12,No,KWIK STAR #615,1908 CLARK,,Charles City,506160000,Floyd,IA,7,,,,43.05892,-92.66187,GPS,No further action,1990-10-17,2006-08-18,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
2344,,7LTB81,No,MONTOUR SCHOOL,390 E Jacob St,,Montour,501730000,Tama,IA,7,,,,41.98263,-92.7112,Other,No further action,1988-10-18,2001-11-15,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
7509,,8LTG62,No,COASTAL MART INC #1080,3410 STATE ST,,Bettendorf,527220000,Scott,IA,7,,,,41.52783,-90.48673,GPS,No further action,1990-10-22,2024-04-12,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,Groundwater Treatment: Other,2019-10-14,,,,,Yes,,Unknown
8601,,8LTY96,No,GIT-N-GO #36,4164 EASTON BLVD,,Des Moines,50317,Polk,IA,7,,,,41.61545,-93.53251,GPS,No further action,1994-05-04,2002-09-05,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
516,,9LTJ97,No,FORMER GAS STATION,4321 MAIN STREET,,Andover,52701-,Clinton,IA,7,,,,41.97898,-90.25236,GPS,,2001-09-14,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
18395,,9LTR40,No,FORMER NELSONS SERVICE,99 UNIVERSITY,,Des Moines,50319,Polk,IA,7,,,,41.60057,-93.61872,Geocoded address,No further action,2016-07-19,2017-05-18,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
301,,9LTD11,No,"FORMER ""NORTH STATION""",Washington St,,Hamburg,516400000,Fremont,IA,7,,,,40.61543,-95.65111,GPS,No further action,1995-11-08,1998-11-06,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,At tank removal,,,,,,,Yes,,Unknown
3340,,7LTJ73,No,QUICK D'S,2626 PIERCE ST,,Sioux City,511040000,Woodbury,IA,7,,,,42.51802,-96.40468,Map interpolation,,1990-01-24,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
896,,7LTM42,No,LONE TREE COMM SCHOOL DISTRICT,303 DEVOE STR,,Lone Tree,527550000,Johnson,IA,7,,,,41.48475,-91.42616,Other,,1990-04-09,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Piping,Piping failure,,,,,At tank removal,Over-excavation:Thru Over-excavation,1990-04-19,,,,,Yes,,Unknown
18414,,9LTR58,No,FORMER GAS STATION,803 4TH AVENUE SOUTH,,Denison,51442,Crawford,IA,7,,,,42.01218,-95.36353,Geocoded address,Active: general,2014-07-24,,No,No,No,Unknown,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,,,,,,,Other,Bio-remediation: Passive,2020-06-13,,,,,Yes,,Unknown
2457,,7LTU15,No,GIT-N-GO CONVENIENCE STORE #2,1307 ARMY POST RD ,,Des Moines,50315,Polk,IA,7,,,,41.5269,-93.63314,GPS,No further action,1990-09-14,1999-06-04,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
8660,,8LTT16,No,WORLD LIQUOR & TOBACCO + VAPORS,111 DUFF AVE,,Ames,50010,Story,IA,7,,,,42.02353,-93.61069,GPS,,1990-07-31,,No,No,No,Kerosene,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
1683,,9LTM82,No,CHRISTENSEN REFRACTORY,101 Highway 183,,Pisgah,515640000,Harrison,IA,7,,,,41.82993,-95.92632,GPS,No further action,2006-10-16,2008-07-03,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Tank,Overfill (general),,,,,Other,,,,,,,Yes,,Unknown
374,,9LTE79,No,FORMER UST SITE,4503 SW 9TH STREET,,Des Moines,503090000,Polk,IA,7,,,,41.54347,-93.62555,GPS,No further action,1997-05-02,1997-09-22,No,No,No,Unknown,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
18386,,9LTR24,No,NEW BOHEMIA STATION,1020 3RD STREET SE,,Cedar Rapids,52401,Linn,IA,7,,,,41.97136,-91.65872,Geocoded address,,2016-01-15,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Tank,Tank corrosion,,,Other,,,,,,,Yes,,Unknown
2729,,7LTW43,No,KWIK STAR #562,4619 N BRADY ST,,Davenport,52806,Scott,IA,7,,,,41.56822,-90.56744,GPS,No further action,1990-09-20,1995-02-20,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
3255,,8LTT40,No,FOLEY CONSTRUCTION CO,2105 LINCOLNWAY,,Clinton,527320000,Clinton,IA,7,,,,41.81528,-90.23777,Other,No further action,1992-05-08,1998-12-14,No,No,No,Fuel Oil,,Gallons,Gasoline,,Gallons,Diesel,,Gallons,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
17990,,9LTN18,No,FORMER GAS STATION,2301 FOREST AVE,,Des Moines,50311-3113,Polk,IA,7,,,,41.60388,-93.64821,Geocoded address,No further action,2007-06-29,2009-09-01,No,No,No,Waste Oil,0.0,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,,,,,,,Yes,,Unknown
18443,,9LTR81,No,SIGN PRO,619 SOUTH 4TH STREET,,Ames,50010,Story,IA,7,,,,42.01926,-93.61878,Map interpolation,,2017-05-10,,No,No,No,Unknown,0.0,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,,,,,,,Yes,,Unknown
3887,,8LTF25,No,MORGAN TRUCKING CO INC,1201 E 5TH,,Muscatine,527610000,Muscatine,IA,7,,,,41.43072,-91.03621,Other,,1990-10-22,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5230,,7LTX31,No,"COASTAL MART, INC #1008",321 RICHMOND,,Ottumwa,525010000,Wapello,IA,7,,,,41.00614,-92.42791,GPS,No further action,1988-05-12,2005-01-27,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
11313,,8LTU71,No,FORMER GIANNETTO,203 E CENTER,,Union,502580000,Hardin,IA,7,,,,42.24442,-93.06124,Other,,1992-10-14,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
8438,,7LTY02,No,KUM & GO #608,1001 SANBORN AVE,,Okoboji,51355,Dickinson,IA,7,,,,43.38186,-95.12922,GPS,No further action,1986-05-12,1999-12-21,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
10973,,9LTB52,No,OTHO CONVENIENCE AND FOOD,210 N HIGHWAY ST,,Otho,50569,Webster,IA,7,,,,42.4225,-94.15099,GPS,,1995-03-27,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
9027,,8LTL15,No,VAN DUSSELDORP SAND & GRAVEL INC,1720 Highway 117 S,,Colfax,500540000,Jasper,IA,7,,,,41.68777,-93.23927,GPS,No further action,1991-02-21,1993-05-05,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
2176,,9LTJ06,No,FORMER B & C SERVICE,206 WEST MAIN,,Lockridge,526350000,Jefferson,IA,7,,,,40.99452,-91.74988,GPS,Active: general,2000-09-22,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Groundwater Treatment: Injection Oxygen,2010-12-15,,,,,Yes,,Unknown
3999,,8LTD60,No,PALO ALTO COUNTY MAINT BLDG,June St,,Mallard,505620000,Palo Alto,IA,7,,,,42.93855,-94.67981,GPS,No further action,1990-10-24,2000-08-11,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
6207,,9LTQ75,No,SARA MINI MART 2,931 STATE ST,,Bettendorf,527220000,Scott,IA,7,,,,41.54343,-90.45841,Other,,2014-06-10,,No,No,No,Kerosene,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
9360,,9LTD03,No,COLLINS ROAD TIRE INC,4958 Lakeside Dr NE,,Cedar Rapids,524010000,Linn,IA,7,,,,42.02729,-91.62227,GPS,No further action,1996-02-07,1998-11-22,No,No,No,Waste Oil,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
4531,,9LTF87,No,LIBERTY STORE,1118 HWY 69,,Osceola,502130000,Clarke,IA,7,,,,41.14494,-93.65372,GPS,No further action,1997-10-31,2015-01-02,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7470,,7LTP77,No,BOB'S FAST LUBE,980 73RD,,Des Moines,503120000,Polk,IA,7,,,,41.59512,-93.71802,GPS,,1990-07-28,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,Over-excavation:Thru Over-excavation,1990-09-15,,,,,Yes,,Unknown
