FacilityID,FacilityIdimport,Owner ID,AltFacilityID,Facility Name,Street Address,ZIP Linkage,ZIP+4,Phone,Authorized Representative,Title,FormDate,Facility Description,Clerk,Date of Entry,FacilityStatus,LUSTSummaryStatus,SupplementalLocationText,Fax,SOCDeficiency,LUSTRankingScore,Hawaii Common Identifier,FacilityRegistryIdentifier,TaxMapKey,FormReceivedDate,DataCollectionDate,LatitudeMeasure,LongitudeMeasure,HorizontalReferenceDatumName,GeometricTypeName,HorizontalCollectionMethodName,HorizontalAccuracyMeasuremeters,GeographicReferencePointName,LocationCommentsText,ProjectOfficer,GPSSource,ComplianceStatus,LastInspectionDate,USTStatus,UST97FacilityId
9100122,9100122,2477.0,9-100122,FRANK FASI MUNICIPAL BUILDING,650 S KING ST,57585.0,,(808) 768-5476,Richard Yoneda,"Chief, CPEM Division",2023-08-21,Other,roxanne.kwan,2025-02-07 15:37:58,Operating,,,,,,,110014030093.0,21033010,2023-09-05,2008-11-18,21.304225,-157.854541,NAD83,Point,GPS,10.0,Underground Storage Tank,,,,Open,7/11/2023,,9100122
9100124,9100124,1381.0,9-100124,C&CH HONOLULU CORP YARD,160 AHUI ST,57585.0,,,ROSS S. SASAMURA,DIRECTOR AND CHIEF ENGINEER,1999-12-30,Other,rkwan,2013-04-05 10:26:11,Closed,,,,,,,110013785797.0,,2000-01-07,,,,,,,,,,,,Closed,8/31/1998,,9100124
9100127,9100127,765.0,9-100127,INFINITI MOTOR SALES,2885 KILIHAU ST,57591.0,,,,,,Auto Dealership,SUP,1993-05-28 00:00:00,Closed,,,,,,,110014030182.0,,1993-02-04,,,,,,,,,,,,No Visits,,,9100127
9100135,9100135,2451.0,9-100135,ALA MOANA WASTEWATER PUMP STATION,210 KEAWE ST,57585.0,,(808) 768-4338,"Lori Kahikina, P.E.",Director of the Environmental Services,2016-10-17,Wastewater Plant,roxanne.kwan,2023-05-05 17:03:26,Operating,,,(808) 848-6532,,,,110014053273.0,21015062,2016-10-24,2012-03-09,21.29759,-157.863571,NAD83,Point,Map,10.0,Underground Storage Tank,pls. verify with a GPS/RI,,,Closed,10/21/2022,,9100135
9100137,9100137,2451.0,9-100137,HART STREET WWPS,1031 N NIMITZ HWY,57591.0,,(808) 768-4338,Lori Kahikina,Director of Dept of Env Services,2018-04-24,Utilities,yongkeng.liu,2023-06-08 16:16:10,Operating,,Zip 96817,,,,,110013788678.0,15034006,2018-05-07,2009-01-23,21.31755,-157.87665,NAD83,Point,GPS,23.0,Underground Storage Tank,,,,Closed,3/8/2023,,9100137
9100140,9100140,2451.0,9-100140,KAHALA WASTEWATER PUMP STATION,"4929 KAHALA AVE, Bldg 4929",57588.0,,(808) 768-4338,"ROGER BABCOCK JR., PH.D., P.E.",DIRECTOR OF THE DEPARTMENT OF ENVIRONMENTAL SERVICES,2024-11-18,Utilities,christina.flores,2024-11-25 08:42:57,Operating,,,,,,,110013787848.0,35023042,2024-11-15,2011-12-06,21.270184,157.778038,NAD83,Point,GPS,10.0,Underground Storage Tank,,,,Closed,4/6/2023,,9100140
9100141,9100141,2451.0,9-100141,KAMEHAMEHA HIGHWAY WASTEWATER PUMP STATION,2691 N. NIMITZ HWY,57591.0,,(808) 768-4338,"ROGER BABCOCK JR., PH.D., P.E.",DIRECTOR OF THE DEPARTMENT OF ENVIRONMENTAL SERVICES,2024-11-18,Utilities,christina.flores,2024-11-25 08:50:53,Operating,,Keehi Lagoon Park,,,,,110013788017.0,11003028,2024-11-15,2009-01-23,21.33387,-157.89774,NAD83,Point,GPS,12.0,Underground Storage Tank,,,,Closed,3/24/2023,,9100141
9100146,9100146,2451.0,9-100146,SAND ISLE PARKWAY WASTEWATER STN,1350 Sand Island Parkway.,57591.0,,,CARLETON YAP,,1999-12-17,Utilities,rkwan,2007-12-31 16:05:21,Closed,,,,,,,110014053335.0,,2005-12-19,,,,,,,,,,,,Closed,9/9/2004,,9100146
9100150,9100150,272.0,9-100150,MTL BUS FACILITY,1133 ALAPAI ST,57585.0,,,ALFRED THIEDE,DIRECTOR,1990-11-19,Not Listed,jnagashima,2011-04-07 09:42:31,Closed,Site Cleanup Completed (NFA),,,,,,110005725938.0,,1995-10-24,2009-04-20,21.303912,-157.853712,NAD83,Area,Address Matching,,,,Eric Sadoyama,,No Visits,,,9100150
9100154,9100154,416.0,9-100154,HAWAII JOB CORPS,7600 KOKO HEAD PARK RD,57597.0,,,ROBERT MENDENHALL,FAC MAINT SUPERVISOR,1987-06-09,Not Listed,jnagashima,2011-04-07 11:39:17,Closed,Site Cleanup Completed (NFA),,,,,,110011652425.0,,1994-05-27,2009-04-20,21.279344,-157.693021,NAD83,Area,Address Matching,,,,Roger Brewer,,No Visits,,,9100154
9100155,9100155,137.0,9-100155,AAA HAWAII BUILDING,590 QUEEN ST,57585.0,,,WAYNE ISHIZAKI,CONTROLLER,1986-03-26,Not Listed,jnagashima,2011-04-07 09:45:10,Closed,Site Cleanup Completed (NFA),,,,,,110014030823.0,,1998-10-14,2009-04-20,21.302694,-157.858342,NAD83,Area,Address Matching,,,,Mark Sutterfield,,Closed,2/9/1998,,9100155
9100156,9100156,9.0,9-100156,"A. B. Dela Cruz, Inc. (aka Young's Variety Store)",243 Kalihi St,57591.0,,,A.B. DELA CRUZ,OWNER,1986-05-08,Not Listed,Allison.Hutto,2021-04-01 10:24:06,Closed,Monitored Natural Attenuation,,,,,,110014030850.0,,1992-08-05,2011-04-01,21.322541,-157.883721,NAD83,Area,Address Matching,,,From LUST4,Allison Hutto,,No Visits,,,9100156
9100158,9100158,7.0,9-100158,WILSON FOOD SERVICE,94-150 LEOKANE ST,57571.0,,,WALTER OSHIRO,PRESIDENT,1991-07-02,Other,jnagashima,2011-04-07 11:35:28,Closed,Site Cleanup Completed (NFA),,,,,,110014030887.0,,1991-08-20,2009-04-20,21.377015,-158.017989,NAD83,Area,Address Matching,,,,Shaobin Li,,No Visits,,,9100158
9100160,9100160,17.0,9-100160,AL PHILLIPS THE CLEANER,CORNER OF KAPIOLANI PLAZA,57587.0,,,JOHN BREWER,PRESIDENT,1986-03-27,Not Listed,RKWAN,1999-12-28 10:57:52,Operating,,,,,,,110014030912.0,,1987-01-16,,,,,,,,,,,,No Visits,,,9100160
9100162,9100162,17.0,9-100162,AL PHILLIPS THE CLEANER,515 LAGOON DR,57591.0,,,JOHN BREWER,PRESIDENT,1986-03-27,Not Listed,RKWAN,1999-12-28 10:58:10,Operating,,,,,,,110014053424.0,,1987-01-16,,,,,,,,,,,,No Visits,,,9100162
9100163,9100163,67.0,9-100163,"ASSOCIATED STEEL WORKERS, LTD.",1714 SILVA ST,57591.0,,,TAKAO TOGAMI,PRESIDENT,1986-03-15,Not Listed,roxanne.kwan,2021-04-26 10:30:54,Closed,Site Cleanup Completed with EHMP,,,,,,110005730165.0,,1991-06-27,2011-08-23,21.322371,-157.884561,NAD83,Area,Map,,,,Shunsheng Fu,,No Visits,,,9100163
9100164,9100164,640.0,9-100164,ALA WAI APARTMENT HOTEL,2319 ALA WAI BLVD,57587.0,,,LARRY LEON,MANAGER/OWNER,1986-04-18,Not Listed,esadoyama,1997-08-25 15:40:01,Closed,,,,,,,110014031074.0,,1986-12-18,,,,,,,,,,,,No Visits,,,9100164
9100166,9100166,30.0,9-100166,ALLIED FLOOR CORPORATION,1727 DEMOCRAT ST,57591.0,,,PATRICIA WATANABE,OWNER,1999-08-23,Contractor,rkwan,1999-08-25 11:44:48,Closed,,,,,,,110014031154.0,,1999-08-24,,,,,,,,,,,,No Visits,,,9100166
9100167,9100167,1027.0,9-100167,ALOHA MARINE,1651 ALA MOANA BLVD,57587.0,,,R.A. SOVEREIGN,DIVISION MANAGER,1987-07-07,Not Listed,rkwan,2013-09-09 10:02:11,Closed,Site Cleanup Completed (NFA),,,,,,110022917593.0,,1991-02-28,2011-04-01,21.2871,-157.8405,NAD83,Area,Address Matching,,,From LUST4,To Heer,,No Visits,,,9100167
9100168,9100168,32.0,9-100168,ALOHA AIRLINES INC (PMID 004103B),P.O. BOX 30028,57592.0,,,T.H. KAGOSHIMA,STAFF V.P.,1986-02-10,Not Listed,rkwan,2001-05-02 15:18:41,Closed,Site Cleanup Completed (NFA),,,,,,110014031252.0,,1993-09-14,2009-04-20,21.3085,-157.8617,NAD83,Area,Address Matching,,,,Shumin Liu,,No Visits,,,9100168
9100169,9100169,2406.0,9-100169,Wheeler AAF Bldg 280 (aka POL BULK FUEL YARD),BLDG 281 TANK 281-1 & 281-2 & 281-3,57619.0,,,BARRY TOTTEN,"COLONEL, DIRECTOR OF PUBLIC WORKS",1998-08-11,Federal Military,jnagashima,2011-09-09 15:39:34,Closed,Site Cleanup Completed (NFA),,,,,,110014053497.0,,1999-11-02,2011-09-09,21.480906,-158.048243,NAD83,Area,Map,,,From Report,Renato Maniulit,,Closed,12/18/1997,,9100169
9100170,9100170,47.0,9-100170,AMELCO CORPORATION,2308 PAHOUNUI DR,57591.0,,,MICHAEL HIRAI,ACCOUNTANT,1986-03-25,Not Listed,jnagashima,2011-04-06 15:11:56,Closed,Site Cleanup Completed (NFA),,,,,,110014031323.0,,1993-07-28,2009-04-20,21.324914,-157.891549,NAD83,Area,Address Matching,,,,Eric Sadoyama,,No Visits,,,9100170
9100171,9100171,2495.0,9-100171,HC & D Sand Island #8000,2344 PAHOUNUI DR.,57585.0,,(808) 203-2340,Patrick Iona,"Manager, EH&S",2019-06-26,Baseyard,Timothy.Ugaitafa,2024-07-11 09:20:44,Operating,Site Cleanup Completed (NFA),,(808) 485-2147,,,,110009359764.0,120230130000,2019-07-02,2009-04-20,21.324213,-157.892123,NAD83,Area,Address Matching,,,,Shunsheng Fu,,Closed,5/30/2024,,9100171
9100173,9100173,81.0,9-100173,AVIS RENT- A-CAR SYSTEM INC,148 KAIULANI AVE,57587.0,,,SHERYL KANE,DIRECTOR OPERATIONS,1992-03-04,Car Rental,rkwan,2011-05-10 11:06:04,Closed,Site Cleanup Completed (NFA),,,,,,110014053530.0,,1992-03-12,2009-04-20,21.277514,-157.825,NAD83,Area,Address Matching,,,,Raymond Seid,,No Visits,,,9100173
9100174,9100174,108.0,9-100174,BMW OF HONOLULU  LTD,1075 S BERETANIA ST,57586.0,,,GLENN MASUNAGA,AUTHORIZED REP,1999-12-27,Auto Dealership,roxanne.kwan,2020-09-29 12:37:53,Closed,Site Cleanup Completed (NFA),,,,,,110014053549.0,,2000-01-10,2009-04-20,21.302298,-157.845928,NAD83,Area,Address Matching,,,,Shaobin Li,,No Visits,,,9100174
9100178,9100178,146.0,9-100178,CAMP H.M. SMITH,BLDG 1 TANK CS-0-01,57624.0,,,MAJOR P.M. RAMEY,FACILITIES OFFICIER,1997-07-11,Federal Military,RKwan,2007-01-31 13:24:48,Closed,,,,,,,110014049662.0,,1998-07-24,,,,,,,,,,,,Closed,8/25/1993,,9100178
9100179,9100179,147.0,9-100179,CANADIAN AIRLINES INTERNATIONAL  (PMID 350130),"GATE 21
TERMINAL BOX 59",57591.0,,,A. CHEE,MAINTENANCE SUP,1991-10-01,Petroleum Distributor,rkwan,2001-05-02 15:21:37,Closed,,,,,,,110014053567.0,,1991-10-28,,,,,,,,,,,,No Visits,,,9100179
9100180,9100180,961.0,9-100180,SHERMAN ENTERPRISES INC (PMID 005117),2959 UALENA ST,57591.0,,,HARVEY SHERMAN,PRESIDENT,1986-02-24,Not Listed,jnagashima,2011-04-07 07:53:08,Closed,Site Cleanup Completed (NFA),,,,,,110014031537.0,,1997-02-11,2009-04-20,21.333188,-157.906691,NAD83,Area,Address Matching,,,,Lene Ichinotsubo,,Closed,10/15/1997,,9100180
9100181,9100181,1514.0,9-100181,CLEANWELL CLEANERS,1151-A 12TH AVE,57588.0,,,MIKE SAITO,DRYCLEANER,1992-05-07,Industrial,SUP,1992-06-26 00:00:00,Closed,,,,,,,110014031573.0,,1992-05-11,,,,,,,,,,,,No Visits,,,9100181
9100182,9100182,210.0,9-100182,"COMMERCIAL ELECTRIC, INC.",516 GRANT WY,57591.0,,,"NICK TEVES, JR.",PRESIDENT,1994-08-08,Contractor,SUP,1994-08-18 00:00:00,Closed,,,,,,,110005723093.0,,1994-08-10,,,,,,,,,,,,No Visits,,,9100182
9100184,9100184,217.0,9-100184,"Goodwill Beretania Center, LLC",1069 S BERETANIA ST,57586.0,1601.0,(808) 836-0313,Laura Smith,President/CEO,2019-07-18,Wholesaler Retailer,yongkeng.liu,2025-02-26 15:08:42,Operating,Disconfirmed Release,,(808) 690-9753,,,,110014053610.0,(1) 2-4-002-021,2019-07-18,2011-08-26,21.302422,-157.846013,NAD83,Area,Map,,,,Richard Takaba,,Closed,3/4/2025,,9100184
9100185,9100185,1646.0,9-100185,CUTTER CHEVROLET,1391 KAPIOLANI BLVD,57586.0,,,ROBERT RIERSON,V.P. GENERAL MANAGER,1995-09-12,Auto Dealership,rkwan,2013-04-05 09:59:15,Closed,Site Cleanup Completed (NFA),,,,,,110005725028.0,,1995-09-04,2009-04-20,21.293503,-157.843954,NAD83,Area,Address Matching,,,,Renato Maniulit,,No Visits,,,9100185
9100186,9100186,2357.0,9-100186,VOLKSWAGON OF AMERICA,2865 PUKOLOA ST,57591.0,,,TOM MOFFATT,DIRECTOR CONSTRUCTION MANAGEMENT,2000-03-13,Other,jnagashima,2011-04-06 15:34:51,Operating,Site Cleanup Completed (NFA),,,,,,110014031626.0,,2000-03-15,2009-04-20,21.34384,-157.897384,NAD83,Area,Address Matching,,,,Renato Maniulit,,Closed,6/24/1998,,9100186
9100187,9100187,238.0,9-100187,CUMMINS HAWAII INC.,215 PUUHALE RD,57591.0,,,ROY McDANIELS,SERVICE MANAGER,1986-05-06,Not Listed,RKWAN,2001-05-04 12:59:37,Temporarily Closed,,,,,,,110014031662.0,,2001-05-03,,,,,,,,,,,,Closed,7/20/1998,,9100187
9100189,9100189,242.0,9-100189,State Of Hawaii DAGS AUTOMOTIVE MANAGEMENT DIVISION,869A PUNCHBOWL ST,57585.0,,(808) 586-0345,William Yip,Supervisor,2023-05-16,Service Center,christina.flores,2024-12-11 09:21:27,Operating,Confirmed Release,,(808) 586-0354,,,,110005726303.0,2-1-031:010,2023-05-26,2008-07-17,21.30367,-157.85956,NAD27,Point,GPS,13.0,Underground Storage Tank,,Richard Takaba,,Closed,5/16/2023,,9100189
9100190,9100190,274.0,9-100190,DIAMOND HEAD MEMORIAL PARK,529 18TH AVE,57588.0,,,CAROL NISHIMOTO,ADM. ASST,1990-11-28,Not Listed,SUP,1994-10-19 00:00:00,Closed,,,,,,,110014031724.0,,1994-10-12,,,,,,,,,,,,No Visits,,,9100190
9100191,9100191,280.0,9-100191,"DOBBS INTERNATIONAL SERVICES,INC",3210 UALENA ST,57591.0,,,BRIAN WOODS,GENERAL MANAGER,1998-09-18,Industrial,rkwan,1998-09-22 14:36:48,Closed,Site Cleanup Completed (NFA),,,,,,110013781416.0,,1998-09-21,1997-03-13,21.334576,-157.913211,NAD83,Point,GPS,,,,Jose Ruiz,,Closed,3/13/1997,,9100191
9100192,9100192,837.0,9-100192,PFLUEGER ACURA,1450 S BERETANIA ST,57586.0,,,MARK TEMPLETON,SERVICE MANAGER,1991-11-03,Auto Dealership,SUP,1992-03-16 00:00:00,Closed,,,,,,,110005724118.0,,1992-03-09,,,,,,,,,,,,No Visits,,,9100192
9100196,9100196,300.0,9-100196,"ED DANG MACHINE WORKS, INC.",1804 DEMOCRAT ST,57591.0,,,WENDELL DANG,MANAGER,1995-08-29,Industrial,jnagashima,2011-04-06 11:58:28,Closed,Site Cleanup Completed (NFA),,,,,,110014031877.0,,1995-09-05,2009-04-20,21.323741,-157.884165,NAD83,Area,Address Matching,,,,Shunsheng Fu,,Closed,11/7/1994,,9100196
9100197,9100197,1543.0,9-100197,FAA - EWA BEACH HIGH FREQUENCY TRANSMITTER SITE,91-1281 NORTH RD,57491.0,,,MICHAEL D. YIM,SECTOR ENVIRONMENTAL COMPLIANCE MANAGER,1997-06-17,Federal Non-Military,jnagashima,2011-04-07 11:37:08,Closed,Site Cleanup Completed (NFA),,,,,,110014031911.0,,1998-09-08,2009-04-20,21.329693,-157.993768,NAD83,Area,Address Matching,,,,Jose Ruiz,,No Visits,,,9100197
9100200,9100200,1543.0,9-100200,FAA - HNL RTR,HONOLULU INTERNATIONAL AIRPORT,57597.0,,,JOHN GORDON,SECTOR MANAGER,1987-03-16,Federal Non-Military,rkwan,2013-01-30 11:12:22,Closed,Site Cleanup Completed (NFA),,,,,,110014031984.0,,1990-11-20,,21.318475,-157.930726,,,,,,,Jose Ruiz,,No Visits,,,9100200
9100201,9100201,2216.0,9-100201,HICKAM AIR FORCE BASE,"760 WORCHESTER AVE
FAA TOWER",57591.0,,,MICHAEL YIM,SECTOR ENVIRONMENTAL COMPLIANCE MANAGER,1998-07-19,Federal Non-Military,rkwan,2005-08-11 09:29:23,Closed,Site Cleanup Completed (NFA),,,,,,110014053709.0,,1998-07-30,2009-04-20,21.319056,-157.944044,NAD83,Area,Address Matching,,,,Jose Ruiz,,No Visits,,,9100201
9100206,9100206,328.0,9-100206,FKS RENTALS & SALES,663 KAKOI ST,57591.0,,,ALLEN KUSUMOTO,SEC/TREASURER,,Contractor,jnagashima,2011-04-06 15:39:57,Closed,Site Cleanup Completed (NFA),,,,,,110014032055.0,,1991-10-07,2009-04-20,21.336476,-157.89614,NAD83,Area,Address Matching,,,,Not Assigned,,No Visits,,,9100206
9100207,9100207,1543.0,9-100207,FAA - DIAMOND HEAD RML,4204 DIAMOND HEAD RD,57588.0,,,MICHAEL D. YIM,ENV. COMPLIANCE MANAGER,2001-06-26,Federal Non-Military,rkwan,2001-08-27 09:01:44,Closed,Site Cleanup Completed (NFA),,,,,,110014032073.0,,2001-08-24,2009-04-20,21.266329,-157.798831,NAD83,Area,Address Matching,,,,Richard Takaba,,No Visits,,,9100207
9100209,9100209,333.0,9-100209,FORMER FLYNN LEARNER,120 SAND ISLAND ACCESS RD,57591.0,,,JAMES C. BANIGAN III,GENERAL MANAGER,1996-05-17,Other,roxanne.kwan,2019-04-03 15:11:15,Closed,Site Cleanup Completed (NFA),,,,,,110005727963.0,,1996-05-21,2009-04-20,21.323806,-157.890967,NAD83,Area,Address Matching,,,,To VRP,,No Visits,,,9100209
9100210,9100210,619.0,9-100210,"Hawaii Dairy Holdings, Inc DBA Foremost Dairies",2277 KAMEHAMEHA HWY,57591.0,,(808) 841-5831,Bahman Sadeghi,"Managing Member, Director",2005-08-04,Truck/Transporter,rkwan,2012-02-15 11:02:33,Closed,Site Cleanup Completed (NFA),,,,,,110002148747.0,,2005-08-22,1997-03-17,21.330826,-157.886354,NAD83,Point,GPS,,,,Richard Takaba,,Closed,4/7/2004,,9100210
9100212,9100212,377.0,9-100212,GRG ENTERPRISE INC. BASIN MARINE,115 AHUI ST,57585.0,,,GEORGE INAMURA,SEC TREASURER,1989-12-01,Commercial,jnagashima,2011-04-07 07:29:31,Closed,Site Cleanup Completed (NFA),,,,,,110013789980.0,,1999-01-04,2009-04-20,21.292472,-157.860422,NAD83,Area,Address Matching,,,,Richard Takaba,,Closed,10/2/1998,,9100212
9100217,9100217,1552.0,9-100217,BARRY'S UNION SERVICE L-3491,4137 WAIALAE AVE,57588.0,,,HAROLD TAKARA,MAINT. SUPV,,Not Listed,jnagashima,2011-04-07 11:53:18,Operating,Site Cleanup Completed (NFA),,,,,,110005728258.0,,1992-08-05,2009-04-20,21.2783,-157.788169,NAD83,Area,Address Matching,,,,Roger Brewer,,No Visits,,,9100217
9100220,9100220,198.0,9-100220,COAST & COAST SERVICE,122 ADAMS WY,57591.0,,,A.J. TOORINJIAN,,1993-03-19,Contractor,SUP,1993-08-31 00:00:00,Operating,,,,,,,110014032448.0,,1993-03-22,,,,,,,,,,,,No Visits,,,9100220
9100224,9100224,326.0,9-100224,GAS PLUS,1524 S KING ST,57598.0,,,D. GLENN YEE,PRESIDENT,1986-05-16,Not Listed,dkam,2011-08-23 11:43:11,Closed,Site Cleanup Completed (NFA),,,,,,110014032527.0,,1995-12-05,2011-08-23,21.297626,-157.837237,NAD83,Area,Map,,,,To VRP,,No Visits,,,9100224
9100226,9100226,1573.0,9-100226,GOODYEAR AUTO SERVICE CENTER 8025,4510 SALT LAKE BLVD,57590.0,,,JAMES P. O'NEIL,MANAGER PROPERTIES,1993-11-30,Other,SUP,1993-12-08 00:00:00,Closed,,,,,,,110014053889.0,,1990-11-19,,,,,,,,,,,,No Visits,,,9100226
9100227,9100227,372.0,9-100227,"GRANGER PACIFIC, INC.",611 MIDDLE ST,57591.0,,,SANFORD GRANGER,PRESIDENT,1986-08-09,Not Listed,jnagashima,2011-04-06 12:19:53,Closed,Site Cleanup Completed (NFA),,,,,,110014032634.0,,2005-11-01,2009-04-20,21.334428,-157.888259,NAD83,Area,Address Matching,,,,Richard Takaba,,Closed,4/26/2002,,9100227
9100228,9100228,991.0,9-100228,"GRAY LINE HAWAII, LTD.  (PMID 007107B)",435 KALEWA ST,57591.0,,,SADA HAMAMURA,VP OPERATIONS,1992-03-10,Truck/Transporter,dkam,2011-08-23 11:43:28,Closed,Site Cleanup Completed (NFA),,,,,,110005725910.0,,1999-07-27,2011-08-23,21.327438,-157.9007,NAD83,Area,Map,,,,Richard Takaba,,No Visits,,,9100228
9100229,9100229,429.0,9-100229,HAWAIIAN AIRLINES INC. (PMID 004101),HONOLULU INTERNATIONAL AIRPORT,57592.0,,,HARISH DHAMI,,,Aircraft Owner,npeterman,2008-09-10 16:13:33,Closed,Site Cleanup Completed (NFA),,,,,,110005726125.0,,1994-05-22,,21.332017,-157.927846,,,,,,,Renato Maniulit,,No Visits,,,9100229
9100232,9100232,468.0,9-100232,HAWAII CONFERENCE OF 7TH-DAY ADVENTISTS,2728 PALI HWY,57589.0,,,THEODORE UREN,TREASURER,1991-10-17,Other,SUP,1994-02-11 00:00:00,Closed,,,,,,,110001412588.0,,1991-10-29,,,,,,,,,,,,No Visits,,,9100232
9100235,9100235,179.0,9-100235,Hawaii Kai Texaco 94871,7170 KALANIANAOLE HWY,57597.0,,(808) 396-1110,Albert Chee,"Vice President, Retail Marketing & Community Relations",,Gas Station,roxanne.kwan,2024-10-14 10:20:07,Operating,Disconfirmed Release,,(808) 396-0302,,,,110013770062.0,1-2-9-048-010,2021-03-10,2007-10-08,21.27729,-157.70573,NAD27,Point,GPS,7.0,Underground Storage Tank,,Richard Takaba,,Closed,5/1/2024,,9100235
9100236,9100236,658.0,9-100236,HAWAIIAN RENT-ALL,1946 S BERETANIA ST,57598.0,,,GORDON LOUI,MANAGER,1986-03-17,Not Listed,,,Closed,,,,,,,110014032885.0,,1986-12-22,,,,,,,,,,,,No Visits,,,9100236
9100237,9100237,2386.0,9-100237,HERTZ RENT- A-CAR  (PMID 007112),414 LELE ST,57591.0,,,L.A. KELLY,"MANAGE, FUEL SYSTEMS AND ENGINEERING",1998-10-29,Other,jnagashima,2011-04-06 15:43:55,Closed,Site Cleanup Completed (NFA),,,,,,110005730879.0,,1998-10-29,2009-04-20,23.326942,-157.902125,NAD83,Area,Address Matching,,,,Jose Ruiz,,Closed,3/17/1993,,9100237
9100239,9100239,480.0,9-100239,"HIROTA PAINTING CO., INC.",2188 KAMEHAMEHA HWY,57591.0,,,HERBERT M.  HIROTA,OWNER,1997-09-05,Contractor,RKWAN,1998-01-26 16:57:55,Closed,,,,,,,110005728631.0,,1997-09-10,1996-04-25,21.330771,-157.88397,NAD83,Point,GPS,,,,,,No Visits,,,9100239
9100241,9100241,488.0,9-100241,"HONOLULU DISPOSAL SERVICE, INC.",214 HOOKAHI WY,57591.0,,,JOHN NAHAKU,SUPER.,1986-05-19,Not Listed,jnagashima,2011-04-06 12:26:02,Closed,Site Cleanup Completed (NFA),,,,,,110014033063.0,,1992-12-02,2009-04-20,21.304202,-157.87596,NAD83,Area,Address Matching,,,,Shunsheng Fu,,No Visits,,,9100241
9100242,9100242,179.0,9-100242,CHEVRON USA - HNL DISTRIBUTION C,933 N NIMITZ HWY,57589.0,,,DAVID A DRIES,"MANAGER, ENGINEERING",1987-01-15,Other,RKWAN,2001-08-02 15:39:02,Operating,,,,,,,110013777190.0,,1987-01-16,,,,,,,,,,,,No Visits,,,9100242
9100244,9100244,2386.0,9-100244,HERTZ RENT-A-CAR (PMID 2103),"HONOLULU INTERNATIONAL AIRPORT
MULTI LEVEL PARKING LOT",57591.0,,,MARK A. MORRIS,MANAGER FUEL SYSTEM ENG,1997-07-02,Other,rkwan,2003-01-17 10:18:43,Closed,,,,,,,,,1997-07-07,1997-03-21,21.333451,-157.916685,NAD83,Point,GPS,,,,,,No Visits,,,9100244
9100245,9100245,493.0,9-100245,"HONOLULU PAINTING CO., LTD.",2809 MOKUMOA ST,57591.0,,,COLIN J. KIM,TREASURER,1994-10-26,Contractor,jnagashima,2011-04-06 12:24:41,Closed,Site Cleanup Completed (NFA),,,,,,110005725224.0,,1994-10-28,2009-04-20,21.34111,-157.89592,NAD83,Area,Address Matching,,,,Steven Okoji,,No Visits,,,9100245
9100246,9100246,494.0,9-100246,"HONOLULU PLUMBING CO., LTD.",1909 HOMERULE ST,57591.0,,,RICHARD TANGO,PRESIDENT,1986-05-05,Not Listed,jnagashima,2011-04-07 09:40:54,Closed,Site Cleanup Completed (NFA),,,,,,110014054049.0,,1991-09-16,2009-04-20,21.324794,-157.884791,NAD83,Area,Address Matching,,,,Steven Okoji,,No Visits,,,9100246
9100247,9100247,497.0,9-100247,"HONOLULU SAKE BREWERY CO, LTD",2150 BOOTH RD,57585.0,,,S. SUMIDA,PRESIDENT & GEN.MNGR,1986-03-21,Not Listed,jnagashima,2011-04-07 09:48:47,Closed,Site Cleanup Completed (NFA),,,,,,110011657304.0,,1995-10-11,2009-04-20,21.321074,-157.847247,NAD83,Area,Address Matching,,,,Eric Sadoyama,,No Visits,,,9100247
9100248,9100248,251.0,9-100248,DCL - HONOLULU SHIP SUPPLY,506 AHUI ST,57585.0,,,DENNIS K. GOTO,PRESIDENT,1993-07-26,Other,rkwan,2002-05-07 12:38:29,Closed,,,,,,,110014033278.0,,1994-07-28,,,,,,,,,,,,No Visits,,,9100248
9100250,9100250,2148.0,9-100250,MCI WORLDCOM,"1164 BISHOP ST
Suite 1700",57585.0,,(808) 282-6681,ZACH FEINGOLD,ENVIRONMENTAL MANAGER,2016-06-13,Other,roxanne.kwan,2022-10-19 15:54:55,Closed,,Verizon  (Suite 1700),(808) 538-1832,,,,110013767101.0,2-1-10,2016-06-16,2011-01-18,21.310549,-157.859609,NAD83,Point,Map,10.0,Underground Storage Tank,1/18/2011 - pls. verify info with a GPS/RI,,,Closed,2/16/2018,,9100250
9100251,9100251,511.0,9-100251,I. STEVEN SUNADA,850 MOOWAA ST,57589.0,,,STEVEN SUNADA,OWNER,1986-03-18,Not Listed,jnagashima,2011-04-06 15:20:53,Closed,Site Cleanup Completed (NFA),,,,,,110014033367.0,,1991-01-02,2009-04-20,21.326152,-157.871283,NAD83,Area,Address Matching,,,,Eric Sadoyama,,No Visits,,,9100251
9100252,9100252,515.0,9-100252,"INAGAKI, JOHN Y.",4014 POLI PL,57589.0,,,"INAGAKI, JOHN Y.",OWNER,1986-03-31,Not Listed,SUP,1992-11-16 00:00:00,Operating,,,,,,,110014054085.0,,1992-09-23,,,,,,,,,,,,No Visits,,,9100252
9100253,9100253,518.0,9-100253,INTERNATIONAL INFLIGHT CATERING (PMID 004104),310 RODGERS BLVD,57591.0,,,JUNGI KAMADA,PRESIDENT,1998-08-11,Truck/Transporter,jnagashima,2011-04-07 07:49:44,Closed,Site Cleanup Completed (NFA),,,,,,110014054094.0,,1998-08-12,2009-04-20,21.331217,-157.92435,NAD83,Area,Address Matching,,,,Lene Ichinotsubo,,No Visits,,,9100253
