facility_number,Status,facility_id,Type,Name,Address,Address2,City,State,Zip,Phone,OwnerID,Trust land,Tribe,HighFlow Inspection,Pumps,Tanks,Latitude,Longitude
5810819,Inactive,10819,Not Listed,"Farmland Industries, Inc.",101 1/2 N. MAIN,PO BOX R,Afton,OK,74331,,2207,False,,False,0,1,36.6943,-94.9666
5809656,Inactive,9656,Gas Station,Afton Kerr-Mcgee,307 SW 1ST STREET,,Afton,OK,74331,,5164,False,,False,0,2,36.692,-94.9676
5806200,Inactive,6200,Gas Station,Afton Route 66 Quick Stop,300 SE 1st,,Afton,OK,74331,,809017457,False,,False,0,3,36.6955,-94.9588
5819292,Inactive,19292,Not Listed,Burlington Northern Santa Fe Railway,0.5 MILE EAST OF INTERSECTION OF BNSF RR TRACKS & MAIN STREET,,Afton,OK,74331,,809012843,False,,False,0,1,36.6956,-94.9624
2111806,Inactive,11806,Gas Station,Unlisted,"S END MONKEY ISLAND, S & ADJACENT",,Afton,OK,74331,,12541,False,,False,0,2,36.5588,-94.8392
5810207,Active,10207,Marina,Tera Miranda Resort,28251 S 561 Rd,,Afton,OK,74331,,6010,False,,False,2,11,36.6109,-94.8667
2111743,Active,11743,Marina,Shangri-La Marina,57151 E Hwy 125,,Afton,OK,74331,9182574898.0,809008864,False,,False,10,6,36.5586,-94.839
2111744,Active,11744,Air Taxi (Airline),Landings Market and Grill,56351 E HWY 125,,Afton,OK,74331,9182578602.0,809019554,False,,False,8,4,36.5828,-94.8607
2112296,Active,12296,Gas Station,Kahoots Country Store,30776 Hwy 85,,Afton,OK,74331,9187829919.0,809016091,False,,False,12,3,36.5718,-94.971
5801055,Inactive,1055,School,Afton Public Schools,8 SE 4TH STR,,Afton,OK,74331,,84,False,,False,0,1,36.6894,-94.957
2111811,Inactive,11811,Not Listed,Shangri-La Golf Pro Shop,RT 3,,Afton,OK,74331,,5309,False,,False,0,1,36.5607,-94.8385
5810309,Active,10309,Gas Station,Eagle's Nest,2 SW 1ST,,Afton,OK,74331,9182578122.0,809016526,False,,False,12,3,36.6936,-94.9633
2113454,Inactive,13454,Marina,The Grand Red Arrow Marina LLC,453881 E 305 Rd,,Afton,OK,74331,,809016692,False,,False,0,1,36.5769,-94.9174
2104887,Inactive,4887,Marina,Island Grocery,MONKEY ISLAND MARINA,25 GRAND LAKE RD,Afton,OK,74331,,5098,False,,False,0,5,36.5909,-94.8582
4103269,Inactive,3269,Not Listed,Bills Gibble Gas,210 S MAIN,,Agra,OK,74824,,5702,False,,False,0,3,35.8932,-96.8737
4101202,Inactive,1202,Not Listed,Agra Public School,"BOX 279, 112 S MAIN",,Agra,OK,74824,,87,False,,False,0,1,35.8929,-96.8715
4108564,Active,8564,Gas Station,Maverick Mini Mart #4,"21 S MAIN, HWY 18",,Agra,OK,74824,,809019498,False,,False,8,5,35.8947,-96.8733
4112457,Inactive,12457,Auto Dealership,Ronald Adkisson,23 N MAIN,,Agra,OK,74824,,12682,False,,False,0,2,35.8962,-96.8722
712476,Inactive,12476,Gas Station,Albany General Store,HWY 70 E & CENTRAL,17561 STATE HWY 70 E,Albany,OK,74721,,11868,False,,False,0,2,33.8812,-96.1638
805727,Inactive,5727,Not Listed,Cash's Quick Stop,BOX 26,23038 STATE HWY 146,Albert,OK,73001,,981,False,,False,0,3,35.2323,-98.4124
804795,Inactive,4795,Not Listed,Oney Public School,ADDRESS UNKNOWN,,Albert,OK,73001,,4813,False,,False,0,1,35.2336,-98.4041
6403266,Inactive,3266,Not Listed,Albion School,BOX 98,,Albion,OK,74521,,115,False,,False,0,1,34.6608,-95.0963
6410144,Inactive,10144,Not Listed,Eagle Repair Shop,PO BOX 195,,Albion,OK,74521,,1964,False,,False,0,2,34.6627,-95.0994
6121576,Inactive,21576,Not Listed,Tony Farley Trucking,43 HWY 270 E,,Alderson,OK,74522,,809015827,False,,False,0,1,34.5387,-95.4068
6113133,Inactive,13133,Not Listed,E. L. Green,HWY 270 & ALDERSON,,Alderson,OK,74522,,10600,False,,False,0,2,34.903,-95.7017
2600618,Inactive,618,Not Listed,The Barn,HWY 19 EAST,,Alex,OK,73002,,5850,False,,False,0,3,34.9051,-97.7708
2607344,Active,7344,Gas Station,Chisholm Corner #9,601 W HWY 19,,Alex,OK,73002,4057856212.0,809019780,False,,False,6,8,34.9126,-97.7842
2601156,Temporarily Closed,1156,Gas Station,Longhorn Express,707 S MAIN,,Alex,OK,73002,4057859192.0,809015984,False,,False,3,2,34.9116,-97.7783
2605874,Inactive,5874,Not Listed,Lile Station,123 S MAIN,,Alex,OK,73002,,1836,False,,False,0,4,34.917,-97.7787
2604920,Inactive,4920,Not Listed,Alex Public Schools,P O BOX 188,,Alex,OK,73002,,118,False,,False,0,1,34.9164,-97.7757
208641,Active,8641,Gas Station,Farmers Coop Station,415 S MAIN STREET,,Aline,OK,73716,5804632212.0,809019566,False,,False,4,8,36.5099,-98.4502
208639,Inactive,8639,Not Listed,Don Hughes,UNKNOWN,,Aline,OK,73716,5804632290.0,1817,False,,False,0,1,36.5383,-98.4803
6202279,Inactive,2279,Not Listed,Country Store,HWY 48 S,,Allen,OK,74825,,2270,False,,False,0,2,34.6946,-96.4293
6203798,Inactive,3798,Not Listed,Amon Self,303 N. EASTON STR,,Allen,OK,74825,,197,False,,False,0,3,34.882,-96.4151
6202278,Inactive,2278,Not Listed,Allen Camper,HWY 1 W,,Allen,OK,74825,,2270,False,,False,0,1,34.8825,-96.4239
3220540,Active,20540,Not Listed,C & C Country Store,529 4TH ST,,Allen,OK,74825,5808923706.0,809015965,False,,False,3,2,34.837,-96.287
6204259,Active,4259,Gas Station,Allen Quick Pic,HWY 1 AND 48,PO Box 1962,Allen,OK,74825,5808572459.0,809019350,False,,True,12,5,34.8834,-96.4151
6211049,Inactive,11049,Not Listed,B&L Ranch,RT. 1 BOX 164 12 MILES E OF ADA ON HWY 1 EAST,,Allen,OK,74825,,401,False,,False,0,2,34.816,-96.4545
6200273,Inactive,273,Not Listed,Johnson's K.M.,HWY 1 - N. TOWN,,Allen,OK,74825,,5592,False,,False,0,2,34.8839,-96.4171
6203107,Inactive,3107,Not Listed,Allen Production Office,ADDRESS UNKNOWN,6731 County Road 3690,Allen,OK,74825,,1174,False,,False,0,1,34.8858,-96.4416
6202071,Inactive,2071,Not Listed,"Allen Camper Mfg Co., Inc.",RR1 BOX 16,878 CAMPER RD,Allen,OK,74825,,132,False,,False,0,1,34.8825,-96.4239
6206000,Inactive,6000,Not Listed,T. Poskey,404 N. EASTON,,Allen,OK,74825,,5975,False,,False,0,2,34.8739,-96.416
6205811,Inactive,5811,Not Listed,Det Co C 1/180 Inf,903 PAUL STR,,Allen,OK,74825,,4755,False,,False,0,2,34.8812,-96.4115
6216837,Inactive,16837,Gas Station,Epperly Grocery & Station Apco,West State Hwy 1,407 N COMMERCE ST,Allen,OK,74825,,809017265,False,,False,0,2,34.8836,-96.4159
6208872,Inactive,8872,Gas Station,Allen Quick Pic Fuel Depot,HWY 41 & HWY 1,104 STATE HWY 1E,Allen,OK,74825,5808572454.0,1644,False,,False,0,5,34.8839,-96.4162
3315054,Active,15054,Gas Station,Murphy Usa #6532,2500 N MAIN,,Altus,OK,73521,3036283800.0,809012891,False,,False,16,2,34.6647,-99.3331
3301435,Active,1435,Not Listed,Rental Service Corporation #113,2200 FALCON ROAD,,Altus,OK,73521,,809015822,False,,False,0,5,34.6523,-99.2988
3313987,Inactive,13987,Not Listed,Oklahoma Military Department Armory,120 EAST D STREET,,Altus,OK,73521,,809008362,False,,False,0,1,34.5503,-99.2998
3301711,Temporarily Closed,1711,Not Listed,Central Garage,521 S LEE,,Altus,OK,73521,,1182,False,,False,0,4,34.633,-99.3364
3301709,Temporarily Closed,1709,Not Listed,City Of Altus,321 W Pecan,,Altus,OK,73521,,1182,False,,False,0,1,34.6351,-99.3378
3311627,Inactive,11627,Gas Station,Sooner Food Market,1601 S MAIN,,Altus,OK,73521,,12143,False,,False,0,3,34.6228,-99.3344
3311828,Inactive,11828,Farm,Yates Farm Inc.,"12 S, 3 1/2 E, 2 1/2 S EASTSI",,Altus,OK,73522,,6789,False,,False,0,1,34.4211,-99.2719
3311291,Inactive,11291,Not Listed,Northside Grocery,1401 N CRAIN,,Altus,OK,73521,,809008692,False,,False,0,3,34.6521,-99.3391
3310302,Inactive,10302,Not Listed,Gary Jones Farms,"3 M W., 3 M N 1/2 W OF JACKSON",19921 E County Road 157,Altus,OK,73521,,2432,False,,False,0,1,34.7294,-99.3939
3307659,Inactive,7659,Not Listed,Garland Thompson,RT 1,20627 E County Road 167,Altus,OK,73521,,2415,False,,False,0,1,34.5953,-99.2943
3301352,Inactive,1352,Not Listed,"Green Motor Co., Inc.",1308 W BROADWAY,,Altus,OK,73521,,7801,False,,False,0,1,34.6375,-99.3492
3303170,Temporarily Closed,3170,Gas Station,Love's Country Store #8,619 N MAIN STR,,Altus,OK,73521,,4424,False,,False,18,6,34.6447,-99.3342
3301351,Active,1351,Not Listed,Navajo Public Schools,15695 S CR 210,,Altus,OK,73521,,4487,False,,False,0,3,34.7412,-99.2326
3311290,Inactive,11290,Not Listed,Norman's Grocery,621 W. BROADWAY,,Altus,OK,73521,,4528,False,,False,0,2,34.6377,-99.3408
3310754,Active,10754,Gas Station,7-Eleven 21863,421 N Main,,Altus,OK,73521,5804820290.0,809019103,False,,False,12,3,34.6425,-99.3341
3306002,Inactive,6002,Not Listed,Charles Abernathy,415 LAKESIDE,,Altus,OK,73521,,1046,False,,False,0,1,34.6583,-99.3274
3310821,Inactive,10821,Not Listed,Wilmon's Ford Lincoln Mercury,301 W. BROADWAY,,Altus,OK,73521,,6737,False,,False,0,3,34.6377,-99.3364
3320988,Inactive,20988,Not Listed,Unregistered Facility,202 EAST BROADWAY,,Altus,OK,73521,5804812228.0,1182,False,,False,0,3,34.6378,-99.3153
3301320,Active,1320,Not Listed,Altus Ready Mix,701 S JACKSON,,Altus,OK,73521,5804823418.0,2123,False,,False,0,2,34.6444,-99.3298
3300317,Inactive,317,Not Listed,Altus Lawn & Garden Center,1701 W. BROADWAY,,Altus,OK,73521,,11779,False,,False,0,2,34.6376,-99.3008
3310799,Inactive,10799,Not Listed,Eastern Motors,705 E BROADWAY,,Altus,OK,73521,,3486,False,,False,0,1,34.6377,-99.3259
3310326,Inactive,10326,Not Listed,Gene's 66,1413 N MAIN,,Altus,OK,73521,,12228,False,,False,0,3,34.6234,-99.334
3310325,Inactive,10325,Gas Station,Dillon's 66,300 E BROADWAY,,Altus,OK,73521,,12228,False,,False,5,4,34.6376,-99.3309
3300283,Inactive,283,Not Listed,Arrow Van Lines,SOUTH GRADY & LIVEOAK,122 E Liveoak,Altus,OK,73521,,8875,False,,False,0,1,34.6356,-99.3325
3300558,Temporarily Closed,558,Gas Station,Quik Stop 123,1001 E Ridgecrest Rd,,Altus,OK,73521,5613600760.0,809019000,False,,False,8,2,34.6233,-99.322
3312029,Inactive,12029,Gas Station,Broadway Mini Mart,1601 E. BROADWAY,,Altus,OK,73521,,809008126,False,,False,0,3,34.6376,-99.3006
3320875,Inactive,20875,Not Listed,Old Fire Station,1915 N MAIN,,Altus,OK,73521,,1182,False,,False,0,1,34.6608,-99.3347
3306524,Inactive,6524,Not Listed,Kmart #9080,2220 N MAIN,,Altus,OK,73521,,3685,False,,False,0,1,34.6622,-99.3321
3306808,Inactive,6808,Not Listed,J H Shears & Sons;  3-Way Constructors,829 S KELLWOOD,,Altus,OK,73521,,5,False,,False,0,6,34.632,-99.2995
3305762,Inactive,5762,Not Listed,Svc Btry 171 Fa,KELLWOOD & SKYLINE DRIVE,,Altus,OK,73522,,4755,False,,False,0,1,34.5503,-99.2996
3307087,Inactive,7087,Not Listed,Altus Coca-Cola,601 TODD LANE,,Altus,OK,73521,,166,False,,False,0,1,34.5508,-99.2203
3307239,Inactive,7239,Not Listed,Southwestern Bell Telephone Co,401 S SPURGEON,,Altus,OK,73521,,5784,False,,False,0,1,34.6344,-99.3311
3311673,Inactive,11673,Not Listed,Milton Carter,315 S Main,,Altus,OK,73521,,4300,False,,False,0,2,34.5516,-99.3338
3303945,Inactive,3945,Not Listed,Rounds & Porter Co Inc,621 S HUDSON,,Altus,OK,73521,,5497,False,,False,0,1,34.6435,-99.3351
3308099,Inactive,8099,Not Listed,Altus Warehouse,1117 N BLAINE,,Altus,OK,73521,,5141,False,,False,0,1,34.6486,-99.3418
3302699,Inactive,2699,Not Listed,Johnny Roberts Motors,706 E. BROADWAY,,Altus,OK,73521,,3432,False,,False,0,1,34.6377,-99.3419
3309148,Active,9148,Federal Military,Altus Air Force Base,ALTUS AIR FORCE BASE,,Altus,OK,73523,5804017606.0,157,False,,False,12,56,34.6553,-99.2893
3309766,Inactive,9766,Not Listed,Helena Chemical Co.,HWY 283 N.,,Altus,OK,73521,,1461,False,,False,0,1,34.7252,-99.3388
3310857,Inactive,10857,Not Listed,Altus Auto & Radiator,221 W Broadway,,Altus,OK,73521,,6137,False,,False,0,2,34.5549,-99.3364
3311508,Active,11508,Not Listed,Jackson County Dist #2 Barn,801 S BLAIN ST,,Altus,OK,73521,,3181,False,,False,0,4,34.6454,-99.3418
3312933,Inactive,12933,Farm,Robbins Farm Headquarters,1809 WEST BROADWAY,,Altus,OK,73521,,9905,False,,False,0,2,34.6376,-99.301
3317846,Inactive,17846,Gas Station,Old Farmers Oil & Gas,721 S Main,,Altus,OK,73521,,1182,False,,False,0,6,34.6309,-99.3341
3310324,Inactive,10324,Not Listed,Donnell's 66,520 N MAIN,,Altus,OK,73521,,12228,False,,False,0,2,34.6424,-99.3338
3312553,Active,12553,Not Listed,Wal-Mart Supercenter #479,2500 N MAIN,,Altus,OK,73521,5804828189.0,809015513,False,,False,0,5,34.6664,-99.3315
3302479,Inactive,2479,Not Listed,Okla Hwy Patrol (Troop M),501 N VETERANS DRIVE,,Altus,OK,73522,,4604,False,,False,0,2,34.563,-99.2997
3312183,Inactive,12183,Petroleum Distributor,Elliott Oil Co S/S,HWY 283 S,16702 US HWY 283,Altus,OK,73522,,2049,False,,False,0,3,34.5939,-99.3335
3309801,Inactive,9801,Not Listed,Altus Surplus,Route 2,,Altus,OK,73521,,809018839,False,,False,0,3,,
3310756,Active,10756,Gas Station,Stripes #2368,1120 Falcon Rd,,Altus,OK,73521,5804821404.0,809019291,False,,False,12,4,34.652,-99.3166
3302331,Inactive,2331,Truck/Transporter,Continental Baking Co.,3212 N. MAIN,,Altus,OK,73521,,12802,False,,False,0,1,34.6717,-99.3331
3301821,Inactive,1821,Gas Station,Foley's Service Center,1317 W Broadway,,Altus,OK,73521,,809017137,False,,False,0,5,34.6379,-99.3501
3311629,Inactive,11629,Gas Station,Elliott Oil Co,914 E BROADWAY,,Altus,OK,73521,,2049,False,,False,5,5,34.6375,-99.3223
3318592,Inactive,18592,Not Listed,Malone Oil Company,1419 S MAIN,,Altus,OK,73521,,809011995,False,,False,0,1,34.6232,-99.334
3311995,Inactive,11995,Gas Station,Harkins Station & Car Wash,216 S MAIN,,Altus,OK,73521,,7209,False,,False,0,3,34.5532,-99.3338
3301632,Inactive,1632,Not Listed,Western Oklahoma State College,2801 N MAIN,,Altus,OK,73521,,6655,False,,False,0,1,34.6678,-99.3409
3311785,Inactive,11785,Not Listed,Big Ben Oil Co,1008 S MAIN STR,,Altus,OK,73521,,809008108,False,,False,0,3,34.6302,-99.3339
3311128,Inactive,11128,Not Listed,First State Bank Of Altus,1721 N Main,,Altus,OK,73521,,2256,False,,False,0,3,34.6575,-99.3344
3311985,Active,11985,Not Listed,Jackson County Memorial Hospita,1200 E. PECAN,,Altus,OK,73521,,7199,False,,False,0,1,34.6348,-99.3178
3314106,Inactive,14106,Not Listed,Lugert-Altus Irrigation Dist,1421 W RIDGECREST,,Altus,OK,73521,,809008791,False,,False,0,2,34.6237,-99.3506
3300284,Active,284,Not Listed,Brewer's Auto Supply,1200 N Main,,Altus,OK,73521,,8875,False,,False,13,4,34.6509,-99.3335
3300564,Inactive,564,Gas Station,Jiffy Foods #100645,501 E BROADWAY,,Altus,OK,73521,,1933,False,,False,0,3,34.6381,-99.3284
3301353,Inactive,1353,Petroleum Distributor,Badger Oil Company,521 S Crain,,Altus,OK,73521,,10022,False,,False,0,8,34.6436,-99.3338
3301710,Active,1710,Not Listed,City Of Altus Mun  Airport,4 MI N OF CITY ON HWY 283,,Altus,OK,73521,,1182,False,,False,2,3,34.698,-99.3362
3309999,Inactive,9999,Gas Station,Ez Go #62,1215 E BROADWAY,,Altus,OK,73521,,3488,False,,False,0,3,34.6379,-99.3157
3302005,Active,2005,Gas Station,Humphreys Farmers Union Coop,2109 ASPHALT RD,,Altus,OK,73521,,2995,False,,True,3,4,34.555,-99.2356
3304035,Active,4035,Not Listed,Okla Dept Of Trans Altus Maintenance Facility,16396 S. CR 202,,Altus,OK,73521,5804827658.0,809018127,False,,False,0,4,34.6381,-99.3683
3302168,Inactive,2168,Not Listed,Thrift #61404,2309 E BROADWAY,,Altus,OK,73521,,3385,False,,False,0,3,34.6379,-99.3025
3302299,Inactive,2299,Not Listed,S & P Gulf,321 E BROADWAY,,Altus,OK,73521,,12519,False,,False,0,5,34.6377,-99.3367
3303176,Inactive,3176,Gas Station,Love's Country Store #17,1409 FALCON,,Altus,OK,73521,,4424,False,,False,0,3,34.6522,-99.3138
3305133,Inactive,5133,Not Listed,Baxter Henry,201 E Broadway,,Altus,OK,73521,,470,False,,False,0,2,34.5548,-99.3325
3310755,Active,10755,Gas Station,7-Eleven #21384,700 E Broadway,,Altus,OK,73521,5804821544.0,809019103,False,,False,12,3,34.6383,-99.3255
3357976,Active,57976,Gas Station,Allsup's 102408,1711 N Main,,Altus,OK,73521,5803794382.0,809018353,False,,False,48,4,34.6569,-99.3389
3357853,Active,57853,Gas Station,Hutch's #124,1204 E Broadway,,Altus,OK,73522,,3005,False,,False,52,2,34.6375,-99.3162
3306434,Inactive,6434,Gas Station,Mark Hatton Texaco,1120 N MAIN,,Altus,OK,73521,,5352,False,,False,0,4,34.649,-99.3338
3306435,Inactive,6435,Gas Station,Hatton's Texaco,500 E BROADWAY,,Altus,OK,73521,,5352,False,,False,0,5,34.6382,-99.3283
3306436,Inactive,6436,Not Listed,Hatton Texaco,301 N MAIN,,Altus,OK,73521,,5427,False,,False,0,4,34.6569,-99.3344
3357839,Active,57839,Gas Station,Hutch's #125,1301 E Tamarack,,Altus,OK,73522,,3005,False,,True,46,4,34.6668,-99.3154
3306580,Inactive,6580,Gas Station,Big Bubba's Quick Stop,1012 Falcon,,Altus,OK,73521,,544,False,,False,0,3,34.6521,-99.3221
3306811,Inactive,6811,Not Listed,Copeland Bros. Oil Co,521 N MAIN,,Altus,OK,73521,,1461,False,,False,0,4,34.6424,-99.3338
3307034,Inactive,7034,Gas Station,Fas Gas #22,2210 E BROADWAY,,Altus,OK,73521,,8875,False,,False,0,3,34.6376,-99.3016
3307035,Inactive,7035,Gas Station,Fas Gas #4,400 E BROADWAY,,Altus,OK,73521,,8875,False,,False,0,3,34.554,-99.3297
3309213,Inactive,9213,Not Listed,Tamarack Mini Stop,417 E. TAMARACK,,Altus,OK,73521,,1900,False,,False,0,2,34.6667,-99.3303
3310000,Inactive,10000,Not Listed,Big Ben Oil Co.,919 N MAIN,,Altus,OK,73521,,543,True,Unknown,False,0,3,34.5641,-99.3336
3305207,Inactive,5207,Not Listed,Hillcrest Service Station,1000 N MAIN,,Altus,OK,73521,,9994,False,,False,0,3,34.5641,-99.3336
3300291,Inactive,291,Gas Station,"Brewer's Oil Co., Inc.",800 S MAIN,,Altus,OK,73521,,8875,False,,False,0,1,34.6304,-99.3337
3309237,Inactive,9237,Not Listed,Champlin Petroleum Company,N MAIN & SIMPSON AVE,1721 N MAIN ST,Altus,OK,73522,,1036,False,,False,0,5,34.6577,-99.3339
3300285,Active,285,Gas Station,Bull Dog,920 Falcon Rd,,Altus,OK,73521,,8875,False,,False,3,5,34.6518,-99.3224
3300122,Inactive,122,Gas Station,Kerr Mcgee #6012,1321 N MAIN,,Altus,OK,73521,,12551,False,,False,0,3,34.6518,-99.3338
3310323,Active,10323,Gas Station,Kirby's Station,1420 W Broadway,,Altus,OK,73521,,12228,False,,False,5,7,34.6373,-99.3513
3309214,Active,9214,Not Listed,K-C #2,1800-A N MAIN,,Altus,OK,73521,5804770900.0,9884,False,,False,12,6,34.66,-99.3336
3311865,Active,11865,Gas Station,Main Express Mart,2212 N. Main St.,,Altus,OK,73521,5803799357.0,809018160,False,,False,24,3,34.6622,-99.3337
3311555,Active,11555,Gas Station,Jimbo's Convenience Store,2800 N MAIN STR,,Altus,OK,73521,,12231,False,,False,10,3,34.6675,-99.3337
3300123,Inactive,123,Gas Station,Kerr Mcgee #6013,1912 E BROADWAY,,Altus,OK,73521,,12551,False,,False,0,3,34.6376,-99.3011
3310017,Active,10017,Gas Station,Mr Bill Gas & Food,401 W BROADWAY,,Altus,OK,73521,,809008386,False,,False,12,3,34.6377,-99.3386
3313721,Active,13721,Gas Station,Loves Travel Stop #172,2516 E BROADWAY,,Altus,OK,73521,,809016993,False,,True,29,4,34.6374,-99.3
3300282,Inactive,282,Gas Station,Brewer's Auto Supply #1,"701 W BROADWAY, BOX 582",,Altus,OK,73521,5804824500.0,8875,False,,False,7,6,34.638,-99.3421
3310321,Inactive,10321,Not Listed,Duck  Bros Station & Gro.,5 MI E OF CITY ON HWY 62,,Altus,OK,73521,,12228,False,,False,0,2,34.5549,-99.23
3310002,Inactive,10002,Gas Station,Ez Go #61,2421 FALCON RD,,Altus,OK,73521,,3488,False,,False,0,2,34.6526,-99.2993
3357987,Active,57987,Gas Station,Yes Way - Allsups South,US Hwy 283 & Ridgecrest Road,,Altus,OK,73521,,809018353,False,,True,79,4,34.6232,
3304383,Inactive,4383,Not Listed,"Hardcastle Ag-Air, Inc. Ser.,In",1/2 MI W MUNICIPAL AIRPORT,,Altus,OK,73521,,8142,False,,False,0,2,34.6956,-99.3423
7605769,Inactive,5769,Not Listed,B Btry 1/189 Fa,BOX 888 800 N STREET,,Alva,OK,73717,,4755,False,,False,0,1,36.79,-98.6734
7603738,Inactive,3738,Farm,Anderson & Jan Inc.,2 MI N 1/4 S ALVA (LEGAL DESCRIPTION IN FILE),,Alva,OK,73717,,12655,False,,False,0,2,36.8271,-98.643
7602881,Inactive,2881,Farm,Nida,SECTION 132715,,Alva,OK,73717,,5404,False,,False,0,1,36.8168,-98.7562
7602048,Inactive,2048,Not Listed,Nw Ok. State U.-Maintenance Facility,800 MONROE STREET,,Alva,OK,73717,,4552,False,,False,0,2,36.7939,-98.6713
7605490,Inactive,5490,Not Listed,Alva Sales Co,HWY 281 N RR,,Alva,OK,73717,,6136,False,,False,0,2,36.8418,-98.6475
7602194,Inactive,2194,Farm,"Kletke Farms, Inc.",R.R. 3,26001 County Road 470,Alva,OK,73717,,3680,False,,False,0,2,36.7831,-98.6146
7600335,Active,335,Gas Station,Alva Farmers Cooperative Assn,312 Barnes,,Alva,OK,73717,5803273854.0,2180,False,,True,5,9,36.8037,-98.6635
7657501,Active,57501,Not Listed,Shepherd Oil,1512 E Oklahoma Blvd,,Alva,OK,73717,,5682,False,,True,34,4,36.7971,-98.6489
7605705,Inactive,5705,Industrial,Alva Concrete Inc,108 N College,,Alva,OK,73717,5803272281.0,158,False,,False,0,4,36.8082,-98.6668
7601508,Active,1508,Gas Station,Ranger Mart,103 E Oklahoma Blvd,,Alva,OK,73717,5803272020.0,809016690,False,,False,10,3,36.7972,-98.6567
7600332,Active,332,Gas Station,Farmers Cooperative (Capron),Main St,,Alva,OK,73717,,2180,False,,True,3,3,36.8966,-98.576
7610515,Inactive,10515,Not Listed,"Tri-K Equip, Inc.",P.O. BOX 919,,Alva,OK,73717,,6263,False,,False,0,1,36.773,-98.6656
7601538,Inactive,1538,Not Listed,Don Wiebener,SE 2-26-14,42434 Greer Road,Alva,OK,73717,,1827,False,,False,0,1,36.7543,-98.6888
7600318,Inactive,318,Not Listed,Farm Storage,2 1/2 MI. E. OF ALVA ON US 64,,Alva,OK,73717,,5391,False,,False,0,2,36.798,-98.5973
7610352,Inactive,10352,Not Listed,Alva Plant (Hopeton Location),5 MI S ON HWY #281 & 1 1/2 MI W,,Alva,OK,73717,,10272,False,,False,0,3,36.7254,-98.6937
7610529,Inactive,10529,Not Listed,Alva Area Warehouse Yard,921 RIDGWAY ROAD R R 2,,Alva,OK,73717,,10272,False,,False,0,2,36.7983,-98.6908
7610551,Inactive,10551,Not Listed,Alva Work Center,200 BLK N 11TH STR,,Alva,OK,73717,,4757,False,,False,0,1,36.8106,-98.6747
7610559,Inactive,10559,Not Listed,Harry V. Martin,"R.R. 9, BOX 1C",28196 COUNTY ROAD 430,Alva,OK,73717,,2817,False,,False,0,1,36.8147,-98.6834
7601701,Active,1701,Gas Station,Garnett Oil Co.,518 OKLAHOMA BLVD,,Alva,OK,73717,,2417,False,,False,13,3,36.798,-98.6661
7603177,Active,3177,Gas Station,Love's Country Store #18,607 E Oklahoma Blvd,,Alva,OK,73717,,4424,False,,False,24,6,36.7971,-98.6501
7621893,Inactive,21893,Not Listed,Santa Fe Railroad,400 BLK MILL ROAD,,Alva,OK,73717,,11030,False,,False,0,2,36.8084,-98.6643
7609212,Active,9212,Gas Station,Lite N Nite,1624 Oklahoma Blvd,,Alva,OK,73717,5803271770.0,809016690,False,,True,6,3,36.798,-98.6837
7611947,Active,11947,Gas Station,Ampride Convenience Store,510 E Oklahoma Blvd,,Alva,OK,73717,,809016690,False,,True,22,5,36.7978,-98.6511
7602148,Inactive,2148,Not Listed,Verlin Wiebener,RR 2 - BOX 156,23917 US Hwy 281,Alva,OK,73717,,6440,False,,False,0,1,36.7531,-98.6662
