FACILITYID,NAME,ADDRESS,ADDRESS2,CITY,ZIP,ZIPEXTENSION,REGION,COUNTY,HCOLLCODE,HACCURACY,PDOP,SCORE,SOURCESCAL,GEOOWNER,HACCURUOM,GEOTYPNAME,HDATUMNAME,REFPTCODE,SOURCECODE,GEOCOLLECTEDBY,EASTING,NORTHING,UTM_ZONE,VERIFIED,PRIMARY,SENSITIVE,GPSMAKEMODEL,EPEORFOM,EPE_FOMMSRMNT,DATECOLLECTED,DATEADDED,DATEEDITED,USERNAME,GISCOMMENTS,CONVERTED_LONG,CONVERTED_LAT
ST0020204,TOM YOUNG,312 E COMMERCIAL,,PIERCE CITY,65723,,SW,109,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",411137.329,4089196.74,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-93.99798839061289,36.944643816611425
ST0020205,SPEED EZE #7,4470 GATEWAY DR,,JOPLIN,64804,,SW,97,G3,,4.30,,,5,,POINT,NAD83,PS,D9,"HANSEN, L",368550.838,4096378.012,15,0.0,0.0,0.0,TRIMBLE GEOEXPLORER XM,,,2008-07-21 00:00:00.000,1998-06-23 00:00:00.000,2008-09-15 00:00:00.000,"HEISLER, J",,-94.47739329099508,37.00437643824203
ST0020206,BUILDING 602 RICHARDS-GEBARU AFB,4300 E 155TH ST,,KANSAS CITY,64147,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",365802.541,4300669.766,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.54635479594351,38.844616868322895
ST0020207,BUILDING 105 RICHARDS-GEBAUR AFB,15415 MAXWELL AVE,,KANSAS CITY,64147,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",366120.957,4300680.788,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.54268907811046,38.844764667802174
ST0020208,HAZEL M LANGLEY,HWY 13,,BLUE EYE,65611,,SW,209,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",464468.398104,4039479.61646,15,-1.0,0.0,0.0,,,0.00,2014-07-21 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-93.39675513960476,36.499985184134104
ST0020209,BLDG 1100 RICHARDS-GEBAUR AFB,BLDG 1100,,KANSAS CITY,64147,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,D9,"CORBIN, M",365148.632,4300500.378,15,-1.0,0.0,0.0,,,,2013-01-08 00:00:00.000,1998-06-26 00:00:00.000,2013-01-08 00:00:00.000,"CORBIN, M",,-94.55385400767302,38.84299099221422
ST0020210,BLDG 903 RICHARDS - GEBAUR AFB,15360 HANGAR RD,,KANSAS CITY,64147,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",365039.645,4300942.573,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.55519614101799,38.84695769373447
ST0020211,BLDG 944 RICHARDS-GEBAUR AFB,WEST OF RETENTION POND,,KANSAS CITY,64147,,KC,95,,0.00,,,0,,,,,,,"INT_STEINBECK,Eli",0.0,0.0,,-1.0,0.0,0.0,,,0.00,2014-07-21 00:00:00.000,,,,"PER FILE REVIEW AND OTHER SEARCH METHODS (INTERNET, ASSESSOR, ETC), THIS SITE WAS UNABLE TO BE FOUND. THUS, NO VALID COORDINATES COULD BE ENTERED IN THE DATABASE.",,
ST0020212,BLDG 1025 RICHARDS-GEBAUR AFB,BLDG 1025,,KANSAS CITY,64147,,KC,95,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",365697.782119,4302143.86325,15,-1.0,0.0,0.0,,,0.00,2014-07-21 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ1990/DOQQ2008",-94.54784934796606,38.85787998162853
ST0020213,BLDG 948 RICHARDS-GEBAUR AFB,15220 HANGAR RD BLDG 948,,KANSAS CITY,64147,,KC,95,A3,,,98,,5,,,,,,"VANCE, S",365594.11,4301234.46,,0.0,0.0,0.0,,,,2013-08-26 00:00:00.000,1998-06-26 00:00:00.000,2013-08-26 00:00:00.000,"VANCE, S",,-94.54886604924617,38.84967198139643
ST0020214,BLDG 965 RICHARDS-GEBAUR AFB,15320 HANGAR RD,,KANSAS CITY,64147,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",365179.396,4301109.476,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.55361900071955,38.848482629119786
ST0020216,BLDG 902 RICHARDS-GEBAUR AFB,15451 HANGER,,KANSAS CITY,64147,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",365114.559,4300802.16,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.55430564719754,38.84570430453274
ST0020217,CASEYS GENERAL STORE #2070,3009 PARIS RD,,COLUMBIA,65201,,NE,19,G3,,3.90,,,5,,POINT,WGS84,TU,D9,INTERNS,561248.672282,4314973.04582,15,0.0,0.0,0.0,MARCH II,,,2001-12-21 00:00:00.000,1998-06-26 00:00:00.000,2003-01-13 00:00:00.000,"NEVINS, H.",,-92.2928750154554,38.98162628961632
ST0020218,MID AMERICA HOTELS,105 S MT AUBURN ROAD,,CAPE GIRARDEAU,63701,9415,SE,31,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",803514.824581,4134003.165814,15,-1.0,0.0,0.0,,,,2014-03-15 00:00:00.000,1998-06-29 00:00:00.000,2014-03-15 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-89.57570504579687,37.30315181676666
ST0020219,ST CHARLES COUNTY WATER PLANT #1,1635 S HWY 94,,DEFIANCE,63341,,SL,183,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",696685.552,4282081.122,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-90.73932460116303,38.66548496274654
ST0020220,WAYSIDE WAIFS ANIMAL SHELTER,3901 E 119TH,,KANSAS CITY,64137,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",365836.688,4307752.562,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.54734472249552,38.90842572402398
ST0020221,UNION PACIFIC RAILROAD,150 E DOVER,,ST LOUIS,63111,,SL,510,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",740241.663484,4271523.10149,15,-1.0,0.0,0.0,,,0.00,2014-07-21 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-90.242829780831,38.55970519158545
ST0020222,TRUMAN BLDG PARKING LOT,TRUMAN BLDG PARKING LOT,,JEFFERSON CITY,65102,1517,NE,51,G3,,3.40,,,5,,POINT,WGS84,TU,D9,"FINDERS, B",571675.477852,4270464.67258,15,0.0,0.0,0.0,TRIMBLE GEOEXPLORER XM,,,2005-06-15 00:00:00.000,2001-01-18 00:00:00.000,2005-06-28 00:00:00.000,"ROBERTS, J",,-92.1771264365055,38.57978039928359
ST0020223,MPC 41,1211 E TENTH ST,,ROLLA,65401,3530,SE,161,G3,,3.90,,,5,,POINT,WGS84,TU,D9,INTERNS,609573.314171,4201217.06939,15,0.0,0.0,0.0,MARCH II,,,2002-02-05 00:00:00.000,1998-07-08 00:00:00.000,2012-05-03 00:00:00.000,"KIRCHNER, M",,-91.75282650453059,37.951969193575444
ST0020224,NEOSHO R-V SCHOOLS/GOODMAN ELEM,117 SCHOOL ST,,GOODMAN,64843,,SW,145,A1,,,91,,5,,,,,,"VANCE, S",374252.23,4066751.94,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1998-07-08 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-94.40842097218375,36.7381699570559
ST0020225,MARSHALL EVERGREENS INC,1100 N JEFFERSON,,KEARNEY,64060,,KC,47,A1,,,87,,5,,POINT,NAD83,,D9,"VANCE, S",381899.87,4360973.77,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1998-07-10 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-94.37141102514093,39.39018002905165
ST0020226,SPRING MEADOW INC,S SERVICE RD (E),,ST CLAIR,63077,,SL,71,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,D9,"CORBIN, M",676743.405,4247910.844,15,-1.0,0.0,0.0,,,,2013-01-09 00:00:00.000,1998-07-14 00:00:00.000,2013-01-09 00:00:00.000,"CORBIN, M",,-90.97703000968576,38.36193700400899
ST0020227,MID-AMERICA DAIRYMEN INC,1201 KANSAS AVE,,LEBANON,65536,,SW,105,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"SCOTT, M",528528.28,4169231.33,15,-1.0,0.0,0.0,,,,2011-07-27 00:00:00.000,1998-07-15 00:00:00.000,2011-07-27 00:00:00.000,"HEISLER, J",,-92.67651206611988,37.66982199580456
ST0020230,PETE'S PLACE,BOX 96,,ALTENBURG,63732,,SE,157,I2,12.20,,,24000,,Meters,,NAD83,CO,D9,"INT_EDELHUBER,Brian",800949.80315,4170226.45733,15,-1.0,0.0,0.0,,,0.00,2014-07-22 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-89.58980712263752,37.629914551864424
ST0020231,FORMERLY KNOWN AS BAILEYS STORE,STATE LINE ARCH,,STEELE,63877,,SE,155,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",779570.950809,3988374.44967,15,-1.0,0.0,0.0,,,0.00,2014-07-21 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-89.89853526644762,35.99978279900298
ST0020232,PARKS PROPERTY,HWY M AND K,,BILLINGS,65510,,SW,43,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D9,"CORBIN, M",458558.374,4092606.906,15,-1.0,0.0,0.0,,,,2013-01-09 00:00:00.000,1998-07-20 00:00:00.000,2013-01-09 00:00:00.000,"CORBIN, M",Site is an old building on the southeast corner of the intersection of Hwy K and Hwy M. The tank pit was on the south side of the building.,-93.46563000077072,36.97866499330319
ST0020233,JAMES C KIRKPATRICK STATE INFO CENT,600 WEST MAIN,,JEFFERSON CITY,65102,,NE,51,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",571585.051625,4270897.457595,15,-1.0,0.0,0.0,,,,2014-04-22 00:00:00.000,1998-07-20 00:00:00.000,2014-04-22 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-92.17810519204733,38.5836663122711
ST0020234,CASEYS GENERAL STORE #2069,805 BENHAM ST,,BONNE TERRE,63628,1303,SE,187,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D2,"CON_Fortin,Joel",716033.080326,4200039.51635,15,-1.0,0.0,0.0,,,,2014-04-04 00:00:00.000,1998-07-22 00:00:00.000,2014-04-04 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-90.54218999922546,37.92227002746841
ST0020235,CASEYS GENERAL STORE #2086,2407 N BLUFF ST,,FULTON,65251,2710,NE,27,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D1,"CON_Fortin,Joel",591577.038287,4303401.59651,15,-1.0,0.0,0.0,,,,2014-04-14 00:00:00.000,1998-07-22 00:00:00.000,2014-04-14 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-91.94430000001464,38.87469999953573
ST0020236,SHELLY'S,5402 LAKE AVE,,ST JOSEPH,64504,,KC,21,A1,,,100,,5,,,,,,"VANCE, S",340044.93,4398255.79,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1998-07-22 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-94.86621104135536,39.719189991870884
ST0020237,MAHIL PETROLEUM LLC,101 OLD SUGAR CREEK RD,,FENTON,63026,4943,SL,99,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D6,"CON_Fortin,Joel",719119.364023,4263097.423191,15,-1.0,0.0,0.0,,,,2014-04-14 00:00:00.000,2000-11-03 00:00:00.000,2018-03-22 00:00:00.000,"BERVE, TRISHA","CON_Fortin,Joel Verified point in place.",-90.48765677115249,38.4893029357311
ST0020238,WALLIS PETROLEUM #9009,110 LONG RD,,CHESTERFIELD,63005,1206,SL,189,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_Fortin,Joel",707289.555753,4282561.823633,15,-1.0,0.0,0.0,,,,2014-03-21 00:00:00.000,1998-07-27 00:00:00.000,2014-03-21 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-90.61739553963619,38.66739479122687
ST0020239,WALLIS PETROLEUM #9062,1228 BRYAN RD,,O FALLON,63366,3771,SL,183,G3,,5.10,,,5,,POINT,WGS84,TU,D9,INTERNS,696595.350787,4295776.01951,15,0.0,0.0,0.0,MARCH II,,,2001-12-28 00:00:00.000,2000-06-06 00:00:00.000,2012-09-10 00:00:00.000,"KIRCHNER, M",,-90.73648522509946,38.78884550990329
ST0020240,FISHERMENS DUDE RANCH,BOX 546 / HWY BB / CRAWFORD CO,,STEELVILLE,65565,,SE,55,I2,12.20,,,24000,,Meters,,NAD83,CO,D9,"INT_EDELHUBER,Brian",656022.457878,4198576.8034,15,-1.0,0.0,0.0,,,0.00,2014-07-21 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-91.22488861320429,37.92137213007767
ST0020241,CASEYS GENERAL STORE #2064,510 US HWY 61,,NEW MADRID,63869,1618,SE,143,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D2,"CON_Fortin,Joel",809092.114933,4054731.111296,15,-1.0,0.0,0.0,,,,2014-04-16 00:00:00.000,1998-07-29 00:00:00.000,2014-04-16 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-89.5452835817299,36.5880307254978
ST0020243,SMART MART (CONOCO),1400 N US HIGHWAY 65,,CARROLLTON,64633,9771,NE,33,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",458261.982,4358533.044,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-93.4845780838647,39.37526125079126
ST0020244,ALL SEASONS BRUSHLESS CAR WASH,8320 WORNALL RD,,KANSAS CITY,64114,,KC,95,A1,,,98,,5,,,,,,"VANCE, S",361785.94,4315403.88,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1998-08-03 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-94.59559103212554,38.97671996242629
ST0020245,LEO DOLL,HWY T,,SILVER LAKE,63775,,SE,157,,0.00,,,0,,,,,,,"INT_STEINBECK,Eli",0.0,0.0,,-1.0,0.0,0.0,,,0.00,2014-07-21 00:00:00.000,,,,"PER FILE REVIEW AND OTHER SEARCH METHODS (INTERNET, ASSESSOR, ETC), THIS SITE WAS UNABLE TO BE FOUND. THUS, NO VALID COORDINATES COULD BE ENTERED IN THE DATABASE.",,
ST0020246,CASEYS GENERAL STORE #2036,1245 N TRUMAN BLVD,,CRYSTAL CITY,63019,1396,SL,99,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D9,"CON_Fortin,Joel",728290.963775,4234944.559466,15,-1.0,0.0,0.0,,,,2014-04-10 00:00:00.000,2000-09-26 00:00:00.000,2014-04-10 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-90.39171483611258,38.233542029690206
ST0020247,DOBBS TIRE AND AUTO CENTERS,12981 OLIVE ST,,ST LOUIS,63141,6149,SL,189,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",719424.68445,4284492.24622,15,-1.0,0.0,0.0,,,0.00,2014-07-28 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by DOQQ1990/NAIP2012",-90.47742504029105,38.68185111261772
ST0020249,DOBBS TIRE AND AUTO CENTERS,1652 COUNTRY CLUB PLAZA,,ST CHARLES,63303,,SL,183,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",715313.705812,4294010.93761,15,-1.0,0.0,0.0,,,0.00,2014-07-28 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-90.52168429099456,38.76856072176148
ST0020250,COMMERCIAL PROPERTY,720 EAST 3RD ST,,KANSAS CITY,64106,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",363793.928,4330344.973,15,-1.0,0.0,0.0,,,,2021-12-10 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.57540553899139,39.11162216322485
ST0020251,MID AMERICA FIBERS COMPANY INC,4193 BECK AVE,,ST LOUIS,63116,,SL,510,A3,,,100,,5,,,,,,"VANCE, S",738562.2,4275010.85,,0.0,0.0,0.0,,,,2013-08-26 00:00:00.000,1998-08-11 00:00:00.000,2013-08-26 00:00:00.000,"VANCE, S",,-90.26089104638048,38.59155308057046
ST0020252,CASEYS GENERAL STORE #2470,401 EAST HYDE PARK AVE,,ST JOSEPH,64504,1746,KC,21,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",340995.578,4397407.815,15,-1.0,0.0,0.0,,,,2021-12-16 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.8549205925226,39.7117312655794
ST0020253,BREAK TIME #3124,420 W MONROE,,MEXICO,65265,2736,NE,7,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_Fortin,Joel",596142.9267,4336530.7929,15,-1.0,0.0,0.0,,,,2014-02-17 00:00:00.000,1998-08-17 00:00:00.000,2014-02-17 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-91.88700247389171,39.17269394832618
ST0020254,PUTT N STUFF MINI GOLF,5440 OSAGE BEACH PARKWAY,,OSAGE BEACH,65065,,SW,29,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,D9,"SPECKART, E",529398.0,4219919.0,15,-1.0,0.0,0.0,,,,2012-07-23 00:00:00.000,1998-08-13 00:00:00.000,2013-08-27 00:00:00.000,"FINDERS, B",,-92.66458349705096,38.12663756201722
ST0020255,WINDSTAR,1509 W 12TH ST,,KANSAS CITY,64104,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_HILL,JUSTIN",361384.14581,4329095.47706,15,-1.0,0.0,0.0,,,,2014-02-06 00:00:00.000,2000-10-03 00:00:00.000,2021-04-06 00:00:00.000,"VANDEPOPUL, C","CON_HILL,JUSTIN Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.60301278718003,39.099987195527895
ST0020257,HILLTOP FARMS,20470 LAWRENCE 217,,AURORA,65605,,SW,109,A3,,,91,,5,,,,,,"VANCE, S",439086.13,4103242.4,,0.0,0.0,0.0,,,,2013-08-26 00:00:00.000,1998-08-25 00:00:00.000,2013-08-26 00:00:00.000,"VANCE, S",,-93.68526499655147,37.073471005812856
ST0020258,CHESAPEAKE FARMS,13059 LAWRENCE 1212,,AURORA,65605,,SW,109,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",440075.047,4104279.529,15,-1.0,0.0,0.0,,,,2021-12-16 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-93.67422342267031,37.08288310986558
ST0020259,OAK GROVE FARMS,19635 LAWRENCE 1165,,AURORA,65605,,SW,109,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",431923.184,4093892.889,15,-1.0,0.0,0.0,,,,2021-12-16 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-93.76499432063098,36.98870557673824
ST0020260,TEMP STOP LLC DBA TEMP STOP #112,1125 NE DOUGLAS,,LEES SUMMIT,64086,4603,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_Fortin,Joel",380508.017177,4310182.09047,15,-1.0,0.0,0.0,,,,2014-02-14 00:00:00.000,1998-08-25 00:00:00.000,2015-08-18 00:00:00.000,"BERVE, TRISHA","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-94.37860793484697,38.932432816397196
ST0020261,CENTRAL DISTRICT ALARM,6450 CLAYTON AVE,,ST LOUIS,63139,,SL,510,A1,,,100,,5,,,,,,"VANCE, S",735495.88,4279062.06,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,2000-05-25 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-90.29469096913402,38.628840092106024
ST0020262,USA INVESTMENTS #206,5505 FF HWY,,BATTLEFIELD,65619,,SW,77,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D3,"CON_Fortin,Joel",467064.229323,4107631.98932,15,-1.0,0.0,0.0,,,,2014-04-02 00:00:00.000,1998-08-28 00:00:00.000,2022-06-02 00:00:00.000,"VANDEPOPUL, C","CON_Fortin,Joel Verified point in place.",-93.37071999999053,37.11443999937747
ST0020264,YALE MATERIAL HANDLING,1960 CONCOURSE DR,,ST LOUIS,63147,,SL,510,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,,"CORBIN, M",722986.39,4285989.34,15,-1.0,0.0,0.0,,,,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,"HEISLER, J",,-90.43603502016325,38.6944390628358
ST0020265,ST JOSEPH LANDFILL,9431 50TH RD SE,,ST JOSEPH,64507,,KC,21,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,D9,"CORBIN, M",347705.758,4393129.271,15,-1.0,0.0,0.0,,,,2013-01-03 00:00:00.000,1998-08-28 00:00:00.000,2013-01-03 00:00:00.000,"CORBIN, M",,-94.77568900012245,39.674423002197216
ST0020267,CASEYS GENERAL STORE #2600,200 E LAFAYETTE ST,,EDINA,63537,1420,NE,103,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D9,"CON_Fortin,Joel",570379.274863,4446652.37288,15,-1.0,0.0,0.0,,,,2014-04-11 00:00:00.000,1998-08-28 00:00:00.000,2014-04-11 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-92.17348200001005,40.16728899937656
ST0020268,N/A,998 S HWY 137,,WILLOW SPRINGS,65793,,SE,215,A3,,,96,,5,,,,,,"VANCE, S",598622.28,4103614.55,,0.0,0.0,0.0,,,,2013-08-26 00:00:00.000,1998-08-31 00:00:00.000,2013-08-26 00:00:00.000,"VANCE, S",,-91.89053503733916,37.07361601596831
ST0020269,HERITAGE FUNERAL HOME,402 EAST ST,,PARKVILLE,64152,,KC,165,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",354641.715,4339332.168,15,-1.0,0.0,0.0,,,,2021-12-16 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-94.68314962130071,39.19109356823038
ST0020270,CONCOURSE C,BOX 10212 LAMBERT STATION,,ST LOUIS,63145,,SL,510,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D9,"CORBIN, M",729345.218,4291468.141,15,-1.0,0.0,0.0,,,,2013-01-04 00:00:00.000,1998-09-02 00:00:00.000,2013-01-04 00:00:00.000,"CORBIN, M",,-90.3611760025388,38.74213503834327
ST0020271,LAMBERT ST LOUIS INTERNAT AIRPORT,BOX 10212 LAMBERT STATION,,ST LOUIS,63145,,SL,510,A3,,,91,,5,,POINT,NAD83,,D9,"VANCE, S",729091.86,4289608.08,,0.0,0.0,0.0,,,,2013-08-26 00:00:00.000,1998-09-02 00:00:00.000,2013-08-26 00:00:00.000,"VANCE, S",,-90.36470399767143,38.7254561221911
ST0020272,SOUTHY BUILDING,702 RANGELINE,,COLUMBIA,65216,,NE,19,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",558529.214,4312285.217,15,-1.0,0.0,0.0,,,,2021-12-16 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-92.32448522550149,38.95757161171507
ST0020273,J & J AUTO SALES,623 S MAIN,,HANNIBAL,63401,,NE,127,I2,12.20,,,24000,,Meters,Point,NAD83,TU,D9,"BROWN, R.",641313.94,4396412.75,15,-1.0,0.0,0.0, ,,,2018-01-24 00:00:00.000,1998-09-10 00:00:00.000,2014-10-20 00:00:00.000,"COON, ADAM", ,-91.3515817872413,39.70588255888628
ST0020274,TRANSILWRAP COMPANY INC,4231 EAST 75TH TERRACE,,KANSAS CITY,64132,,KC,95,A1,,,98,,5,,,,,,"VANCE, S",366744.38,4316595.19,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1998-09-11 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-94.5386009834623,38.98822000073265
ST0020275,CASEYS GENERAL STORE #2151,1110 MAIN ST,,SCOTT CITY,63780,2023,SE,201,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D2,"CON_Fortin,Joel",808694.354898,4124804.10806,15,-1.0,0.0,0.0,,,,2014-04-17 00:00:00.000,1998-09-11 00:00:00.000,2014-04-17 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-89.521179990954,37.218680228605855
ST0020276,PILOT TRAVEL CENTER #442,1701 HWY 84 EAST,,HAYTI,63851,1943,SE,155,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D9,"CON_Fortin,Joel",794299.55867,4014225.3059,15,-1.0,0.0,0.0,,,,2014-04-14 00:00:00.000,2000-04-18 00:00:00.000,2014-04-14 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-89.72571899432899,36.228134161467814
ST0020277,AURORA STREET & WWTP,NORTH HWY 39,,AURORA,65605,,SW,109,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,D9,"CORBIN, M",434410.238,4092691.737,15,-1.0,0.0,0.0,,,,2013-01-04 00:00:00.000,1998-09-11 00:00:00.000,2013-01-04 00:00:00.000,"CORBIN, M",Site is on N Hwy 39 about 1/8 mile north of where Hwy 39 and South Carnation Drive intersect.  The site is directly north of the railroad tracks on the west side of the highway.,-93.73694444752016,36.97805554837478
ST0020278,TEMP-STOP #102,HWY 54 AND HWY 52,,ELDON,65026,,SW,131,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_Fortin,Joel",536958.844479,4239791.641604,15,-1.0,0.0,0.0,,,,2014-04-11 00:00:00.000,1998-09-11 00:00:00.000,2014-04-11 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-92.57728513741692,38.305458258702934
