OrganizationId,OrganizationFormalName,StampInit,StampDate,OwnerId
1724,"U.S. ARMY SUPPORT COMMAND, HAWAII",,,1150
1795,"U.S. ARMY SUPPORT COMMAND, HAWAII DPW",rkwan,2000-12-12 10:25:02,1144
1796,U.S. COAST GUARD,EJS,1996-03-01 00:00:00,1116
1798,U.S. COAST GUARD BASE (KKH),,,1091
1799,U.S. COAST GUARD BASE EXCHANGE SYSTEM,rkwan,1999-08-02 09:03:07,1092
1800,U.S. COAST GUARD LORSTA KURE ISLAND,EJS,1996-02-29 00:00:00,1601
1801,U.S. DEPARTMENT OF AGRICULTURE APHIS PPQ,rkwan,1996-09-24 10:40:05,2149
1802,U.S. DEPARTMENT OF ARMY,EJS,1996-03-01 00:00:00,2120
1803,U.S. DEPARTMENT OF COMMERCE,,,1093
1804,U.S. DEPARTMENT OF DEFENSE,EJS,1996-02-29 00:00:00,2027
1805,U.S. DEPARTMENT OF ENERGY,,,1571
1806,U.S. DEPARTMENT OF INTERIOR NATIONAL PARK SERVICES,,,1154
1807,U.S. DEPARTMENT OF NAVY,RKWAN,1997-08-01 11:13:59,2195
1808,U.S. DEPT OF AGRICULTURE SOIL CONSERVATION SERVICE,RKWAN,2004-04-26 16:18:35,1448
1809,U.S. DEPT OF COMMERCE - NOAA,rkwan,1997-10-23 14:06:09,2200
1810,U.S. DEPT OF THE AIR FORCE,rkwan,2005-08-11 09:26:56,2025
1811,U.S. DEPT OF THE ARMY,,,1523
1814,U.S. DEPT OF THE NAVY,rkwan,2000-04-10 16:05:41,260
1822,U.S. DEPT. OF INTERIOR - NPS,EJS,1996-02-29 00:00:00,773
1823,U.S. DOI - NPS - PUUKOHOLA HEIAU NAT'L HISTORICAL,SUP,1993-03-12 00:00:00,774
1824,U.S. FEDERAL AVIATION ADMINISTRATION,SUP,1992-05-01 00:00:00,1509
1825,U.S. FEDERAL AVIATION ADMINISTRATION HIPAFS,SUP,1993-07-30 00:00:00,1789
1826,U.S. FEDERAL COMMUNICATIONS COMMISSION,,,324
1827,U.S. FEDERAL EMERGENCY MANAGEMENT AGENCY,EJS,1996-02-29 00:00:00,1796
1828,U.S. FISH & WILDLIFE SERVICE,RKWAN,1997-10-17 10:58:08,2196
1829,U.S. FOURTEENTH COAST GUARD DIST,SUP,1992-01-14 00:00:00,341
1830,U.S. GENERAL SERVICES ADMINISTRATION,rkwan,2002-01-31 12:12:11,1238
1831,U.S. GEOLOGICAL SURVEY,EJS,1996-02-29 00:00:00,1094
1832,U.S. MARINE CORPS AIR STATION,EJS,1996-02-29 00:00:00,2084
1833,U.S. MARINE CORPS BASE HAWAII,akatsura,1997-09-09 10:05:24,204
1835,U.S. NAVAL SECURITY GROUP ACTIVITY - KUNIA,rkwan,1998-12-31 10:10:15,2176
1836,"U.S. NAVY, PACIFIC DIVISION",rkwan,2000-05-01 10:40:07,1744
1837,U.S. POSTAL SERVICE,rkwan,1996-09-18 09:32:59,1095
1838,"U.S. RESTAURANT PROPERTIES, INC",sli,2003-10-28 16:02:47,2424
1941,WHC LTD.,SUP,1992-01-27 00:00:00,1191
1839,"U.S. SUPPORT COMMAND, HI",SUP,1993-11-18 00:00:00,1883
1840,UH MANOA Student Housing Services,rkwan,2006-06-28 11:38:43,2514
1841,"U-HAUL OF HAWAII, INC.",SUP,1991-11-11 00:00:00,1088
1842,"ULUPALAKUA RANCH, INC.",,,1096
1843,UNDETERMINED AT THIS TIME,RKWAN,1999-07-28 17:10:35,2133
1844,UNITED AIRLINES,rkwan,2001-06-27 10:53:48,1104
1845,UNITED AIRLINES FLIGHT KITCHEN,SUP,1992-02-05 00:00:00,1395
1846,"UNITED CAR RENTAL SYSTEMS, INC.",,,1105
1847,UNITED PARCEL SERVICE,rKWAN,1996-08-29 16:52:38,1107
1848,"UNITED TIRE & RECAPPING CO.,LTD.",RKWAN,1999-07-28 16:37:34,1117
1849,UNITED TRUCK RENTAL,SUP,1994-04-04 00:00:00,1952
1850,UNITEK ENVIRONMENTAL SERVICES,rkwan,1998-02-10 15:40:58,1118
1851,UNIVERSAL DOVE CORP.,,,1120
1852,"UNIVERSAL ENTERPRISES, INC.",,,1121
1853,"UNIVERSAL SHEETMETAL, INC.",,,1122
1854,UNIVERSITY OF HAWAII - INSTITUTE OF ASTROMONY,rkwan,2002-01-14 11:08:12,2373
1855,UNKNOWN AT THIS TIME,rkwan,1999-09-20 11:43:07,2362
1856,"UNO, INC DBA MAALAEA ST",SUP,1993-11-15 00:00:00,1594
1857,UNOCAL,,,1099
1859,UNOCAL CORPORATION,RKWAN,2005-10-17 16:38:17,1552
1860,"UP-TO-DATE CLEANERS KAUAI, INC.",rkwan,1997-11-18 10:36:42,1143
1861,URASENKE INTERNATIONAL INC,SUP,1993-08-06 00:00:00,1793
1862,US ARMY PACIFIC,rkwan,1999-02-17 14:43:50,2332
1863,US Navy - Commandar Navy Region Hawaii,rkwan,2006-05-25 14:00:26,2503
1864,US NAVY - COMNAVREG - HI,rkwan,2001-07-02 10:02:38,203
1865,US SPRINT COMMUNICATIONS CO.,akatsura,1997-09-12 08:51:08,1152
1866,"USACE, PACIFIC OCEAN",rkwan,1997-10-16 09:20:53,2221
1867,USMC -  CAMP H.M. SMITH,rilaga,2007-01-10 14:17:22,146
1868,VA NATIONAL MEMORIAL CEMETERY OF THE PACIFIC,RKWAN,2003-04-23 10:14:14,1155
1869,VALLEY ISLE INC.,,,1157
1870,"VALLEY ISLE MOTORS, LTD.",,,1158
1871,VALLEY OF THE TEMPLES MEMORIAL PARK,SUP,1993-04-08 00:00:00,1715
1872,Vanguard Car Rental USA Inc.,rkwan,2007-01-02 13:28:47,2456
1873,"VARSITY MOTORS, LTD.",SUP,1992-09-28 00:00:00,1159
1874,VERIZON HAWAII,rkwan,2005-09-19 14:42:23,379
1875,Verizon Hawaii International,rkwan,2005-12-14 15:29:34,2506
1876,VICTOR & JEANETTE LEE,SUP,1992-10-04 00:00:00,1666
1877,VICTOR ROOFING,rkwan,1999-01-08 11:33:23,2327
1878,VICTORIA WARD LTD,cclark,1996-12-11 11:54:20,1612
1879,VIP FOOD SERVICE,EJS,1996-02-29 00:00:00,1403
1880,VIRGINIA M. KAWAUCHI (AKA HILLIS,,,1162
1881,VOLCANO GOLF AND COUNTRY CLUB,rkwan,1999-04-26 10:01:24,1416
1882,VOLKSWAGON OF AMERICA,rkwan,2000-03-16 08:34:27,2357
1883,"VORELCO, INC.",EJS,1996-02-29 00:00:00,1163
1884,VOYTEK SZYMANSKI PROPERTIES LLC,RKWAN,2003-08-01 15:29:23,2452
1885,VP & FFjr,rkwan,1997-07-09 14:42:25,2189
1886,"VULCAN HAWAII, INC",SUP,1993-10-29 00:00:00,1590
1887,"VULCAN HAWAII, INC.",,,1165
1888,"W & F WASHERETTE, INC.",,,1166
1889,W.A. & L.J. DEMARTINI,,,364
1890,WAHIAWA GENERAL HOSPITAL,CCLARK,1997-03-19 16:17:56,2183
1891,WAIALAE COUNTRY CLUB,,,1168
1892,"WAIALEALE BOAT TOURS, INC.",,,1169
1893,"WAIALUA SUGAR COMPANY, INC.",,,1170
1894,WAIEHU BEACH PARTNERS,rkwan,1999-08-12 11:34:52,1641
1895,WAIKI BASEYARD LLC,rkwan,2002-03-12 09:24:40,1172
1896,WAIKIKI SHOPPING PLAZA,JRICHARDSON,2000-09-19 17:16:38,2335
1897,WAIKOLOA DEVELOPMENT COMPANY,RKWAN,1997-10-17 11:23:02,1071
1898,WAIKOLOA HIGHLAND CHEVRON,rkwan,1999-10-27 14:53:19,1237
1899,WAIKOLOA LAND & CATTLE CO.,rkwan,1997-09-10 09:06:22,1242
1900,WAIKOLOA VILLAGE ASSOCIATION,SUP,1993-02-11 00:00:00,1244
1901,WAIKOLOA VILLAGE GOLF COURSE,RKWAN,1998-06-17 15:42:50,1742
1902,"WAILEA DEVELOPMENT COMPANY, INC.",rkwan,1997-07-14 08:14:22,1171
1903,"WAILEA Golf LLC, a Hawaii Corporation",RKWAN,2004-01-28 15:40:56,1476
1904,"WAILUA SUGAR COMPANY, INC",rkwan,2002-07-31 09:18:16,2437
1905,WAIMALU PLAZA CO.,EJS,1996-02-29 00:00:00,1574
1906,"WAIMANU SASH & DOOR, LTD.",,,1173
1907,WAIMEA FALLS PARK,SUP,1993-05-28 00:00:00,1761
1908,WAIMEA POI MILL LTD.,,,1174
1909,WAINIHA GENERAL STORE,RKWAN,2003-05-19 13:41:17,2450
1910,WAIPAHU VARIETY,,,1176
1911,"Waipono, Inc",rilaga,2006-06-23 12:10:00,2152
1912,WALDRON FEED MILL,lnagatoshi,1996-07-02 16:17:46,343
1913,WALKER-MOODY CONSTRUCTION CO.,,,1177
1914,WALKO WELDING,SUP,1993-12-15 00:00:00,1928
1915,WALLACE OTSUKA,RKWAN,2000-10-16 15:24:23,1387
1916,WALLYS SERVICE INC.,,,1178
1917,WALTER AND SANDRA SHIM,rkwan,2000-10-20 10:05:21,1346
1918,WALTER HONDA,SUP,1993-06-25 00:00:00,1765
1919,WASA ELECTRICAL SERVICES INC,,,1179
1920,WASTE MANAGEMENT INC,SUP,1994-03-07 00:00:00,1940
1921,WATAMULL PROPERTIES CORP,,,1180
1922,"WATANABE FLORAL, INC",rkwan,2002-03-18 09:22:25,2401
1923,WATSON MURAOKA,,,1350
1924,WATUMULL PROPERTIES,SUP,1992-01-29 00:00:00,1382
1926,WAYNE/GARY AND ASSOCIATES,,,1182
1927,"WAYNE/GARY AND ASSOCIATES, INC",,,1183
1928,WBR Tenant Corporation dba Waikiki Beach Marriott,RKWAN,2003-07-28 12:09:24,604
1929,"WBW CHIP, LLC C/O OUTRIGGER HOTELS HAWAII",rkwan,2006-07-05 14:08:16,2515
1930,"WEBCO HAWAII, INC.",,,1184
1931,WENDAL E. PESTANA,rkwan,1999-06-09 09:21:55,2352
1932,"WENS LIFE CO., INC",SUP,1993-11-05 00:00:00,1064
1933,WESLEY AIHARA,rkwan,2004-08-17 16:00:31,2475
1934,WEST 1 PROPERTIES LLC DBA PORT TOWN CHEVRON,RKWAN,2003-12-10 09:33:23,2460
1935,WEST BEACH ESTATES,SUP,1993-04-28 00:00:00,1725
1936,WEST HAWAII PETROLEUM INC.,RKWAN,2005-11-25 11:55:16,1457
1937,WEST HAWAII UTILITIES DBA WAIKOLOA RESORT UTILITIE,rkwan,1998-12-31 11:07:44,1243
1938,WESTERN AIRLINES,EJS,1996-02-29 00:00:00,1185
1939,WEYERHAEUSER PAPER CO.,,,1189
1940,WHALING PORT,,,1190
1942,"WHOLESALE MOTORS, INC.",,,1192
1943,WILCOX HOSPITAL,SUP,1994-07-27 00:00:00,2010
1944,WILFRED KITADA,RKWAN,2000-03-08 13:28:45,1193
1945,WILL SCHAAFSMA,,,1595
1946,WILLIAM H. PETERSON,SUP,1992-12-23 00:00:00,1685
1947,WILLIAM HYDE COMPANIES,SUP,1993-02-25 00:00:00,1701
1948,"WILLIAM J. KIMI, JR. LTD",RKWAN,1998-01-29 16:24:41,2231
1949,"WILLUM, LTD.",,,1194
1950,WILSON FOOD SERVICE,,,7
1951,"WINDWARD AUTO SALES, INC.",rkwan,1996-08-13 11:30:54,1195
1952,"WINDWARD NISSAN, INC.",SUP,1992-05-26 00:00:00,1196
1953,"WINDWARD VOLKSWAGEN, INC",SUP,1993-08-20 00:00:00,1803
1954,"WOODDELL, INC",SUP,1992-02-07 00:00:00,1406
1955,WORLDWIDE MOVING & STORAGE INC.,rkwan,2000-12-26 16:46:58,1197
1956,WRAF - HAWAIIAN TUNA PACKERS,SUP,1993-11-12 00:00:00,1654
1957,WU'S SUNDRIES,,,1586
1958,Y.Y. VARSITY BAKERY,,,1198
1959,"YAJIMA OIL OF USA, INC.",rkwan,2000-05-31 16:30:37,1199
1960,YAMADA FURNITURE,SUP,1992-02-04 00:00:00,512
1961,"YAMADA TRANSFER, INC.",,,1201
1962,YAMAGUCHI BROS. SERVICE STATION,JRICHARDSON,2000-03-10 11:24:23,1202
1963,"YAMAGUCHI BUS SERVICE, INC.",RKWAN,1997-09-19 11:09:46,1203
1964,YAMA'S TEXACO,RKWAN,1997-11-07 11:12:58,2223
1965,YASUO KUWAYE,,,1204
1966,YELLOW FREIGHT INTERNATIONAL,EJS,1996-03-01 00:00:00,1205
1967,YHB Ewa LLC dta Ewa Beach Golf Club,RKWAN,2007-01-12 14:59:36,1616
1968,"YICK LUNG CO., INC.",,,1206
1969,YONEOKA AND ASSOCIATES,RSK,1995-03-14 00:00:00,2056
1970,YOSHIE AKITA,,,1475
1971,YOSHIE FEASTER REVPCABLE LIVING TRUST,rkwan,2003-12-01 13:58:01,2457
1972,YOSHIE OKUNI,,,1207
1973,YOSHIKO A. IIDA & HERBERT Y. AGENA,RKWAN,2000-11-16 11:24:11,800
1974,"YOSO KUWAHARA, INC.",,,1208
1975,"YOUNG BROTHERS, LTD.",,,1209
1976,YOUNG LAUNDRY & DRY CLEANING,rkwan,1998-12-03 11:40:32,1211
1977,ZIONS SECURITIES CORP,,,1344
1978,ZIPPY'S INC.,,,1213
1979,ZIROLI,,,1602
1980,RAWLINS ENTERPRISES DBA RAWLINS CHEVRON SERVICE,rkwan,2007-02-01 00:00:00,0
1981,Chevron USA Inc.,rkwan,2007-02-07 00:00:00,0
1982,"Oahu Transit Services, Inc.",rilaga,2007-02-07 00:00:00,0
1983,State of Hawaii Department Of Health,dpark,2007-02-12 00:00:00,0
1984,C&C OF HNL - HONOLULU FIRE DEPARTMENT,rilaga,2007-02-15 00:00:00,0
1985,KamehaMEHA Schools,rkwan,2007-02-21 00:00:00,0
1986,waimea Chevron Foodmart,rkwan,2007-03-02 00:00:00,0
1987,Federated Logistics and Operations,rilaga,2007-03-02 00:00:00,0
1988,Honolulu Fire Department,rilaga,2007-03-08 00:00:00,0
1989,"olde Cannery Fuels Co., LLC",rkwan,2007-03-09 00:00:00,0
1990,KHI dba Bayside Chevron,rkwan,2007-03-14 00:00:00,0
1991,Department of Health,rkwan,2007-03-15 00:00:00,0
1992,Tesoro Refining & Marketing Company,sbasto,2007-03-16 00:00:00,0
1993,West Maui Shell,sbasto,2007-03-20 00:00:00,0
1994,DK&V Properties LLC,rkwan,2007-03-20 00:00:00,0
1995,K&V Properties LLC,rkwan,2007-03-20 00:00:00,0
1996,Downtown Chevron,rkwan,2007-03-20 00:00:00,0
1997,ABC Stores,sbasto,2007-03-20 00:00:00,0
1998,PRINCEVILLE HOTEL,gtabil,2007-03-27 00:00:00,0
1999,Hawaii Automated Fuels Network,gtabil,2007-03-27 00:00:00,0
2000,KAUAI VETERANS' MEMORIAL Hospital,gtabil,2007-03-27 00:00:00,0
2001,Sandia National Laboratories-Kauai Test Facility,gtabil,2007-03-27 00:00:00,0
2002,Kauai Lagoons Golf Maintenance,gtabil,2007-03-27 00:00:00,0
2003,Coco Palm Hotel,gtabil,2007-03-27 00:00:00,0
2004,KAUAI PRODUCERS INC,gtabil,2007-03-28 00:00:00,0
2005,OCEANVIEW TEXACO,gtabil,2007-03-29 00:00:00,0
2006,South Kohala Wastewater Corporation,rkwan,2007-03-29 00:00:00,0
2007,NCT LLC,rkwan,2007-03-30 00:00:00,0
2008,Aqua Engineers,gtabil,2007-04-05 00:00:00,0
2009,Marshall Shell Services,gtabil,2007-04-12 00:00:00,0
2010,RCI Construction,gtabil,2007-04-13 00:00:00,0
2011,Papa Pantry,gtabil,2007-04-18 00:00:00,0
2012,Coca-Cola Enterprisies,dpark,2007-04-23 00:00:00,0
2013,"AMEC Earth & Environnmental, Inc.",dpark,2007-04-23 00:00:00,0
2014,EnviroServices & Training Center,dpark,2007-04-23 00:00:00,0
2015,Department of Transportation,dpark,2007-04-23 00:00:00,0
2016,"154 CES/CEV, Hawaii Air National Guard",dpark,2007-04-23 00:00:00,0
2017,United States Postal Service,dpark,2007-04-24 00:00:00,0
2018,WMF Hawaii,dpark,2007-04-27 00:00:00,0
2019,"WMF Hawaii Enviromental, Inc.",dpark,2007-04-27 00:00:00,0
2020,"Don Quijote, Ltd.",dpark,2007-04-27 00:00:00,0
2021,CFHT Corporation,sbasto,2007-05-01 00:00:00,0
2022,Puuone Development,gtabil,2007-05-07 00:00:00,0
2023,EKNA Services Inc.,dpark,2007-05-08 00:00:00,0
2024,Directorate Of Public Works,dpark,2007-05-17 00:00:00,0
2025,F and F Land Corporation,rkwan,2007-05-18 00:00:00,0
2026,US Navy - Commander Navy Region Hawaii,rilaga,2007-05-21 00:00:00,0
2027,Verizon Business,rilaga,2007-05-24 00:00:00,0
2028,Safeway Inc.,rkwan,2007-05-29 00:00:00,0
2029,Robert Tours & Transportation,gtabil,2007-05-30 00:00:00,0
2030,Hana Gas,gtabil,2007-05-31 00:00:00,0
2031,Lotus Blossom Center,rkwan,2007-06-01 00:00:00,0
2032,Hertz ,sbasto,2007-06-01 00:00:00,0
2033,Getty HI Leasing Inc,rkwan,2007-06-05 00:00:00,0
2034,"Central Planet Repair, LLC",dpark,2007-06-07 00:00:00,0
2035,"Environmental Science International, Inc.",dpark,2007-06-12 00:00:00,0
2036,Lihue Airport,sbasto,2007-06-12 00:00:00,0
2037,PAUL's REPAIR Service,rilaga,2007-06-13 00:00:00,0
2038,Hawaiian Solo Company Ltd.,dpark,2007-06-14 00:00:00,0
2039,Chevron Environmental Management Company,dpark,2007-06-21 00:00:00,0
2040,Honolulu Spine Center LLC,rkwan,2007-07-03 00:00:00,0
2041,Coldwell Banker Commercial,sbasto,2007-07-05 00:00:00,0
2042,Sheraton Waikiki,sbasto,2007-07-17 00:00:00,0
2043,Westin Moana Surfrider,sbasto,2007-07-17 00:00:00,0
2044,Department of Hawaiian Home lands,rkwan,2007-07-20 00:00:00,0
2045,State DOT - Airports ,gtabil,2007-07-24 00:00:00,0
2046,COUNTY OF HAWAII -Police Department,gtabil,2007-07-24 00:00:00,0
2047,Ted's Garage,gtabil,2007-07-25 00:00:00,0
2048,Hamakua Police Station,gtabil,2007-07-25 00:00:00,0
2049,Kona Fuel and Marine (fuel dock),gtabil,2007-07-25 00:00:00,0
2050,Tat's Service,gtabil,2007-07-25 00:00:00,0
2051,Demonstration Desalting Plant,rkwan,2007-07-25 00:00:00,0
2052,Board of Water Supply,rkwan,2007-07-25 00:00:00,0
2053,Shell Oil Products U.S.,dpark,2007-07-27 00:00:00,0
2054,Enpro Environmental,dpark,2007-07-30 00:00:00,0
2055,CHARAL LLC,rilaga,2007-07-31 00:00:00,0
2056,"MAUI PETROLEUM, Inc.",rkwan,2007-08-03 00:00:00,0
2057,dillingham airfield,gtabil,2007-08-06 00:00:00,0
2058,"EA Engineering, Science, and Technology",dpark,2007-08-07 00:00:00,0
2059,Lex Brodie's,sbasto,2007-08-08 00:00:00,0
2060,Wil Chee - Planning,dpark,2007-08-09 00:00:00,0
2061,US Army,dpark,2007-08-09 00:00:00,0
2062,OTS BUS Unit Repair Shop,sbasto,2007-08-10 00:00:00,0
2063,Kang's Inc.,sbasto,2007-08-20 00:00:00,0
2064,Kahala Gas,rkwan,2007-08-20 00:00:00,0
2065,"Truststreet Properties, Inc. ",rkwan,2007-08-20 00:00:00,0
2066,"Element Environmental, LLC",dpark,2007-08-31 00:00:00,0
2067,HAwaii Tech Auto Repair and Gas,rkwan,2007-08-31 00:00:00,0
2068,Tatsutani Inc,rkwan,2007-08-31 00:00:00,0
2069,Delta Consultants,dpark,2007-08-31 00:00:00,0
2070,Hawaiian Commercial & Sugar Company,rkwan,2007-09-04 00:00:00,0
2071,SHELL OIL PRODUCTS US,rkwan,2007-09-13 00:00:00,0
2072,"PAUL, Hastings, Janofsky & Walker LLP",rilaga,2007-09-14 00:00:00,0
2073,"MORI Golf (kauai), LLC",rkwan,2007-09-17 00:00:00,0
2074,HERTZ RENT A CAR ,gtabil,2007-10-02 00:00:00,0
2075,Civil Defense Agency - County of Maui,rilaga,2007-10-03 00:00:00,0
2080,Wahiawa Police Station,gtabil,2007-10-10 00:00:00,0
2081,Wahiawa Wastewater Plant,gtabil,2007-10-10 00:00:00,0
2082,Kailua Fire Station,sbasto,2007-10-16 00:00:00,0
2083,Turtle Bay Golf Course,sbasto,2007-10-22 00:00:00,0
2084,Kaimuki Shell,sbasto,2007-11-07 00:00:00,0
2085,Kaena Point Satellite Tracking Station,gtabil,2007-11-08 00:00:00,0
2086,Kapaa Quarry Maintenance Yard,sbasto,2007-11-08 00:00:00,0
2087,Department of Design and Construction,dpark,2007-11-13 00:00:00,0
2088,US Army Corps of Engineers,dpark,2007-11-13 00:00:00,0
2089,Team IE,gtabil,2007-11-15 00:00:00,0
2090,Kaimuki Auto Repair,rkwan,2007-11-21 00:00:00,0
2091,Del Monte Fresh Produce,rkwan,2007-11-21 00:00:00,0
2092,KAUAI  AUTOMATED FUELS ,rkwan,2007-11-27 00:00:00,0
2093,"LFR, Incorporated",dpark,2007-11-28 00:00:00,0
2094,PAHALA GAS  INC,gtabil,2007-12-04 00:00:00,0
2095,U OF H  - AT HILO,gtabil,2007-12-05 00:00:00,0
2096,bellows airforce station,gtabil,2007-12-10 00:00:00,0
2097,BELLOWS AIR FORCE STATION,gtabil,2007-12-10 00:00:00,0
2098,QUEEN'S Medical Center,rilaga,2007-12-18 00:00:00,0
2099,Grand Wailea Resort,sbasto,2007-12-19 00:00:00,0
2100,Pacific Helicopters,sbasto,2007-12-27 00:00:00,0
2101,Waiehu Shell,sbasto,2007-12-27 00:00:00,0
2102,"Kihei Gas, Kar Wash & Kwik Stop",sbasto,2007-12-28 00:00:00,0
2103,Hawaii Medical Center,sbasto,2008-01-04 00:00:00,0
2104,C&C HNL- Civil Defense,gtabil,2008-01-09 00:00:00,0
2105,eagle Quality Builders,rkwan,2008-01-16 00:00:00,0
2106,Tom's Chevron,sbasto,2008-01-17 00:00:00,0
2107,DOT-Highways Div,gtabil,2008-01-22 00:00:00,0
2108,Atlas Lendlease,RKWAN,2008-01-22 00:00:00,0
2109,"Avis Budget Group, Incorporated",dpark,2008-01-23 00:00:00,0
2110,Kilauea Super Service,sbasto,2008-01-28 00:00:00,0
2111,ECC,dpark,2008-01-28 00:00:00,0
2112,Samuel Mahelona Memorial Hospital,sbasto,2008-01-28 00:00:00,0
2113,Malama Environmental,dpark,2008-01-29 00:00:00,0
2114,Thrifty Car Rental,gtabil,2008-02-04 00:00:00,0
2115,Lucky's Gas and Oil,rilaga,2008-02-04 00:00:00,0
2116,Stan's Super Service,gtabil,2008-02-04 00:00:00,0
2117,PMRF- Navy Exchange,gtabil,2008-02-05 00:00:00,0
2123,CEMML/DPW,dpark,2008-02-06 00:00:00,0
2124,State of Hawaii Attorney General,dpark,2008-02-06 00:00:00,0
2125,"Hawaii Teleport Holdings, LLC",RKWAN,2008-02-07 00:00:00,0
2126,Kapolei Earth Station,RKWAN,2008-02-07 00:00:00,0
2127,AT & T,rilaga,2008-02-08 00:00:00,0
2128,AIPA PROPERTIES LLC,gtabil,2008-02-11 00:00:00,0
2129,"MAUI ELECTRIC CO., LTD",rilaga,2008-02-19 00:00:00,0
2130,HAwaii Petroleum Inc,RKWAN,2008-02-20 00:00:00,0
2131,Minit Stop,RKWAN,2008-02-20 00:00:00,0
2132,Hayaku Gas and Go,RKWAN,2008-02-27 00:00:00,0
2133,DOH,RKWAN,2008-03-03 00:00:00,0
2134,"PPPHI Associates, LLC",rilaga,2008-03-06 00:00:00,0
2135,Pacific park Plaza,RKWAN,2008-03-11 00:00:00,0
2136,"CBRE, Inc.",rilaga,2008-03-12 00:00:00,0
2137,W2005 WKI Realty,rilaga,2008-03-13 00:00:00,0
2138,ALM Management Services,rilaga,2008-03-13 00:00:00,0
2139,"Aqua Engineers, Inc.",sbasto,2008-03-31 00:00:00,0
2140,dept of health,rkwan,2008-04-03 00:00:00,0
2144,MACTEC Engineering,rkwan,2008-04-04 00:00:00,0
2145,General Services Administration,rkwan,2008-04-04 00:00:00,0
2146,Hapuna Beach Prince Hotel,rilaga,2008-04-15 00:00:00,0
2147,Hilton Waikoloa Village,rilaga,2008-04-15 00:00:00,0
2148,Waikoloa Golf Club,rilaga,2008-04-15 00:00:00,0
2149,"CSCS, Inc.",rilaga,2008-04-16 00:00:00,0
2150,Ball Corporation,dpark,2008-04-16 00:00:00,0
2151,Waialua Service,sbasto,2008-04-22 00:00:00,0
2152,HUALALAI TRADING COMPANY,gtabil,2008-04-23 00:00:00,0
2153,THE FAIRMONT ORCHID HAWAII,gtabil,2008-04-24 00:00:00,0
2154,"MAUNA LANI, GOLF MAINT",gtabil,2008-04-25 00:00:00,0
2155,Vila Express,rkwan,2008-05-09 00:00:00,0
2156,The Westin Maui Resort and Spa,gtabil,2008-05-13 00:00:00,0
2157,Masa Fujioka & Associates,dpark,2008-05-21 00:00:00,0
2158,Vula Express,rilaga,2008-05-27 00:00:00,0
2159,DOT-Airports,sbasto,2008-05-28 00:00:00,0
2160,Former TJ Auto,rkwan,2008-06-03 00:00:00,0
2161,Forme TJ Auto,rkwan,2008-06-03 00:00:00,0
2162,"154 CES/CEVR, Department Of The Air Force",dpark,2008-06-09 00:00:00,0
2163,"15 CES/CEVR, Department Of The Air Force",dpark,2008-06-09 00:00:00,0
2164,Department of the Navy,dpark,2008-06-10 00:00:00,0
2165,Tetra Tech EM Incorporated,dpark,2008-06-12 00:00:00,0
2166,JCRA Investments,dpark,2008-06-12 00:00:00,0
2167,U.S. General Services Adminstration,rilaga,2008-06-12 00:00:00,0
2168,"Engineers Surveyors Hawaii, Incorporated",dpark,2008-06-17 00:00:00,0
2169,Mid Pacific Golf Course,gtabil,2008-07-01 00:00:00,0
2170,sprint,rkwan,2008-07-09 00:00:00,0
2171,Kuakini Fire Dept,sbasto,2008-07-11 00:00:00,0
2172,Tanknology,dpark,2008-07-11 00:00:00,0
2173,dags-automotive management division,gtabil,2008-07-17 00:00:00,0
2174,Technician's Inc.,rilaga,2008-07-30 00:00:00,0
2175,Electrician's Inc.,rilaga,2008-07-30 00:00:00,0
2176,Honolulu Resource Recovery Venture,rilaga,2008-08-01 00:00:00,0
2177,Hertz RAC,sbasto,2008-08-04 00:00:00,0
2178,Wiki Wiki Mart,sbasto,2008-08-05 00:00:00,0
2179,US Army Core of Engineers -  PACIFIC OCEAN,rkwan,2008-08-07 00:00:00,0
2180, DOT - HARBORS DIVISION,gtabil,2008-08-11 00:00:00,0
2181,Kamuela Shell,sbasto,2008-09-02 00:00:00,0
2182,DAGS -Public Works Division,rilaga,2008-10-06 00:00:00,0
2183,Airports Div Maintenance Baseyard,gtabil,2008-10-07 00:00:00,0
2184,Mizayaki Airport Service Station,sbasto,2008-10-10 00:00:00,0
2185,Servco Vehicle Processing Center,sbasto,2008-10-13 00:00:00,0
2186,NEW EWA BEACH GOLF CLUB,gtabil,2008-10-13 00:00:00,0
2187,C&C of HNL-Honolulu Fire Department,gtabil,2008-10-14 00:00:00,0
2188,ABM Engineering & Technical Services,sbasto,2008-10-15 00:00:00,0
2189,US m,rilaga,2008-10-31 00:00:00,0
2190,"Ala Wai Watermark Development, LLC",rkwan,2008-11-03 00:00:00,0
2191,Rider Levett Bucknall,rkwan,2008-11-03 00:00:00,0
2192,Dixson Service,rkwan,2008-11-14 00:00:00,0
2193,KHI dba Waiakeawaena Chevron,rkwan,2008-11-19 00:00:00,0
2194,Navy Information Operations Command HI,rilaga,2008-12-12 00:00:00,0
2195,"Ground Transportation, Inc.",sbasto,2008-12-16 00:00:00,0
2196,Hickam Air Force Base,rkwan,2008-12-23 00:00:00,0
2197,DOT- Highways Division,sbasto,2009-01-29 00:00:00,0
2198,Kalihi Corporation Yard,sbasto,2009-02-03 00:00:00,0
2199,Stadium Authority,rkwan,2009-02-06 00:00:00,0
2200,Aloha Stadium,rkwan,2009-02-06 00:00:00,0
