FacilityID,TankID,TankName,TankLocation,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrant System,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,TankStatus,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther
1000040,1000040-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-05-10,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000040,1000040-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-05-10,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000040,1000040-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-09-02,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000043,1000043-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000075,1000075-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-12-08,1984-05-05,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000075,1000075-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-12-08,1984-05-05,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000075,1000075-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-12-08,1984-05-05,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000075,1000075-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-12-16,1968-01-05,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000075,1000075-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2022-12-22,Yes,Currently in use,1,Fiberglass reinforced plastic,No,No,No,No,Yes,No,Double-Walled,Installer certified by tank and piping manufacturers,
1000075,1000075-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2022-12-22,No,Currently in use,1,Fiberglass reinforced plastic,No,No,No,No,Yes,No,Double-Walled,Installer certified by tank and piping manufacturers,
1000075,1000075-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2022-12-22,Yes,Currently in use,1,Fiberglass reinforced plastic,No,No,No,No,Yes,No,Double-Walled,Installer certified by tank and piping manufacturers,
1000094,1000094-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000094,1000094-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000094,1000094-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000098,1000098-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-08-01,1982-08-04,No,Closed (removed from ground),1,Epoxy coated steel,No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
1000098,1000098-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-08-01,1982-08-04,No,Closed (removed from ground),1,Epoxy coated steel,No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
1000098,1000098-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-08-01,1982-08-04,No,Closed (removed from ground),1,Epoxy coated steel,No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
1000098,1000098-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-08-01,1982-08-04,No,Closed (removed from ground),1,Epoxy coated steel,No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
1000098,1000098-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-10-17,1982-08-04,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000098,1000098-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1999-11-12,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installation inspected and approved by implementing agency,
1000098,1000098-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1999-11-12,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installation inspected and approved by implementing agency,
1000098,1000098-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1999-11-12,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installation inspected and approved by implementing agency,
1000100,1000100-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2011-03-31,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000106,1000106-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-09-30,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
1000106,1000106-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-09-30,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
1000106,1000106-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-09-30,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
1000106,1000106-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-09-30,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
1000106,1000106-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-10-12,1973-01-01,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000109,1000109-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1991-08-31,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000109,1000109-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1991-08-30,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000109,1000109-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1991-08-30,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000109,1000109-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2013-07-09,1991-08-30,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000111,1000111-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1987-12-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
1000111,1000111-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1987-12-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
1000111,1000111-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1987-12-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
1000111,1000111-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1987-12-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
1000116,1000116-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-09-26,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000169,1000169-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1965-04-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000169,1000169-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1965-04-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000181,1000181-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-07-13,1970-04-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000181,1000181-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-07-13,1970-04-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000181,1000181-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-12-01,1966-04-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000181,1000181-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-12-01,1966-04-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000206,1000206-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-12-01,1960-05-22,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000206,1000206-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-12-01,1960-05-22,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000206,1000206-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-12-01,1960-05-22,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000206,1000206-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-12-01,1960-05-22,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000209,1000209-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2013-07-15,1984-11-21,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
1000209,1000209-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2013-07-15,1982-11-22,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
1000209,1000209-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2013-07-15,1983-11-22,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
1000209,1000209-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2013-07-15,1983-11-22,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
1000209,1000209-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-08-23,1987-11-22,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
1000229,1000229-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-11-16,1974-04-10,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000229,1000229-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-11-16,1977-04-09,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000229,1000229-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-11-16,1971-04-10,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000229,1000229-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-11-16,1971-04-10,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000229,1000229-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-11-16,1971-04-10,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000229,1000229-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2008-02-02,1992-01-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
1000275,1000275-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-10-28,1976-07-16,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
1000275,1000275-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-10-28,1976-07-16,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
1000275,1000275-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-10-28,1975-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000280,1000280-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-08-20,1968-07-19,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000282,1000282-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-10-25,1984-07-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000282,1000282-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-10-25,1984-07-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000292,1000292-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-11-04,1956-07-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000292,1000292-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-11-04,1983-07-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000306,1000306-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2007-02-22,1956-07-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000312,1000312-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-08-06,1966-06-26,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
1000312,1000312-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-08-06,1979-06-27,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
1000321,1000321-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1959-04-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000321,1000321-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1959-04-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000321,1000321-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1959-04-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000348,1000348-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1981-01-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
1000348,1000348-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1981-01-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
1000348,1000348-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1981-01-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
1000348,1000348-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1980-05-12,1980-05-12,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
1000348,1000348-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1997-08-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
1000349,1000349-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-02-04,1967-05-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
1000349,1000349-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-02-04,1967-05-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
1000349,1000349-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-02-04,1967-05-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
1000349,1000349-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-02-04,1983-05-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000349,1000349-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-12-07,,No,Closed (removed from ground),1,,No,No,No,No,No,Yes,Single wall,,
1000349,1000349-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-12-14,,No,Closed (in place),1,,No,No,No,No,No,Yes,Single wall,,
1000349,1000349-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-12-14,,No,Closed (removed from ground),1,,No,No,No,No,No,Yes,Single wall,,
1000349,1000349-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-12-14,,No,Closed (removed from ground),1,,No,No,No,No,No,Yes,Single wall,,
1000509,1000509-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2024-03-28,1991-02-04,No,Closed (in place),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000509,1000509-2,2,Unknown,Yes,Unknown,No,Unknown,No,2021-11-09,1991-02-04,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installation inspected and approved by implementing agency,
1000509,1000509-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-11-09,1991-01-01,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,,
1000539,1000539-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000539,1000539-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000539,1000539-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
1000539,1000539-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
