FacilityID,TankID,TankName,TankLocation,TankStatus,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrantSystem,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther,DispenserID,DispenserUDC,DispenserUDCWallType
1-000042,182,1,Underground,Removed,Yes,No,No,No,No,1995-09-22,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000044,184,1,Underground,Removed,Yes,No,No,No,No,1987-04-28,1968-04-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000045,185,1,Underground,Removed,Yes,No,No,No,No,1991-06-17,1985-07-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000046,186,1,Underground,Removed,Yes,No,No,No,No,1988-02-10,1970-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000047,191,1,Underground,Closed in Place,Yes,No,No,No,No,1990-10-25,1984-03-31,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000047,189,2,Underground,Removed,Yes,No,No,No,No,1999-05-04,1978-03-31,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000047,188,4,Underground,Closed in Place,Yes,No,No,No,No,1990-10-25,1980-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000047,193,7,Underground,Removed,Yes,No,No,No,No,1999-05-04,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000048,194,1,Underground,Removed,Yes,No,No,No,No,1997-11-13,1984-03-18,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000048,195,2,Underground,Removed,Yes,No,No,No,No,1997-11-13,1984-03-18,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000049,197,1,Underground,Removed,Yes,No,No,No,No,1989-06-29,1978-03-18,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000049,196,2,Underground,Removed,Yes,No,No,No,No,1989-06-26,1978-03-18,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000050,199,1,Underground,Removed,Yes,No,No,No,No,1989-01-01,1978-01-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000050,198,2,Underground,Removed,Yes,No,No,No,No,1989-01-01,1978-01-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000051,200,1,Underground,Removed,Yes,No,No,No,No,1988-10-07,1966-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000051,201,2,Underground,Removed,Yes,No,No,No,No,1988-10-07,1966-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000052,202,1,Underground,Removed,Yes,No,No,No,No,1987-01-01,1973-01-13,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000053,203,1,Underground,Removed,Yes,No,No,No,No,1991-03-14,1977-01-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000054,208,1,Underground,Removed,Yes,No,No,No,No,1987-09-03,1978-01-07,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000054,207,2,Underground,Removed,Yes,No,No,No,No,1988-07-05,1978-01-07,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000054,206,3,Underground,Removed,Yes,No,No,No,No,1989-12-06,1978-01-07,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000054,204,4,Underground,Removed,Yes,No,No,No,No,2006-06-01,1987-09-14,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000054,205,5,Underground,Removed,Yes,No,No,No,No,2006-06-01,1988-07-11,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000055,211,1,Underground,Closed in Place,Yes,No,No,No,No,1980-03-01,1968-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000055,213,10,Underground,Removed,Yes,No,No,No,No,1991-08-01,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000055,209,2,Underground,Closed in Place,Yes,No,No,No,No,1980-03-01,1968-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000055,210,3,Underground,Closed in Place,Yes,No,No,No,No,1980-03-01,1968-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000055,212,9,Underground,Removed,Yes,No,No,No,No,1991-07-01,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000056,216,1,Underground,Removed,Yes,No,No,No,No,1996-04-01,1984-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000056,214,2,Underground,Removed,Yes,No,No,No,No,1996-04-01,1984-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000056,215,3,Underground,Removed,Yes,No,No,No,No,1996-04-01,1984-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000057,219,1,Underground,Removed,Yes,No,No,No,No,1988-05-16,1968-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000057,220,2,Underground,Removed,Yes,No,No,No,No,1988-05-16,1968-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000057,221,3,Underground,Removed,Yes,No,No,No,No,1997-07-16,1978-01-09,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000057,222,4,Underground,Removed,Yes,No,No,No,No,1988-05-16,1968-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000057,217,5,Underground,Removed,Yes,No,No,No,No,1997-07-16,1978-01-09,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000057,218,6,Underground,Removed,Yes,No,No,No,No,1997-07-16,1988-05-16,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000058,226,3,Underground,Removed,Yes,No,No,No,No,1993-06-18,1965-11-12,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000058,224,4,Underground,Removed,Yes,No,No,No,No,2003-11-14,1977-11-12,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000058,225,5,Underground,Removed,Yes,No,No,No,No,1993-03-11,1968-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000058,223,6,Underground,Removed,Yes,No,No,No,No,1993-07-22,1968-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000059,236,1,Underground,Removed,Yes,No,No,No,No,1998-05-01,1985-08-13,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000059,232,2,Underground,Removed,Yes,No,No,No,No,1999-10-06,1976-01-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000059,233,3,Underground,Removed,Yes,No,Yes,No,No,1999-10-06,1976-01-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000059,231,4,Underground,Removed,Yes,No,No,No,No,1999-10-06,1976-01-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000059,230,6,Underground,Removed,Yes,No,No,No,No,1999-10-06,1976-01-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000061,244,1,Underground,Removed,Yes,No,No,No,No,1996-07-09,1977-11-14,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000061,245,2,Underground,Removed,Yes,No,No,No,No,1996-07-09,1977-11-14,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000062,248,3,Underground,Removed,Yes,No,No,No,No,1998-06-09,1967-11-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000062,249,4,Underground,Removed,Yes,No,Yes,No,No,2015-10-14,1998-09-28,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,No,,,,
1-000063,251,2,Underground,Removed,Yes,No,No,No,No,1998-07-02,1965-11-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000066,261,1,Underground,Removed,Yes,No,No,No,No,1994-07-11,1973-04-11,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000066,262,2,Underground,Removed,Yes,No,No,No,No,1994-07-11,1973-04-11,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000066,263,3,Underground,Removed,Yes,No,No,No,No,1994-07-11,1973-04-11,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000066,264,4,Underground,Removed,Yes,No,No,No,No,1999-07-19,1973-04-11,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000066,265,5,Underground,Removed,Yes,No,No,No,No,1999-07-19,1973-04-11,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000066,266,7,Underground,Removed,Yes,No,No,No,No,1993-03-10,1978-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000066,267,7,Underground,In Service,Yes,No,No,No,No,,2001-12-27,No,1,Composite (Steel w/Poly),No,No,Yes,No,No,No,No,Implementing Agency,,,,
1-000066,268,8,Underground,In Service,Yes,No,No,No,No,,2001-12-27,No,1,Composite (Steel w/Poly),No,No,Yes,No,No,No,No,Implementing Agency,,,,
1-000068,272,1,Underground,Removed,Yes,No,No,No,No,1988-09-20,1978-03-13,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000068,273,2,Underground,Removed,Yes,No,No,No,No,1988-09-20,1978-03-13,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000068,274,3,Underground,Removed,Yes,No,No,No,No,1988-09-20,1978-03-13,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000068,275,4,Underground,Removed,Yes,No,No,No,No,1988-09-20,1978-03-13,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000068,276,5,Underground,Removed,Yes,No,No,No,No,1988-09-20,1978-03-13,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000069,277,1,Underground,Closed in Place,Yes,No,No,No,No,1998-02-09,1978-03-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000069,278,2,Underground,Removed,Yes,No,No,No,No,1998-02-09,1978-03-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000069,281,5,Underground,Closed in Place,Yes,No,No,No,No,1986-03-18,1973-03-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000070,282,1,Underground,Removed,Yes,No,No,No,No,2014-01-24,1986-02-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000070,283,2,Underground,Removed,Yes,No,No,No,No,2014-01-24,1987-03-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000071,285,1,Underground,Removed,Yes,No,No,No,No,1999-03-22,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000071,286,2,Underground,Removed,Yes,No,No,No,No,1999-03-22,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000071,287,3,Underground,Removed,Yes,No,No,No,No,1999-03-22,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,298,1,Underground,Removed,Yes,No,No,No,No,1999-03-17,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,288,10,Underground,Removed,Yes,No,No,No,No,1999-03-22,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,289,11,Underground,Removed,Yes,No,No,No,No,1991-12-01,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,299,12,Underground,Removed,Yes,No,No,No,No,1999-03-17,1976-01-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,296,2,Underground,Removed,Yes,No,No,No,No,1999-03-17,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,297,3,Underground,Removed,Yes,No,No,No,No,1999-03-17,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,295,4,Underground,Removed,Yes,No,No,No,No,1999-03-18,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,294,5,Underground,Removed,Yes,No,No,No,No,1999-03-18,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,292,6,Underground,Removed,Yes,No,No,No,No,1999-03-18,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,293,7,Underground,Removed,Yes,No,No,No,No,1999-03-18,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,291,8,Underground,Removed,Yes,No,No,No,No,1999-03-18,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000073,290,9,Underground,Removed,Yes,No,No,No,No,1999-03-18,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000074,301,1,Underground,Removed,Yes,No,No,No,No,1991-06-28,1975-04-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000074,300,2,Underground,Removed,Yes,No,No,No,No,1991-06-28,1967-08-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000075,302,1,Underground,Removed,Yes,No,No,No,No,1986-08-25,1978-01-08,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000076,304,1,Underground,Removed,Yes,No,No,No,No,1986-10-01,1968-01-08,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000076,303,2,Underground,Removed,Yes,No,No,No,No,1986-10-01,1973-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000077,310,1,Underground,Removed,Yes,No,No,No,No,1992-07-22,1984-01-09,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000077,12653,10,Underground,In Service,Yes,No,No,No,Yes,,2009-06-09,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
1-000077,12654,11,Underground,In Service,Yes,No,No,No,No,,2009-06-09,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
1-000077,12655,12,Underground,In Service,Yes,No,No,No,Yes,,2009-07-30,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
1-000077,309,2,Underground,Removed,Yes,No,No,No,No,1992-07-22,1984-01-09,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000077,307,3,Underground,Removed,Yes,No,No,No,No,2009-07-20,1992-02-10,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,No,,,,
1-000077,308,4,Underground,Removed,Yes,No,No,No,No,2009-07-20,1992-02-10,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,No,,,,
1-000077,306,5,Underground,Removed,Yes,No,No,No,No,2009-07-20,1992-02-10,No,1,Polyethylene Tank Jacket,No,No,Yes,No,No,No,Yes,No,,,,
1-000077,305,6,Underground,Removed,Yes,No,No,No,No,2009-07-20,1992-02-10,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,No,,,,
1-000077,12650,7,Underground,In Service,Yes,No,No,No,No,,2009-06-09,Yes,2,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
1-000077,12651,8,Underground,In Service,Yes,No,No,No,No,,2009-06-09,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
1-000077,12652,9,Underground,In Service,Yes,No,No,No,No,,2009-07-30,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
1-000078,311,1,Underground,Removed,Yes,No,No,No,No,1994-03-04,1980-01-01,No,1,Epoxy Coated Steel,No,No,Yes,Yes,No,No,No,No,,,,
1-000078,312,2,Underground,Closed in Place,Yes,No,No,No,No,1973-08-01,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000080,316,5,Underground,Removed,Yes,No,No,No,No,1991-09-12,1965-12-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000080,319,7,Underground,Removed,Yes,No,No,No,No,1988-03-01,1984-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000080,317,8,Underground,Removed,Yes,No,No,No,No,1991-09-12,1965-12-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000081,320,1,Underground,Removed,Yes,No,No,No,No,1995-06-22,1981-12-18,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000083,11329,1,Underground,Removed,Yes,No,No,No,No,1995-01-01,1970-01-01,No,1,Not Listed,No,No,Yes,No,No,No,No,No,,,,
1-000084,323,2,Underground,Removed,Yes,No,No,No,No,1996-07-03,1984-05-07,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
1-000085,326,2,Underground,Removed,Yes,No,No,No,No,1993-11-17,1984-04-16,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000085,324,3,Underground,Removed,Yes,No,No,No,No,1987-06-01,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000085,327,4,Underground,Removed,Yes,No,No,No,No,1987-06-01,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000086,331,1,Underground,Removed,Yes,No,No,No,No,1993-10-27,1985-05-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000086,329,4,Underground,In Service,Yes,No,No,No,No,,1993-10-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,Implementing Agency,,,,
1-000087,336,1,Underground,Removed,Yes,No,No,No,No,1999-03-01,1978-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000087,335,2,Underground,Removed,Yes,No,No,No,No,1999-03-01,1978-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000087,334,3,Underground,Removed,Yes,No,No,No,No,1999-03-01,1978-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000087,332,4,Underground,Removed,Yes,No,No,No,No,1993-11-30,1966-02-03,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000087,333,5,Underground,Removed,Yes,No,No,No,No,1993-11-30,1983-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000088,342,6,Underground,Removed,Yes,No,No,No,No,1989-09-05,1966-01-06,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000089,345,1,Underground,Removed,Yes,No,No,No,No,1999-12-15,1988-04-08,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000089,343,2,Underground,Removed,Yes,No,No,No,No,1999-12-15,1988-04-08,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000089,344,3,Underground,Removed,Yes,No,No,No,No,1999-12-15,1988-04-08,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000090,346,1,Underground,Closed in Place,Yes,No,No,No,No,1990-06-20,1973-01-09,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000091,347,1,Underground,Removed,Yes,No,No,No,No,1989-08-01,1969-07-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000092,349,1,Underground,Removed,Yes,No,No,No,No,1994-05-02,1954-12-31,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000092,348,2,Underground,Removed,Yes,No,No,No,No,1994-05-02,1954-12-31,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000093,351,1,Underground,Removed,Yes,No,No,No,No,1987-11-04,1947-12-31,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000093,350,2,Underground,Removed,Yes,No,No,No,No,1987-11-04,1947-12-31,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000094,354,1,Underground,Removed,Yes,No,No,No,No,1994-02-28,1976-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000094,353,2,Underground,Removed,Yes,No,No,No,No,1994-02-28,1976-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000094,352,3,Underground,Removed,Yes,No,No,No,No,1994-02-28,1976-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000095,357,1,Underground,Removed,Yes,No,No,No,No,1994-04-04,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000095,356,2,Underground,Removed,Yes,No,No,No,No,1994-04-04,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000095,355,3,Underground,Removed,Yes,No,No,No,No,1994-04-04,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000096,360,1,Underground,Removed,Yes,No,No,No,No,1987-07-23,1965-11-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000096,361,2,Underground,Removed,Yes,No,No,No,No,1987-07-23,1965-11-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000096,358,3,Underground,Closed in Place,Yes,No,No,No,No,1987-07-28,1965-11-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000096,359,4,Underground,Removed,Yes,No,No,No,No,1987-07-23,1983-11-19,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000097,363,1,Underground,Removed,Yes,No,No,No,No,1995-09-11,1986-05-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000098,368,1,Underground,Removed,Yes,No,No,No,No,2006-08-09,1985-01-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000098,366,2,Underground,Removed,Yes,No,No,No,No,2006-08-09,1985-01-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000098,367,3,Underground,Removed,Yes,No,No,No,No,2006-08-09,1985-01-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000098,364,4,Underground,Removed,Yes,No,No,No,No,2006-08-09,1985-01-10,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000098,365,5,Underground,Removed,Yes,No,No,No,No,2006-08-09,1986-01-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000098,12391,6,Underground,Removed,Yes,No,No,No,No,2007-05-18,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000098,12392,7,Underground,Removed,Yes,No,No,No,No,2007-05-18,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000098,12393,8,Underground,Removed,Yes,No,No,No,No,2007-05-18,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000099,369,1,Underground,Removed,Yes,No,No,No,No,1987-10-07,1966-01-06,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000099,370,2,Underground,Removed,Yes,No,No,No,No,1987-10-07,1966-01-06,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000099,371,3,Underground,Removed,Yes,No,No,No,No,1987-10-07,1966-01-06,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000099,372,4,Underground,Removed,Yes,No,No,No,No,1987-10-07,1966-01-06,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000099,373,5,Underground,Removed,Yes,No,No,No,No,1987-10-07,1966-01-06,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000100,374,1,Underground,Removed,Yes,No,No,No,No,1987-10-22,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000100,375,2,Underground,Removed,Yes,No,No,No,No,1987-10-22,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000100,376,3,Underground,Removed,Yes,No,No,No,No,1987-10-22,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000100,377,4,Underground,Removed,Yes,No,No,No,No,1987-10-22,1978-01-06,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000103,378,1,Underground,Removed,Yes,No,No,No,No,1986-01-01,1967-02-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000103,387,10,Underground,In Service,Yes,No,No,No,No,,1986-10-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
1-000103,379,2,Underground,Removed,Yes,No,No,No,No,1986-01-01,1967-02-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000103,380,3,Underground,Removed,Yes,No,No,No,No,1986-01-01,1967-02-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000103,381,4,Underground,Removed,Yes,No,No,No,No,1986-01-01,1967-02-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000103,382,5,Underground,Removed,Yes,No,No,No,No,1986-01-01,1967-02-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
1-000103,383,6,Underground,Removed,Yes,No,No,No,No,1986-01-01,1967-02-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
