release_id,land_location_id,facility_id,tank_system_id,end_type,note,project_manager,agency_lead,hist_source_of_funding,responsible_party_obs,product_type_released_old,impacted_media_old,chemicals_of_concern,hist_lust_approval,closed_resid_contam,closed_w_followup_needed,nhpa_done,nhpa_date,esa_done,esa_date,created_by,created_date,updated_by,updated_date,sampling_schedule,other_sampling_schedule,fyr_required,release_name,suspected_causes,how_discovered,product_type_released,substance_comments,impacted_media_new,impacted_media_comments,state_lust_id_number
412,556,556.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
413,557,557.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
414,559,559.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,No,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
415,78,78.0,,Unconditional,"R Jamison - NNEPA db has 2003, 2004 and 2005 reports showing below reg levels. Report imported into EPA db",9.0,EPA,RP/Tribe/State Lead (no TF),Private,,,,No,Y,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,None,,N,Release 1,,,,,,,
416,49,49.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
417,560,560.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
418,561,561.0,,,,98.0,Tribe,RP/Tribe/State Lead (no TF),Federal Gov-IHS,Gasoline,soil/gw,"""BTEX, DCA""",No,,,,,,,,2014-02-11 10:52:22,,2021-12-16 11:12:50,,,Y,Release 1,,,1,,3:2,,
419,446,445.0,,Unconditional,,9.0,EPA,RP/Tribe/State Lead (no TF),Federal Gov-IHS,,,,No,N,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
420,9,9.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
421,11,11.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
422,694,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
423,789,,,NA,,4.0,EPA,RP/Tribe/State Lead (no TF),Federal Gov-BIA,,,,No,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
424,698,689.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
425,689,683.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
426,699,690.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
427,413,412.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
428,707,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
429,705,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
430,12,12.0,,NA,,4.0,EPA,RP/Tribe/State Lead (no TF),Federal Gov-BIA,"""diesel, oil""",soil/gw,DRO/GRO,No,,,,,,,,2014-02-11 10:52:22,,2021-12-16 11:12:50,,,,Release 1,,,2:41,,3:2,,
431,111,110.0,,,,98.0,Tribe,RP/Tribe/State Lead (no TF),Private,,,,No,,,,,,,,2014-02-11 10:52:22,SPLATUK,2023-04-25 17:38:25,,,Y,Release 1,,,41,,,,
433,129,130.0,,,,13.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
434,113,112.0,,,Well decommissioning completed under IA. Site preparing for NFA within FFY23. ,99.0,Tribe,Tribal Lead w/TF,No Viable,Gasoline,soil/gw,"""GRO, DRO, benzene. MTBE""",Yes,,,,,,,,2014-02-11 10:52:22,LBRANDT,2023-05-03 14:00:23,,,Y,Release 1,,,1,,3:2,,
435,114,114.0,,Unconditional,,10.0,EPA,RP/Tribe/State Lead (no TF),Private,Gasoline,soil/gw,MTBE,No,N,N,,,,,,2014-02-11 10:52:22,,2021-12-16 11:12:50,,,,Release 1,,,1,,3:2,,
436,128,129.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
437,59,59.0,,,,8.0,EPA,RP/Tribe/State Lead (no TF),,,,,No,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
438,132,133.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
439,110,109.0,,Unconditional,"NFA issued w/NNEPA concurrence.
GWM Wells and piping removed on 5/30-31, 2019.",10.0,Tribe,RP/Tribe/State Lead (no TF),Private,Gasoline,soil/gw,"""BTEX, MTBE""",No,N,N,,,,,,2014-02-11 10:52:22,,2021-12-16 11:12:50,,,N,Release 1,,,1,,3:2,,
440,117,117.0,,Unconditional,"Release identified by Thriftway on 10/15/1998. 
Facility sold to  Giant in 2003-04.  UST removal and excavation remediated earlier release. ",9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,Y,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,None,,N,Release 1,,,,,,,
442,125,126.0,,Unconditional,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
443,126,127.0,,,,13.0,Tribe,NN Fund,,,,,No,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
444,127,128.0,,,,13.0,Tribe,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
445,121,121.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
446,565,565.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
447,3,3.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
448,96,96.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
449,358,358.0,,Unconditional,No viable confirmed in 2015-16.  OUST memo drafted in 2016-routing to OUST.,12.0,EPA,Region Lead w/TF,No Viable,,soil,"""GRO, DRO, BTEX""",Yes,Y,N,Y,2016-11-23,Y,2016-11-23,,2014-02-11 10:52:22,AFONG,2022-10-11 16:53:50,,,N,Release 1,,,,,3,,
450,148,149.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
451,74,74.0,,Unconditional, low levels TPH in soil; no gw on site or detected,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,Y,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
452,83,83.0,,,,8.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
453,568,568.0,,Unconditional,source removal of PCS; no gw on site,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
454,73,73.0,,Unconditional,n 2002 report found in NNEPA DB - 2 years of ND; facility remains active UST site,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
455,84,84.0,,Unconditional,,8.0,EPA,RP/Tribe/State Lead (no TF),Private,Gasoline,soil,GRO,Yes,Y,N,,,,,,2014-02-11 10:52:22,,2021-12-16 11:12:50,,,N,Release 1,,,1,,3,,
456,566,566.0,,,,13.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
457,38,38.0,,Unconditional,ND for all COCs;,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
458,567,567.0,,Unconditional,Site extensively excavated; groundwater not encountered,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
459,150,151.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
460,149,150.0,,Unconditional,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,Y,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
461,664,664.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
462,147,148.0,,Unconditional,,13.0,Tribe,NN Fund,,,,,No,N,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
463,495,494.0,,,,13.0,Tribe,NN Fund,,,,,No,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
464,35,35.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
466,104,104.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
467,2,2.0,,,,13.0,Tribe,NN Fund,,,,,No,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
468,15,15.0,,Unconditional, two locations excavated down to 10' bgs; gw encountered; soil & gw sampled; all below 100 ppm for TPH,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,Y,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
469,398,398.0,,Unconditional, UST removal and sampling reports in NNDB- site extensively excavated; no gw ,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
471,140,141.0,,Unconditional,"R Jamison - site remains active stations; GRO 130,000 mg/kg in 1 sample E End of old UST; BTEX low levels",11.0,EPA,RP/Tribe/State Lead (no TF),Private,Gasoline / Diesel,soil/gw,"""TPH, benzene, napththalene""",No,Y,N,,,,,,2014-02-11 10:52:22,,2021-12-16 11:12:50,,,N,Release 1,,,2:1,,3:2,,
472,51,51.0,,,,13.0,EPA,RP/Tribe/State Lead (no TF),,,,,No,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
473,754,,,Unconditional,,8.0,EPA,Region Lead w/TF,No Viable,unk,unk,unk,Yes,N,Y,,,,,,2014-02-11 10:52:22,,2021-12-16 11:12:50,,,,Release 1,,,11,,6,,
474,570,570.0,,,,13.0,Tribe,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
475,34,34.0,,,LUST Site activities funded under FY11 LUST agreement. ,13.0,Tribe,Tribal Lead w/TF,,,,,No,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
476,91,91.0,,Unconditional,samples show ND in 2004. ,13.0,EPA,RP/Tribe/State Lead (no TF),,,,,No,N,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
477,138,139.0,,,"Site work currently ongoing under IA. Including sampling of GW, SV, and LNAPL and installation of LNAPL skimmer.",99.0,EPA,Region Lead w/TF,No Viable,Gasoline,soil/gw,"""GRO, BTEX, MTBE, VOCs, lead""",Yes,,,,,,,,2014-02-11 10:52:23,LBRANDT,2023-03-13 19:32:14,Semiannual,,Y,Release 1,,,1,,3:2,,
478,68,68.0,,,May 1994 UST removal,15.0,EPA,RP/Tribe/State Lead (no TF),Tribe,Gasoline,soil,"""GRO, DRO, BTEX""",No,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 1,,,1,,3,,
479,529,529.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
480,695,687.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
481,706,694.0,,,,7.0,EPA,Region Lead w/TF,,,,,Yes,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
482,571,571.0,,Unconditional," site vacant, next to  junk yard or repair shop;",9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,Y,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
483,572,572.0,,Unconditional,2018 prelim review: site remains active NTUA site; location of USTs under pavement; reports in nndb; COCs below ND,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
484,612,612.0,,,,3.0,EPA,Region Lead w/TF,No Viable,unk,unk,unk,Yes,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,,Release 1,,,11,,6,,
485,693,,,,,3.0,Tribe,Tribal Lead w/TF,Private,unk,unk,unk,No,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 1,,,11,,6,,
486,574,574.0,,,,15.0,EPA,Region Lead w/TF,No Viable,Gasoline,soil,"""TPH, BTEX""",Yes,,,Y,,Y,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 1,,,1,,3,,
487,491,490.0,,Unconditional,ba UST removal report-- no COCs above detection limits,13.0,EPA,RP/Tribe/State Lead (no TF),,,,,No,N,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
488,547,547.0,,Conditional,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
489,62,62.0,,,,8.0,EPA,Region Lead w/TF,,,,,Yes,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
490,80,80.0,,,,7.0,Tribe,Region Lead w/TF,No Viable,,,,Yes,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
491,30,30.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
492,696,688.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
493,31,31.0,,,,15.0,Tribe,Tribal Lead w/TF,No Viable,Gasoline / Diesel,soil/gw,"""GRO, DRO, BTEX, MTBE, DCA""",Yes,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 1,,,2:1,,3:2,,
494,703,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
495,575,575.0,,Unconditional,,10.0,EPA,Region Lead w/TF,No Viable,Gasoline,soil,TPH,Yes,N,N,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,N,Release 1,,,1,,3,,
496,682,680.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
497,56,56.0,,,,13.0,Tribe,NN Fund,,,,,No,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
498,576,576.0,,,,8.0,EPA,RP/Tribe/State Lead (no TF),State Gov,,,,No,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
499,20,20.0,,Unconditional,,10.0,EPA,Region Lead w/TF,No Viable,unk,soil,unk,Yes,N,N,Y,,Y,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,N,Release 1,,,11,,3,,
500,690,684.0,,Unconditional,,13.0,Tribe,NN Fund,,,,,No,N,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
501,28,28.0,,Unconditional,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
502,26,26.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
503,27,27.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
504,32,32.0,,Unconditional,,13.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
505,702,692.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
506,93,93.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
507,54,54.0,,Unconditional,,8.0,Tribe,Region Lead w/TF,No Viable,Gasoline,soil/gw,MTBE,No,Y,N,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,,Release 1,,,1,,3:2,,
508,99,99.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
509,675,674.0,,,,12.0,EPA,RP/Tribe/State Lead (no TF),Federal Gov-BIA,Gasoline,gw,BTEX,No,,,,,,,,2014-02-11 10:52:23,KDIXON,2023-04-05 19:42:14,,,Y,Release 1,,,1,,2,,
510,692,686.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
511,19,19.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
512,64,64.0,,,,10.0,EPA,Tribal Lead w/TF,,,,,Yes,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
513,467,466.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
514,344,343.0,,,,13.0,Tribe,Tribal Lead w/TF,,,,,No,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
515,106,106.0,,Unconditional,,3.0,Tribe,RP/Tribe/State Lead (no TF),Private,diesel,soil,no sampling,No,N,N,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 1,,,2,,3,,
516,25,25.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
517,46,46.0,,Unconditional,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,N,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
518,718,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
519,437,436.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),Federal Gov,,,,No,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
520,541,541.0,,Unconditional,low levels residual soil contamination; groundwater 100' bgs,13.0,Tribe,NN Fund,,,,,,Y,N,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
521,143,144.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
522,719,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
523,720,,,,,13.0,Tribe,NN Fund,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
524,152,153.0,,,"Lead changed to EPA from NNEPA on 4-13-17 subsequent to call with NNEPA.
Release discovered during USTs removal in 1998.
Lead switched back to US EPA 2017.",15.0,EPA,RP/Tribe/State Lead (no TF),Gov - School Dist,"""gasoline, diesel, waste oil""",soil/gw,"""TPH, benzene""",No,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 1,,,2:1:6,,3:2,,
525,152,153.0,,,"Lead changed to EPA from NNEPA on 4-13-17 subsequent to call with NNEPA.

10-10-2012 Report from iina'ba states:  Due to the relatively low dissolved-phase concentration of benzene and
ethylzenzene in the groundwater immediately beneath the floating fuel layer, the
release appears to be relatively recent and does not appear to be a historic (old)release
This release is related to ASTs not USTs removed in 1998.",10.0,Tribe,RP/Tribe/State Lead (no TF),Gov - School Dist,"""gasoline, diesel, waste oil""",soil/gw,"""TPH, benzene""",No,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 2,,,2:1:6,,3:2,,
526,721,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
527,70,70.0,,,,3.0,Tribe,RP/Tribe/State Lead (no TF),Tribal Gov,NA,NA,NA,No,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,,Release 1,,,11,,6,,
528,13,13.0,,Unconditional,,10.0,EPA,RP/Tribe/State Lead (no TF),State Gov,NA,NA,NA,No,,N,Y,,Y,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,,Release 1,,,11,,6,,
529,6,6.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
530,459,458.0,,,,8.0,EPA,RP/Tribe/State Lead (no TF),State Gov,,,,No,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
531,17,17.0,,,,3.0,Tribe,None Yet,Private,NA,NA,NA,No,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,,Release 1,,,11,,6,,
532,577,577.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
533,722,698.0,,,,7.0,EPA,Region Lead w/TF,,,,,Yes,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
534,66,66.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
535,526,526.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
536,723,,,,,3.0,Tribe,None Yet,none,NA,NA,NA,No,,,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,,Release 1,,,11,,6,,
537,144,145.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
538,724,,,,,13.0,Tribe,NN Fund,,,,,Yes,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
539,359,359.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
540,725,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
541,58,58.0,,,,10.0,State,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
542,383,383.0,,Unconditional,,9.0,EPA,RP/Tribe/State Lead (no TF),Private,,,,No,Y,Y,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
543,726,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
544,18,18.0,,Conditional,See files for ESA and NHPA,10.0,EPA,Region Lead w/TF,No Viable,NA,NA,NA,Yes,Y,Y,Y,,Y,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,None,,Y,Release 1,,,11,,6,,
545,95,95.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
546,400,400.0,,,,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,No,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
547,102,102.0,,Unconditional,,3.0,Tribe,NN Fund,Private,Gasoline,soil,"""benzene, TPH""",No,Y,N,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 1,,,1,,3,,
548,37,37.0,,,,13.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
549,108,107.0,,Unconditional,,10.0,Tribe,NN Fund,Private,Gasoline,soil/gw,benzene,No,N,N,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,Y,Release 1,,,1,,3:2,,
550,430,429.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
551,727,,,,,13.0,EPA,RP/Tribe/State Lead (no TF),,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
552,402,402.0,,,,13.0,EPA,RP/Tribe/State Lead (no TF),Private,,,,No,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
553,540,540.0,,,Site Undergoing Review by new PM LBrandt,99.0,EPA,Region Lead w/TF,No Viable,Gasoline / Diesel,Soil,"BTEX, Naphthalene",Yes,,,,,,,,2014-02-11 10:52:23,LBRANDT,2023-04-12 18:25:17,,,Y,Release 1,1:2,6,2:1,,3,,
554,360,360.0,,Unconditional,TPO below NNEPA standards,9.0,EPA,RP/Tribe/State Lead (no TF),,,,,,Y,Y,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,N,Release 1,,,,,,,
556,660,660.0,,Unconditional,,8.0,Tribe,NN Fund,Private,Gasoline,soil,"""TPH, BTEX""",No,Y,N,,,,,,2014-02-11 10:52:23,,2021-12-16 11:12:50,,,,Release 1,,,1,,3,,
557,728,699.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
558,396,396.0,,,,13.0,Tribe,NN Fund,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
559,729,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
