land_location_id,site_id,drnk_water_well_within_14,location_name,address_1,address_2,city,county,state,zip,phone,tribe_owned,tribe,land_status,potential_abandoned,latitude,longitude,lat_lon_source,location_desc,created_by,created_date,updated_by,updated_date,region_id,tribe_id,geo_location
70,NAV256,no info,NAVAJO ENGINEERING AND CONST. AUTHORITY,1 URANIUM BLVD.  (NECA),,Shiprock,San Juan,NM,87420.0,(505) 368-5151,FALSE,NAVAJO,Indian Land,,35.746667,-109.053611,GPS_EPA,1 URANIUM BLVD.  (NECA),,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8252d10>
71,NAV222,,SAGE MEMORIAL HOSPITAL,HWY 264,,Ganado,Apache,AZ,86505.0,(520) 755-3411,TRUE,NAVAJO,Indian Land,,35.712778,-109.543333,,HWY 264,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8253bd0>
72,NAV315,yes,SWEETWATER TRADING POST,11 M. SW OF I.H. 35,,Sweetwater,Apache,AZ,86514.0,(520) 871-6288,TRUE,NAVAJO,Indian Land,Y,36.850793,-109.426043,OnlineMapGoogle,11 M. SW OF I.H. 35,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8253cd0>
73,NAV154,,WINDOW ROCK CHEVRON (formerly FEDMART/TEXACO),HWY 264 and I.R. 12,,Window Rock,Apache,AZ,86515.0,(520) 871-4764,TRUE,NAVAJO,Indian Land,,35.664261,-109.056696,OnlineMapGoogle,HWY 264 and I.R. 12,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8252c10>
74,NAV151,,SAWMILL TRADING POST,"North side of IR7, 1/2 mi. west of IR72",,Sawmill,Apache,AZ,86549.0,(520) 729-2661,TRUE,NAVAJO,Indian Land,,35.90051,-109.165216,OnlineMapGoogle,"North side of IR7, 1/2 mi. west of IR72",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8252610>
75,NAV176,,BLBLACK OIL CO. @ SEVEN-TO-ELEVEN FOOD STORE #25,"""HWY 160 AND 163  ORP.O. BOX 145""",,Kayenta,Navajo,AZ,86033.0,(505) 327-7211,TRUE,NAVAJO,Indian Land,,36.707222,-110.245556,,"""HWY 160 AND 163  ORP.O. BOX 145""",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f0190>
76,NAV204,,CROWNPOINT FLEET MGMT old POLICE STATIONS 1 AND 2,I.R. 9,,Crownpoint,Mckinley,NM,87313.0,(505) 786-5562,TRUE,NAVAJO,Indian Land,,35.695442,-108.141435,,I.R. 9,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f3a10>
77,NAV191,,NAVAJO TRIBAL UTILITY AUTHORITY - HQ VEHICLE SHOP,I.R. 7,,Fort Defiance,Apache,AZ,86504.0,(520) 729-5721,TRUE,NAVAJO,Indian Land,,35.74463,-109.076908,,I.R. 7,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f33d0>
78,NAV067,,NTUA CHINLE DISTRICT,S.R. 63,,Chinle,Apache,AZ,86503.0,(602) 674-5470,FALSE,NAVAJO,Indian Land,,36.159394,-109.583365,OnlineMapGoogle,S.R. 63,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f1150>
79,NAV192,,NAVAJO TRIBAL UTILITY AUTHORITY - HQ WAREHOUSE,I.R. 7,,Fort Defiance,Apache,AZ,86504.0,(520) 729-5721,FALSE,NAVAJO,Indian Land,,35.747043,-109.054231,,I.R. 7,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f0a90>
80,NAV207,,NEWCOMB TRADING POST,Indian Service Route 192,,Newcomb,San Juan,NM,87455.0,(505) 696-3325,FALSE,NAVAJO,Indian Land,,36.285278,-108.706389,,Indian Service Route 192,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f0550>
81,NAV305,,TRUE VALUE-DILKON/RED MESA #532,Intersection of HWY 60 and Navajo Route 15,,Dilkon,Navajo,AZ,86047.0,(520) 697-8173,FALSE,NAVAJO,Indian Land,,35.390541,-110.330501,,Intersection of HWY 60 and Navajo Route 15,,2014-02-10 18:37:20,AFAN,2021-05-12 22:00:44,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f1a90>
82,NAV022,,KEITH B. CODY & CO. (formerly NAVAJO WESTERNERS),155 MAIN,,Tuba City,Coconino,AZ,86045.0,(928) 283-5203,TRUE,NAVAJO,Indian Land,,36.125907,-111.23753,,155 MAIN,,2014-02-10 18:37:20,SPLATUK,2021-05-10 17:01:08,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f3cd0>
83,NAV152,,ORTEGA'S INDIAN CITY,US I-40 AT ALLENTOWN,,Houck,Apache,AZ,86506.0,(520) 688-2723,FALSE,NAVAJO,Indian Land,,35.289444,-109.1575,,US I-40 AT ALLENTOWN,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f37d0>
84,NAV155,Yes,ORTEGA'S INDIAN MARKET/TEXACO,U.S. I-40  GRANT RD. EXIT,,Lupton,Apache,AZ,86506.0,(520) 688-2787,FALSE,NAVAJO,Indian Land,,35.356726,-109.051676,OnlineMapGoogle,U.S. I-40  GRANT RD. EXIT,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f3110>
85,NAV046,Yes,Foutz Realty dba Bond's Chevron aka Bond and Bond,Hway 64,,Shiprock,San Juan,NM,87420.0,(505) 368-4448,N,NAVAJO,Indian Land,,36.783611,-108.688333,,Hway 64,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f0f50>
86,NAV011,,McELMO CREEK AND RATHERFORD UNIT,SWNE SEC 20 - T41S - R24E,,Montezuma Creek,San Juan,UT,84534.0,,FALSE,NAVAJO,Indian Land,,37.25977973,-109.307656,Geocode,SWNE SEC 20 - T41S - R24E,,2014-02-10 18:37:20,,2022-10-06 09:03:01,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f09d0>
87,NAV245,,PINON UNIFIED SCHOOL DISTRICT #4,1 MILE NORTH OF HWY 41,,Pinon,Navajo,AZ,86510.0,(928) 725-2121,FALSE,NAVAJO,Indian Land,,36.112383710231676,-110.21593266699813,,1 MILE NORTH OF HWY 41,,2014-02-10 18:37:20,SPLATUK,2021-05-10 16:45:30,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f0410>
88,NAV262,,ROUGH ROCK TRADING POST,RRDS 1480,,Rough Rock,Apache,AZ,86503.0,(520) 728-3252,FALSE,NAVAJO,Indian Land,,36.41083,-109.86466,Geocode,RRDS 1480,,2014-02-10 18:37:20,,2022-10-06 09:03:01,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f1490>
89,NAV137,,RED MESA EXPRESS/THRIFTWAY 502,HWY 264,,Steamboat,,AZ,86505.0,(505) 327-5156,FALSE,NAVAJO,Indian Land,,35.747222,-109.859444,,HWY 264,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f21d0>
90,NAV125,,RED MESA 501 (FORMERLY THRIFTWAY 501),HWY 160,,Red Mesa,Apache,AZ,86514.0,(505) 327-5156,FALSE,NAVAJO,Indian Land,,36.960317,-109.35631,,HWY 160,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f1950>
91,NAV184,,OLD RED LAKE TRADING POST,HWY. 160,,Tonalea,Coconino,AZ,86044.0,(520) 645-9491,FALSE,NAVAJO,Indian Land,,36.321686,-110.939166,,HWY. 160,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f1d90>
92,NAV277,,ROUND ROCK SCHOOL,HWY 191,,Round Rock,Apache,AZ,86547.0,(520) 656-3511,FALSE,NAVAJO,Indian Land,,36.513333,-109.473889,,HWY 191,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f1510>
93,NAV230,,TOHATCHI CHEVRON,Highway 491 MM 23,,Tohatchi,Mckinley,NM,87325.0,(505) 863-4167,TRUE,NAVAJO,Indian Land,,35.848987,-108.756745,OnlineMapGoogle,HWY 666,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81f1f90>
94,NAV466,,GANADO LAKE TRADING POST,IR 27,,Ganado,Apache,AZ,86505.0,,FALSE,NAVAJO,Indian Land,,35.729932,-109.50965,OnlineMapGoogle,IR 27,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818fe10>
95,NAV295,,ARNOLD'S FINA (ata CONOCO),"""US HWY 666, P.O. Box 3296""",,Shiprock,San Juan,NM,87420.0,(505) 368-2517,FALSE,NAVAJO,Indian Land,,36.79907,-108.689654,OnlineMapGoogle,US HWY 666,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818fc50>
96,NAV148,,HUNTERS POINT TRADING POST,N.R. 12,,Fort Defiance,Apache,AZ,86504.0,(520) 871-7258,FALSE,NAVAJO,Indian Land,Y,35.56,-109.1,,N.R. 12,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818fad0>
97,NAV012,,GIANT FOUR CORNERS # 107 dba CONOCO,HWY 191,,Many Farms,Apache,AZ,86538.0,(602) 585-8870,FALSE,NAVAJO,Indian Land,,36.353611,-109.618333,,HWY 191,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818ee90>
98,NAV454,,PINE HILL MARKET,BIA Road 125,,Pinehill,Cibola,NM,87357.0,(505) 775-3667,FALSE,NAVAJO,Indian Land,,34.889889274361735,-108.41835837067939,,RTE 125 / 12 M S. OF HWY 53,,2014-02-10 18:37:20,AFAN,2021-05-12 21:23:33,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818e290>
99,NAV232,,MEXICAN HAT ELEMENTARY SCHOOL,"""HALCHITA, HWY 163""",,Mexican Hat,San Juan,UT,84531.0,(435) 678-1240,FALSE,NAVAJO,Indian Land,,37.128333,-109.885833,,"""HALCHITA, HWY 163""",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818c4d0>
100,NAV014,,SHIPROCK SCHOOLS MAINTENANCE BARN,HWY 64,,Shiprock,San Juan,NM,87420.0,(505) 368-5150,FALSE,NAVAJO,Indian Land,,36.786111,-108.681944,,HWY 64,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818d1d0>
101,NAV008,,SHIPROCK QUICKSTOP #528,HWY 64,,Shiprock,San Juan,NM,87420.0,(505) 368-4585,FALSE,NAVAJO,Indian Land,,36.784211,-108.675152,OnlineMapGoogle,HWY 64,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818e490>
102,NAV300,yes,SHIRLEY'S TRADING POST,Off I40 west side IR 12 ,,Lupton,Apache,AZ,86508.0,(520) 688-2637,FALSE,NAVAJO,Indian Land,,35.338711,-109.068868,OnlineMapGoogle,P.O. BOX 44,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818c510>
103,NAV287,,BORREGO PASS TRADING POST,"""1601 Country Road 19, P.O. BOX 329""",,Borrego Pass,McKinley,NM,87045.0,(801) 292-3800,FALSE,NAVAJO,Not Indian Country,,35.577778,-108.000556,,P.O. BOX 273,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818d6d0>
104,NAV170,,SUNRISE TRADING POST,STAR ROUTE,,Leupp,Coconino,AZ,86035.0,(520) 283-3011,FALSE,NAVAJO,Indian Land,,35.604823,-109.745638,,STAR ROUTE,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818c310>
105,NAV270,,SPEEDY'S 101,S.R. 89 and 264,,Cameron,Coconino,AZ,86020.0,(520) 679-2333,FALSE,NAVAJO,Indian Land,,35.850833,-111.428333,,S.R. 89 and 264,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818d110>
106,NAV244,no info,Pic-N-Run 2081,7969-7977 Highway 15 (Leupp Rd),,Leupp,Coconino,AZ,86035.0,(928) 214-8143,FALSE,NAVAJO,Indian Land,,35.295183,-111.006081,OnlineMapGoogle,RT. 15,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818e710>
107,NAV234,,TEXACO INC. /  ISMAY FLODINE PARK UNIT,SW/NE SEC20 T40S R25E,,Montezuma Creek,San Juan,UT,84534.0,(801) 651-3277,FALSE,NAVAJO,Indian Land,,37.6272,-109.186389,,SW/NE SEC20 T40S R25E,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818c350>
108,NAV302,yes,THOMPSON'S MARKET,34 Telstar Road,,Church Rock,Mckinley,NM,87311.0,(505) 488-5374,FALSE,NAVAJO,Indian Land,,35.533751,-108.602288,OnlineMapGoogle,CHURCH ROCK ROAD,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818d990>
109,NAV122,,GIANT aka THRIFTWAY 202 OR 2202,NW CORNER JCT U.S. HWY 64 AND US 491,,Shiprock,San Juan,NM,87420.0,(505) 899-9578,FALSE,NAVAJO,Indian Land,,36.7775,-108.69722,,NW CORNER JCT U.S. HWY 64 AND 666,,2014-02-10 18:37:20,LDANOS,2021-05-12 18:37:01,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818eb90>
110,NAV128,yes,THRIFTWAY 225 OR 2225,SE Corner of junction IR12 ,,Fort Defiance,Apache,AZ,86504.0,(505) 326-5571,FALSE,NAVAJO,Indian Land,,35.733611,-109.058611,,SE Corner of junction IR12 ,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818d850>
111,NAV114,,"Speedway 3004 (aka Kayenta Mustang, Thriftway 233)",HWY 160 + HWY 163,,Kayenta,Navajo,AZ,86033.0,(505) 899-9589,FALSE,NAVAJO,Indian Land,,36.708467,-110.246403,OnlineMapGoogle,HWY 160 + HWY 163,,2014-02-10 18:37:20,KDIXON,2020-10-28 01:31:14,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818d190>
112,NAV027,,THRIFTWAY 238,STATE HWY 134,,Navajo,McKinley,NM,87328.0,(505) 326-5571,FALSE,NAVAJO,Indian Land,,35.915556,-109.033056,,STATE HWY 134,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818e410>
113,NAV120,unk,THRIFTWAY 241 aka WHITE EAGLE STATION aka SOUTHWEST ATR,HWY 491/64,,Shiprock,San Juan,NM,87420.0,(505) 326-5571,FALSE,NAVAJO,Indian Land,Y,36.78461,-108.686422,OnlineMapGoogle,HWY 491/64,,2014-02-10 18:37:20,LBRANDT,2023-04-07 12:28:00,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe818ded0>
114,NAV121,Yes,MUSTANG former THRIFTWAY 245 OR 2245,U.S. HWY 160,,Tes Nez Iah,Apache,AZ,86514.0,(505) 564-3866,FALSE,NAVAJO,Indian Land,,36.943315,-109.709233,,U.S. HWY 160,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7573a10>
115,NAV116,,RED MESA EXPRESS #517,US HWY. 162,,Aneth,San Juan,UT,84510.0,(505) 327-5156,FALSE,NAVAJO,Indian Land,,37.21566,-109.18586,,US HWY. 162,,2014-02-10 18:37:20,LDANOS,2021-05-12 18:58:54,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7573b50>
116,NAV126,,Speedway #9668 (Formerly Giant #7251) (Formerly Mustang #7251)  (Formerly Thriftway 251),Highway 491 MM 23,,Tohatchi,Mckinley,NM,87325.0,(505) 564-3866,FALSE,NAVAJO,Indian Land,,35.850534,-108.756223,OnlineMapGoogle,U.S. HWY 666,,2014-02-10 18:37:20,LBRANDT,2022-08-08 13:08:16,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7fff990>
117,NAV129,,MUSTANG Giant #7252,"""US HWY 191 & 264BURNSIDE JUNCTION""",,Ganado,Apache,AZ,86505.0,(505) 564-3866,FALSE,NAVAJO,Indian Land,,35.752833,-109.624686,OnlineMapGoogle,"""US HWY 191 & 264
BURNSIDE JUNCTION""",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7fff810>
118,NAV133,yes,Giant Store #7353 & Thriftway#253,Junction of Indian Route 12 & 13,,Lukachukai,Apache,AZ,86507.0,(505) 326-5571,FALSE,NAVAJO,Indian Land,,36.405266,-109.264072,OnlineMapGoogle,"""I.R. 4HWY 134""",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7fff290>
119,NAV134,,"""MUSTANG # 7255, (formerly known as THRIFTWAY 255 OR 7255)""",NE CORNER JCT HWY 191 & IR 64/7,,Chinle,Apache,AZ,86503.0,(505) 899-8958,FALSE,NAVAJO,Indian Land,,36.160833,-109.582778,,NE CORNER JCT HWY 191 & IR 64/7,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7fff050>
120,NAV030,unk,SHIPROCK EXPRESS #515,N. U.S. HWY 491,,Shiprock,San Juan,NM,87420.0,(505) 327-5156,N,NAVAJO,Indian Land,,36.789165,-108.686305,OnlineMapGoogle,N. U.S. HWY 666/550,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffee10>
121,NAV142,,"Gap Express #525, Former MUSTANG #7263 [aka, GAP TRADING POST]",ST. HWY. 89,,Cameron,Coconino,AZ,86020.0,(505) 899-9578,N,NAVAJO,Indian Land,,36.303056,-111.460278,,ST. HWY. 89,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffeb90>
122,NAV135,,Mustang/Shell #266,"""HWY 491 at BURNHAM JCT
 25 M. S. OF SHIPROCK""",,Newcomb,San Juan,NM,87455.0,(505) 696-3333,FALSE,NAVAJO,Indian Land,,36.335833,-108.713056,,"""HWY 666 at BURNHAM JCT
 25 M. S. OF SHIPROCK""",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffe3d0>
123,NAV015,,GIANT 3267 (aka THRIFTWAY 267 and FLEMING BEGAYE & CO.),HWY 191 AND 64,,Chinle,Apache,AZ,86503.0,(505) 899-9588,FALSE,NAVAJO,Indian Land,,36.150687,-109.592035,OnlineMapGoogle,HWY 191 AND 64,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffe190>
124,NAV143,,RED MESA EXPRESS #516,STATE HWY. 162 at IH 35,,Montezuma Creek,San Juan,UT,84534.0,(505) 327-5156,FALSE,NAVAJO,Indian Land,,37.260278,-109.302778,,STATE HWY. 162 at Meadow Brook Ln.,,2014-02-10 18:37:20,LDANOS,2021-05-11 19:25:30,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffde90>
125,NAV136,,THRIFTWAY 271 aka SANOSTEE TRADING POST,"IR service route 511, EAST OF U.S. RTE. 666",,Sanostee,San Juan,NM,87461.0,(505) 723-2478,FALSE,NAVAJO,Indian Land,,36.437329,-108.840622,OnlineMapGoogle,"IR service route 511, EAST OF U.S. RTE. 666",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffff90>
126,NAV138,,THRIFTWAY 272 aka ROUND ROCK T.P.,Indian Route 172,,Round Rock,Apache,AZ,86547.0,(928) 787-2489,FALSE,NAVAJO,Indian Land,,36.513184,-109.473121,OnlineMapGoogle,Indian Route 172,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7fffcd0>
127,NAV139,,THRIFTWAY 273 - NAZLINI TRADING POST,Road 310 off IR 27,,Nazlini,Apache,AZ,86540.0,(520) 755-3886,N,NAVAJO,Indian Land,,35.896627,-109.450396,OnlineMapGoogle,Road 310 off IR 27,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7fffa50>
128,NAV123,,UNITED INDIAN TRADING 301 (former THRIFTWAY),U.S. HWY 64 (formerly HWY 550),,Shiprock,San Juan,NM,87420.0,(505) 326-5571,FALSE,NAVAJO,Indian Land,,36.784556,-108.670275,OnlineMapGoogle,U.S. HWY 550,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffd910>
129,NAV117,,"""Western Refining, Inc. (former Giant) 601 MUSTANG""",HWY 264,,Saint Michaels,Apache,AZ,86511.0,(602) 585-8870,FALSE,NAVAJO,Indian Land,,35.656849,-109.108457,,HWY 264,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffd610>
130,NAV118,,THRIFTWAY 602 aka Tse Bonito,HWY 264,,Tse Bonito,McKinley,NM,86515.0,(505) 326-5571,N,NAVAJO,Not Indian Country,,35.658611,-109.040278,,HWY 264,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffd390>
131,NAV115,No (1/2-1 mile),THRIFTWAY 603 OR 2603,HWY 191,,Many Farms,Apache,AZ,86538.0,(505) 564-3866,FALSE,NAVAJO,Indian Land,,36.3543399,-109.6169942,null,HWY 191,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffd010>
132,NAV127,,COYOTE CANYON TRADING POST 604,"""I.R. 9, 6 M. E. OF HWY 666""",,Brimhall,Mckinley,NM,87310.0,(505) 735-2266,FALSE,NAVAJO,Indian Land,,35.856577,-108.75324,,"""I.R. 9, 6 M. E. OF HWY 666""",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffcd90>
133,NAV018,Yes,THRIFTWAY 701,S.R 264 AND U.S. 160,,Tuba City,Coconino,AZ,86045.0,(505) 326-5571,N,NAVAJO,Indian Land,,36.120402,-111.229551,OnlineMapGoogle,S.R 264 AND U.S. 160,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffca90>
134,NAV119,,GIANT TSE BONITO aka THRIFTWAY 113,P.O. BOX 1936,,Tse Bonito,McKinley,AZ,86515.0,(520) 871-7258,FALSE,NAVAJO,Indian Land,,35.658085,-109.041709,,P.O. BOX 1936,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffc790>
135,NAV006,,TRANSWESTERN PIPELINE CO.,"""8 MI EAST OF LEUPP, NAVAJO HWY 15""",,Leupp,Coconino,AZ,86035.0,(505) 625-8022,FALSE,NAVAJO,Indian Land,,35.301389,-110.850833,,"""8 MI EAST OF LEUPP, NAVAJO HWY 15""",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffc510>
136,NAV130,,Red Mesa Trading Co. aka Red Mesa Express #520,"""HCR 79, P.O. BOX 10HWY 197""",,Torreon,Torrance,NM,87061.0,(505) 327-5156,N,NAVAJO,Not Indian Country,,35.784167,-107.263889,,"""HCR 79, P.O. BOX 10HWY 197""",,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffc310>
137,NAV020,,TUBA CITY UNIFIED SCHOOL DISTRICT - 15,P.O. BOX 67,,Tuba City,Coconino,AZ,86045.0,(520) 283-6270,FALSE,NAVAJO,Indian Land,,36.141703,-111.235805,,P.O. BOX 67,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe7ffdc50>
138,NAV185,yes,DAVIS CHEVROLET,P.O. BOX 308,,Tuba City,Coconino,AZ,86045.0,(520) 283-6244,FALSE,NAVAJO,Indian Land,,36.121351,-111.226393,OnlineMapGoogle,P.O. BOX 308,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81ebf10>
139,NAV001,yes,SPEEDYS TRUCK STOP,I-40 & GRANT ROAD EXIT,,Lupton,Apache,AZ,86508.0,(505) 327-4963,TRUE,NAVAJO,Indian Land,,35.36286,-109.048,GPS_EPA,I-40 & GRANT ROAD EXIT,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81e93d0>
140,NAV178,No (1/2-1 mile),SEVEN-TO-ELEVEN 24,U.S. HWY 191,,Many Farms,Apache,AZ,86538.0,(505) 320-6539,FALSE,NAVAJO,Indian Land,,36.351323,-109.619273,OnlineMapGoogle,U.S. HWY 191,,2014-02-10 18:37:20,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81e8b50>
