financial_responsibility_id,facility_id,fr_type,issuer,policy_no,effective_start_date,effective_end_date,created_by,created_date,updated_by,updated_date,third_party,first_dollar,occurrence_amount,aggregate_amount,cleanup
3918,8912,Self Insured,,,,,dgray,1998-10-29 00:00:00,,,,,,,
3919,8913,State Fund,PSTF,924,2004-10-01,2005-10-01,CBoulind,2011-11-15 00:00:00,,,,,,,
3920,8914,Insurance,,,,,dgray,1997-12-23 00:00:00,,,,,,,
3921,8915,State Fund,PSTF,1092,2004-06-01,2005-06-01,CBoulind,2011-11-15 00:00:00,,,,,,,
3922,8915,State Fund,PSTF,614,1997-06-01,1998-06-01,CBoulind,2011-11-15 00:00:00,,,,,,,
3923,8916,State Fund,PSTF,,1996-01-01,1997-01-01,CBoulind,2011-09-13 00:00:00,,,,,,,
3924,8919,State Fund,PSTF,1418,2006-01-01,2007-01-01,CBoulind,2011-02-23 00:00:00,,,,,,,
3925,8920,State Fund,PSTF,846,2004-09-01,2005-09-01,CBoulind,2011-11-17 00:00:00,,,,,,,
3926,8921,Self Insured,,,,,CBoulind,2011-11-17 00:00:00,,,,,,,
3927,8922,State Fund,PSTF,9,2001-07-01,2002-07-01,CBoulind,2011-05-12 00:00:00,,,,,,,
3928,8923,State Fund,PTSF,9,2001-07-01,2002-07-02,eorzech,2011-08-26 00:00:00,,,,,,,
3929,8924,State Fund,PSTF,9,2001-07-01,2002-07-01,CBoulind,2011-09-02 00:00:00,,,,,,,
3930,8925,State Fund,PSTF,9,2001-07-01,2002-07-01,CBoulind,2011-06-28 00:00:00,,,,,,,
3931,8926,State Fund,PSTF,9,2001-07-01,2002-07-01,CBoulind,2011-09-02 00:00:00,,,,,,,
3932,8927,State Fund,PSTF,9,2001-07-01,2002-07-01,eorzech,2011-08-30 00:00:00,,,,,,,
3933,8928,Insurance,,,,,dgray,1998-11-24 00:00:00,,,,,,,
3934,8929,State Fund,,,,,abaron,2005-04-27 00:00:00,,,,,,,
3935,8930,Self Insured,,,,,dgray,1997-12-23 00:00:00,,,,,,,
3936,8931,Insurance,PSTF,,2005-07-01,2006-07-01,eorzech,2011-12-08 00:00:00,,,,,,,
3937,8932,State Fund,,,,,htimothy,1999-03-22 00:00:00,,,,,,,
3938,8933,State Fund,PSTF,842,2003-09-01,2004-09-01,eorzech,2011-10-05 00:00:00,,,,,,,
3939,8935,Self Insured,,,,,CBoulind,2011-12-08 00:00:00,,,,,,,
3940,8935,Insurance,National Union Fire Co.,RMGL 391-6585,2006-04-01,2007-04-01,CBoulind,2011-12-08 00:00:00,,,,,,,
3941,8936,Self Insured,,,,,rjarvis,1999-01-26 00:00:00,,,,,,,
3942,8936,Insurance,National Union Fire Co.,RMGL 391-6585,2006-04-01,2007-04-01,CBoulind,2011-12-08 00:00:00,,,,,,,
3943,8938,Insurance,PSTF,920,2005-10-01,2006-10-01,CBoulind,2011-12-08 00:00:00,,,,,,,
3944,8939,Insurance,,,,,DGRAY,1997-11-06 00:00:00,,,,,,,
3945,8941,State Fund,PSTF,3,1998-08-01,1999-08-01,CBoulind,2011-08-25 00:00:00,,,,,,,
3946,8942,State Fund,PSTF,,1999-04-01,2000-04-01,CBoulind,2012-01-31 00:00:00,,,,,,,
3947,8943,Govt. Entity: State Covered,,,,,CBoulind,2012-01-31 00:00:00,,,,,,,
3948,8944,State Fund,,,,,dgray,1998-11-25 00:00:00,,,,,,,
3949,8945,Insurance,,,,,dgray,1997-12-23 00:00:00,,,,,,,
3950,8946,State Fund,,,,,dgray,1998-11-25 00:00:00,,,,,,,
3951,8947,State Fund,PSTF,,,,eorzech,2012-02-24 00:00:00,,,,,,,
3952,8948,State Fund,PSTF,9,2006-07-01,2007-07-01,DEBUG,2006-07-24 00:00:00,,,,,,,
3953,8948,State Fund,PSTF,4,,,CBoulind,2012-01-31 00:00:00,,,,,,,
3954,8949,State Fund,,,,,dgray,1998-11-25 00:00:00,,,,,,,
3955,8950,State Fund,PTSF,4,2000-07-01,2001-07-01,eorzech,2011-08-29 00:00:00,,,,,,,
3956,8951,State Fund,PSTF,,,,KMills,2006-07-24 00:00:00,,,,,,,
3957,8952,State Fund,PTSF,1154,2005-12-01,2006-12-01,eorzech,2011-10-06 00:00:00,,,,,,,
3958,8954,State Fund,PSTF,3,1998-08-01,1999-08-01,CBoulind,2011-08-25 00:00:00,,,,,,,
3959,8955,State Fund,PSTF,9,2006-07-01,2007-07-01,CBoulind,2012-01-31 00:00:00,,,,,,,
3960,8958,State Fund,PTSF,,,,eorzech,2011-10-06 00:00:00,,,,,,,
3961,8960,State Fund,,,,,dgray,1998-11-25 00:00:00,,,,,,,
3962,8962,State Fund,PSTF,,2005-07-01,2006-07-01,CBoulind,2012-01-31 00:00:00,,,,,,,
3963,8963,State Fund,PTSF,,1999-06-01,2000-06-01,eorzech,2012-03-14 00:00:00,,,,,,,
3964,8964,State Fund,PSTF,1469,2006-11-13,2007-11-01,CBoulind,2012-02-03 00:00:00,,,,,,,
3965,8965,State Fund,PSTF,9,1998-07-01,1999-07-01,CBoulind,2012-02-03 00:00:00,,,,,,,
3966,8966,State Fund,PSTF,4,2006-07-01,2007-07-01,CBoulind,2012-02-03 00:00:00,,,,,,,
3967,8968,State Fund,PTSF,,,,eorzech,2011-10-06 00:00:00,,,,,,,
3968,8969,State Fund,PTSF,3,1998-08-01,1999-08-01,eorzech,2011-10-06 00:00:00,,,,,,,
3969,8970,State Fund,PTSF,3,1998-08-01,1999-08-01,eorzech,2011-10-06 00:00:00,,,,,,,
3970,8970,State Fund,PTSF,3,2011-08-01,2012-08-01,eorzech,2011-12-19 00:00:00,,,,,,,
3971,8971,State Fund,PTSF,3,1998-08-01,1999-08-01,eorzech,2011-10-06 00:00:00,,,,,,,
3972,8973,Insurance,,,,,htimothy,1999-03-24 00:00:00,,,,,,,
3973,8974,State Fund,PSTF,499,2008-02-01,2009-02-01,eorzech,2012-04-02 00:00:00,,,,,,,
3974,8974,State Fund,PSTF,499,1997-02-01,1998-02-01,eorzech,2012-04-02 00:00:00,,,,,,,
3975,8974,State Fund,PSTF,499,1998-02-01,1999-02-01,eorzech,2012-04-02 00:00:00,,,,,,,
3976,8977,Govt. Entity: Federal Covered,,,,,eorzech,2012-01-06 00:00:00,,,,,,,
3977,8978,Insurance,,,,,PH,1992-03-27 00:00:00,,,,,,,
3978,8979,State Fund,,,,,dgray,1998-12-07 00:00:00,,,,,,,
3979,8980,State Fund,PSTF,,,,eorzech,2011-10-06 00:00:00,,,,,,,
3980,8981,State Fund,PSTF,11,1998-11-01,1999-11-01,CBoulind,2011-08-29 00:00:00,,,,,,,
3981,8982,State Fund,PSTF,9,2001-07-01,2002-07-01,CBoulind,2011-06-28 00:00:00,,,,,,,
3982,8983,State Fund,PSTF,529,2005-09-01,2006-09-01,CBoulind,2012-02-07 00:00:00,,,,,,,
3983,8984,State Fund,PSTF,135,1995-12-01,1996-12-01,eorzech,2012-02-24 00:00:00,,,,,,,
3984,8985,State Fund,,,,,dgray,1998-01-08 00:00:00,,,,,,,
3985,8986,State Fund,PSTF,897,1998-06-10,1999-06-01,CBoulind,2012-02-07 00:00:00,,,,,,,
3986,8987,State Fund,PSTF,4,2006-07-01,2007-07-01,CBoulind,2012-02-07 00:00:00,,,,,,,
3987,8988,Insurance,PSTF,11,1998-11-01,1999-11-01,eorzech,2011-11-18 00:00:00,,,,,,,
3988,8989,Other,,,,,dgray,1998-12-10 00:00:00,,,,,,,
3989,8990,,,,,,rjarvis,1997-08-06 00:00:00,,,,,,,
3990,8990,,,,,,rjarvis,1997-08-06 00:00:00,,,,,,,
3991,8991,State Fund,PSTF,,2004-12-01,2005-12-01,CBoulind,2012-02-07 00:00:00,,,,,,,
3992,8992,State Fund,PSTF,4,2006-07-01,2007-07-01,CBoulind,2012-02-16 00:00:00,,,,,,,
3993,8993,State Fund,,,,,eorzech,2012-03-14 00:00:00,,,,,,,
3994,8994,State Fund,PTSF,,2003-12-01,2004-12-01,eorzech,2012-03-14 00:00:00,,,,,,,
3995,8996,State Fund,PSTF,686,2006-01-01,2007-01-01,KMills,2006-07-28 00:00:00,,,,,,,
3996,8998,State Fund,PSTF,811,2009-02-01,2010-02-01,CBoulind,2011-06-28 00:00:00,,,,,,,
3997,8999,Insurance,American International Specialty Lines Insurance,ST 1959250,2008-09-01,2009-09-01,CBoulind,2011-07-05 00:00:00,,,,,,,
3998,8999,State Fund,PSTF,18,2010-08-01,2011-08-01,CBoulind,2011-11-15 00:00:00,,,,,,,
3999,9000,State Fund,PSTF,9,2005-07-01,2006-07-01,CBoulind,2011-10-13 00:00:00,,,,,,,
4000,9001,State Fund,PSTF,1142,2005-11-01,2006-11-01,DEBUG,2006-07-31 00:00:00,,,,,,,
4001,9003,State Fund,PTSF,,,,eorzech,2011-10-11 00:00:00,,,,,,,
372,3196,Self Insured,,,,,bnear,2003-04-24 00:00:00,,,,,,,
373,3197,State Fund,,,,,bnear,2003-03-07 00:00:00,,,,,,,
374,3201,State Fund,,,,,bnear,2003-03-10 00:00:00,,,,,,,
375,3202,State Fund,,,,,bnear,2003-03-10 00:00:00,,,,,,,
376,3203,State Fund,,,,,bnear,2003-03-10 00:00:00,,,,,,,
377,3204,Insurance,,,,,Bnear,2005-12-19 00:00:00,,,,,,,
378,3207,Not Listed,,,,,bnear,2003-03-24 00:00:00,,,,,,,
379,3210,Self Insured,,,,,bnear,2003-05-12 00:00:00,,,,,,,
380,3219,Insurance,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
381,3219,State Fund,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
382,3220,State Fund,,,,,BNEAR,2010-07-29 00:00:00,,,,,,,
383,3225,State Fund,,,,,BNEAR,2008-05-02 00:00:00,,,,,,,
384,3227,State Fund,,,,,BNEAR,2008-12-05 00:00:00,,,,,,,
385,3228,Insurance,Illinois Union Insurance Co,UST G24887340 002,2011-03-17,2012-03-17,BNEAR,2008-09-09 00:00:00,,,,,,,
386,3228,Insurance,,,,,gwang,2012-01-06 00:00:00,,,,,,,
387,3229,Insurance,,,,,BNEAR,2008-11-20 00:00:00,,,,,,,
388,3229,Insurance,,,,,BNEAR,2009-02-17 00:00:00,,,,,,,
389,3230,State Fund,See Comments,,,,BNEAR,2009-07-02 00:00:00,,,,,,,
390,3236,Self Insured,,,,,BNEAR,2010-10-28 00:00:00,,,,,,,
391,3237,Self Insured,,,,,BNEAR,2010-11-08 00:00:00,,,,,,,
392,3247,State Fund,,,,,gwang,2012-01-06 00:00:00,,,,,,,
393,3248,Insurance,,,,,gwang,2012-01-10 00:00:00,,,,,,,
394,3248,State Fund,,,,,gwang,2012-01-10 00:00:00,,,,,,,
395,3291,Insurance,American Safety Indemnity Company,179E06164.13.01,2013-04-24,2015-04-24,dhohman,2013-08-15 00:00:00,,,,,,,
396,3308,Letter of Credit,State Bank of Eagle Butte,N/A,,,Mhendrix,2017-09-14 00:00:00,,,,,,,
397,3311,State Fund,,,,,Mhendrix,2016-07-29 00:00:00,,,,,,,
4002,9005,State Fund,PSTF,,2006-01-01,2007-01-01,CBoulind,2012-02-17 00:00:00,,,,,,,
4003,9006,State Fund,PSTF,1056,2006-04-01,2007-04-01,KMills,2006-07-31 00:00:00,,,,,,,
4004,9007,Self Insured,,,,,dgray,1998-11-12 00:00:00,,,,,,,
4005,9008,State Fund,,,,,dgray,1998-12-02 00:00:00,,,,,,,
4006,9010,State Fund,PSTF,,2006-06-01,2007-06-01,CBoulind,2012-02-17 00:00:00,,,,,,,
4007,9011,State Fund,PSTF,,2006-04-01,2007-04-01,KMills,2006-07-31 00:00:00,,,,,,,
4008,9012,State Fund,,,,,dgray,1998-10-28 00:00:00,,,,,,,
4009,9013,Self Insured,,,,,dgray,1998-02-19 00:00:00,,,,,,,
4010,9014,State Fund,PTSF,,2001-02-01,2002-02-01,CBoulind,2012-02-17 00:00:00,,,,,,,
4011,9015,State Fund,PSTF,890,2006-05-01,2007-05-01,KMills,2006-07-31 00:00:00,,,,,,,
4012,9016,State Fund,PSTF,696,2006-02-01,2007-02-01,KMills,2006-07-28 00:00:00,,,,,,,
4013,9017,State Fund,PSTF,,,,CBoulind,2012-03-22 00:00:00,,,,,,,
4014,9018,State Fund,,,,,dgray,1998-12-02 00:00:00,,,,,,,
4015,9020,State Fund,PSTF,,2005-10-01,2006-10-01,CBoulind,2012-03-22 00:00:00,,,,,,,
4016,9021,Insurance,PSTF,1475,2006-12-20,2007-12-01,eorzech,2011-10-13 00:00:00,,,,,,,
4017,9022,Insurance,PTSF,3,2003-08-01,2004-08-01,eorzech,2011-10-13 00:00:00,,,,,,,
4018,9023,Self Insured,,,,,UT,1993-06-09 00:00:00,,,,,,,
4019,9024,Self Insured,,,,,dgray,1998-10-29 00:00:00,,,,,,,
4020,9025,State Fund,PSTF,242,2006-03-01,2007-03-01,CBoulind,2012-03-22 00:00:00,,,,,,,
4021,9026,State Fund,PSTF,136,2005-12-01,2006-12-01,KMills,2006-07-31 00:00:00,,,,,,,
4022,9027,State Fund,PSTF,414,2005-09-01,2006-09-01,KMills,2006-07-31 00:00:00,,,,,,,
4023,9029,Insurance,,,,,rjarvis,1997-07-23 00:00:00,,,,,,,
4024,9030,State Fund,PSTF,9,1999-02-01,2000-02-01,eorzech,2011-08-30 00:00:00,,,,,,,
4025,9031,State Fund,PSTF,,,,KMills,2006-07-24 00:00:00,,,,,,,
4026,9032,State Fund,PSTF,417,2005-09-01,2006-09-01,KMills,2006-07-24 00:00:00,,,,,,,
4027,9033,State Fund,,,,,htimothy,1999-01-21 00:00:00,,,,,,,
4028,9035,State Fund,PSTF,382,2003-07-01,2004-07-01,CBoulind,2012-03-22 00:00:00,,,,,,,
4029,9036,State Fund,PSTF,3,1998-08-01,1999-08-01,CBoulind,2011-08-25 00:00:00,,,,,,,
4030,9037,Trust Fund,,,,,dgray,1998-12-02 00:00:00,,,,,,,
4031,9038,State Fund,PSTF,3,1998-08-01,1999-08-01,CBoulind,2012-03-22 00:00:00,,,,,,,
4032,9039,Insurance,,,,,dgray,1998-06-18 00:00:00,,,,,,,
4033,9039,State Fund,,,,,dgray,1998-06-18 00:00:00,,,,,,,
4034,9040,State Fund,PSTF,9,2006-07-01,2007-07-01,CBoulind,2011-06-16 00:00:00,,,,,,,
4035,9041,State Fund,PSTF,,2006-07-01,2007-07-01,KMills,2006-07-28 00:00:00,,,,,,,
4036,9042,State Fund,,,,,dgray,1999-01-06 00:00:00,,,,,,,
4037,9044,State Fund,,,,,UT,1993-06-30 00:00:00,,,,,,,
4038,9045,State Fund,PSTF,,2004-09-01,2005-09-01,CBoulind,2012-03-22 00:00:00,,,,,,,
4039,9046,State Fund,PSTF,8,2001-07-01,2002-07-01,CBoulind,2011-11-23 00:00:00,,,,,,,
4040,9047,Insurance,,,,,UT,1993-06-30 00:00:00,,,,,,,
4041,9048,State Fund,,,,,rjarvis,1997-07-07 00:00:00,,,,,,,
4042,9049,State Fund,,,,,UT,1993-03-11 00:00:00,,,,,,,
4043,9050,State Fund,PSTF,726,2005-12-01,2006-12-01,KMills,2006-07-27 00:00:00,,,,,,,
4044,9051,Insurance,PTSF,,,,eorzech,2011-11-21 00:00:00,,,,,,,
4045,9052,State Fund,PSTF,,,,eorzech,2011-12-05 00:00:00,,,,,,,
4046,9053,State Fund,PSTF,599,2003-06-01,2004-06-01,CBoulind,2012-03-22 00:00:00,,,,,,,
4047,9054,State Fund,PSTF,,,,CBoulind,2012-03-22 00:00:00,,,,,,,
4048,9056,State Fund,PSTF,,2005-12-01,2006-12-01,CBoulind,2012-03-22 00:00:00,,,,,,,
4049,9057,State Fund,PSTF,,2006-05-01,2007-05-01,KMills,2006-07-25 00:00:00,,,,,,,
4050,9058,Self Insured,,,,,DGRAY,1998-03-06 00:00:00,,,,,,,
4051,9059,State Fund,PSTF,,2003-03-01,2004-03-01,CBoulind,2012-03-22 00:00:00,,,,,,,
4052,9060,Insurance,,,,,dgray,1997-10-28 00:00:00,,,,,,,
4053,9061,State Fund,PSTF,,2006-02-02,2007-02-02,KMills,2006-07-25 00:00:00,,,,,,,
4054,9063,State Fund,PSTF,668,2005-12-01,2006-12-01,CBoulind,2012-03-27 00:00:00,,,,,,,
4055,9064,Insurance,IPCWTF,453 - 82 - 037232,2003-11-01,2004-11-01,eorzech,2011-11-21 00:00:00,,,,,,,
4056,9065,Self Insured,,,,,PJM,1994-10-26 00:00:00,,,,,,,
4057,9066,Self Insured,,,,,dgray,1997-10-28 00:00:00,,,,,,,
4058,9067,State Fund,PSTF,415,2003-09-01,2004-09-01,eorzech,2011-08-31 00:00:00,,,,,,,
4059,9068,State Fund,PSTF,,2005-07-01,2006-07-01,KMills,2006-07-25 00:00:00,,,,,,,
4060,9070,State Fund,,,,,dgray,1998-06-24 00:00:00,,,,,,,
4061,9071,Insurance,,,,,dgray,1998-02-09 00:00:00,,,,,,,
4062,9075,State Fund,,,,,chong,2002-10-09 00:00:00,,,,,,,
4063,9077,Self Insured,,,,,dgray,1998-02-09 00:00:00,,,,,,,
4064,9078,State Fund,PSTF,11,1998-11-01,1999-11-01,DEBUG,2012-03-27 00:00:00,,,,,,,
4065,9079,State Fund,State - Gout,,2006-06-01,2007-06-01,KMills,2006-07-25 00:00:00,,,,,,,
4066,9081,State Fund,PSTF,,,,CBoulind,2011-09-15 00:00:00,,,,,,,
4067,9082,State Fund,,,,,htimothy,1999-01-26 00:00:00,,,,,,,
4068,9083,State Fund,,,,,AF,1994-03-03 00:00:00,,,,,,,
4069,9084,State Fund,PSTF,22,2005-08-01,2006-08-01,CBoulind,2011-01-11 00:00:00,,,,,,,
4070,9085,Self Insured,,,,,htimothy,1999-04-26 00:00:00,,,,,,,
4071,9085,Insurance,,,,,htimothy,1999-04-26 00:00:00,,,,,,,
4072,9087,State Fund,,,,,KHolt,2006-06-08 00:00:00,,,,,,,
4073,9089,State Fund,PSTF,,,,DEBUG,2010-12-09 00:00:00,,,,,,,
4074,9090,State Fund,PSTF,157,2004-12-01,2005-12-01,DEBUG,2010-12-09 00:00:00,,,,,,,
4075,9091,State Fund,PSTF,1422,2005-02-16,2006-02-16,DEBUG,2010-12-09 00:00:00,,,,,,,
4076,9092,State Fund,PSTF,635,2004-09-01,2005-09-01,CBoulind,2010-11-12 00:00:00,,,,,,,
4077,9093,Insurance,,,,,rjarvis,1997-08-19 00:00:00,,,,,,,
4078,9096,Insurance,PSTF,,,,cboulind,2004-07-19 00:00:00,,,,,,,
4079,9097,State Fund,PSTF,,,,CBoulind,2011-09-15 00:00:00,,,,,,,
4080,9098,State Fund,PSTF,171,2009-01-01,2010-01-01,CBoulind,2011-01-20 00:00:00,,,,,,,
4081,9099,State Fund,PSTF,788,2000-10-01,2001-10-01,CBoulind,2010-10-08 00:00:00,,,,,,,
4082,9101,State Fund,,,,,htimothy,1999-01-28 00:00:00,,,,,,,
4083,9102,State Fund,,,,,htimothy,1999-01-28 00:00:00,,,,,,,
4084,9104,State Fund,PSTF,,2003-11-01,2004-11-01,CBoulind,2010-10-14 00:00:00,,,,,,,
4085,9105,State Fund,PSTF,79,2004-10-01,2005-10-01,CBoulind,2010-10-14 00:00:00,,,,,,,
4086,9106,State Fund,PSTF,,2004-07-01,2005-07-01,KHolt,2006-06-13 00:00:00,,,,,,,
4087,9108,State Fund,PSTF,9,2001-07-01,2002-07-01,DEBUG,2010-10-14 00:00:00,,,,,,,
4088,9112,State Fund,PSTF,137,2004-12-01,2005-12-01,CBoulind,2010-10-19 00:00:00,,,,,,,
4089,9113,State Fund,,,,,Dgray,1998-11-13 00:00:00,,,,,,,
4090,9114,State Fund,PSTF,,2004-08-01,2005-08-01,CBoulind,2010-10-19 00:00:00,,,,,,,
4091,9115,State Fund,PSTF,688,1995-01-30,1996-01-01,CBoulind,2010-10-19 00:00:00,,,,,,,
4092,9116,State Fund,PSTF,6,2004-07-01,2005-07-01,CBoulind,2010-10-19 00:00:00,,,,,,,
4093,9117,Insurance,,,,,dgray,1998-11-18 00:00:00,,,,,,,
4094,9119,Insurance,PSTF,597,2004-05-01,2005-05-01,CBoulind,2010-10-19 00:00:00,,,,,,,
4095,9121,State Fund,,,,,dgray,1998-11-18 00:00:00,,,,,,,
4096,9123,Self Insured,,,,,htimothy,1999-04-26 00:00:00,,,,,,,
4097,9123,Insurance,,,,,htimothy,1999-04-26 00:00:00,,,,,,,
4098,9124,State Fund,PSTF,,2003-12-01,2004-12-01,CBoulind,2010-10-19 00:00:00,,,,,,,
4099,9125,Insurance,,,,,dgray,1998-11-18 00:00:00,,,,,,,
4100,9126,State Fund,PSTF,,2003-12-01,2004-12-01,CBoulind,2010-10-19 00:00:00,,,,,,,
4101,9126,State Fund,PSTF,,2007-12-01,2008-12-01,eorzech,2011-11-21 00:00:00,,,,,,,
4102,9127,State Fund,,,,,kbremer,2001-04-30 00:00:00,,,,,,,
4103,9129,State Fund,PSTF,3,1998-08-01,1999-08-01,eorzech,2011-11-22 00:00:00,,,,,,,
4104,9131,State Fund,,,,,dgray,1998-11-19 00:00:00,,,,,,,
61,2237,Insurance,Chartis Specialty Insurance Co,PLS8192163,,2013-04-29,Cambria,2012-02-15 00:00:00,,,,,,,
62,2237,Insurance,Chartis Specialty Insurance Co,PLS8192163,2013-05-19,2014-05-19,Cambria,2016-02-11 00:00:00,,,,,,,
63,2239,Insurance,Chartis Realty Insurance Co,PLS 8192163,2013-05-19,2014-05-19,Cambria,2016-02-11 00:00:00,,,,,,,
64,2240,Insurance,Chartis Specialty Insurance Co,PLS 8192163,2013-05-19,2014-05-19,Cambria,2016-02-11 00:00:00,,,,,,,
65,2241,Insurance,ACE American Insurance Co,G24731546 001,2012-10-24,2013-10-24,Cambria,2016-02-12 00:00:00,,,,,,,
66,2320,Insurance,,FEI-EST-25063-02,2020-06-07,2021-06-07,R7 Load,2021-04-28 00:00:00,MPOMES,2023-01-23 10:28:17,TRUE,TRUE,1000000.0,1000000.0,TRUE
67,2318,Insurance,,,,,R7 Load,2021-04-28 13:05:56,,,FALSE,FALSE,,,FALSE
68,2316,Insurance,,,,,R7 Load,2021-04-28 13:05:56,,,FALSE,FALSE,,,FALSE
69,2324,Insurance,Iron,TX009038131,1900-01-01,1901-01-01,R7 Load,2021-04-28 00:00:00,MPOMES,2023-02-02 13:57:05,TRUE,TRUE,1000000.0,1000000.0,TRUE
70,2310,Insurance,,,,,R7 Load,2021-04-28 13:05:56,,,FALSE,FALSE,,,FALSE
71,2309,Insurance,,,,2021-10-02,R7 Load,2021-04-28 13:05:56,,,FALSE,FALSE,,2000000.0,FALSE
72,2326,Self Insured,,,,,BNEAR,2007-06-11 00:00:00,,,,,,,
73,2327,Self Insured,Sothern Ute Indian Tribe,Bond,2002-08-07,2031-11-01,BNEAR,2007-03-22 00:00:00,,,,,,,
74,2330,Insurance,Kysar Insurance Agency,,2012-07-12,2013-07-12,Admin,2004-03-10 00:00:00,,,,,,,
75,2332,State Fund,Colorado Petroleum Storage Tank Fund,,,2012-10-31,dhohman,2012-09-17 00:00:00,,,,,,,
76,2336,Insurance,,,,,BNEAR,2006-03-03 00:00:00,,,,,,,
77,2337,State Fund,,,,,Admin,2004-01-29 00:00:00,,,,,,,
78,2341,Insurance,American Family,05 xk 297101,,,Admin,2004-02-27 00:00:00,,,,,,,
79,2344,Insurance,,,,,Cambria,2006-03-27 00:00:00,,,,,,,
80,2360,State Fund,,,,,BNEAR,2008-05-06 00:00:00,,,,,,,
81,2365,State Fund,,,,,BNEAR,2008-05-06 00:00:00,,,,,,,
82,2367,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
83,2368,State Fund,,,,,BNEAR,2006-06-16 00:00:00,,,,,,,
84,2377,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
85,2388,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
86,2389,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
87,2390,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
88,2391,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
89,2392,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
90,2393,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
91,2394,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
92,2395,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
93,2396,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
94,2397,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
95,2398,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
96,2399,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
97,2400,State Fund,,,,,BNEAR,2008-05-06 00:00:00,,,,,,,
98,2415,State Fund,North Dakota Petroleum Tank Release Compensation F,230,2013-06-30,2014-06-30,Cambria,2005-12-05 00:00:00,,,,,,,
99,2416,State Fund,North Dakota Petroleum Tank Release Compensation F,2529,2013-07-01,2014-06-30,BNEAR,2009-09-16 00:00:00,,,,,,,
100,2417,State Fund,,,,,dhohman,2014-09-11 00:00:00,,,,,,,
101,2417,State Fund,North Dakota Petroleum Tank Release Compensation F,1275,2013-06-30,2014-06-30,dhohman,2014-09-11 00:00:00,,,,,,,
102,2421,State Fund,North Dakota Petroleum Tank Release Compensation F,1351,2013-06-30,2014-06-30,Cambria,2005-12-05 00:00:00,,,,,,,
103,2422,State Fund,North Dakota Petroleum Tank Release Compensation F,1162,2013-06-30,2014-06-30,Cambria,2005-12-05 00:00:00,,,,,,,
104,2425,Insurance,,,2013-09-01,,BNEAR,2008-05-29 00:00:00,,,,,,,
105,2428,State Fund,,,,,Admin,2005-01-28 00:00:00,,,,,,,
106,2431,State Fund,,,,,Admin,2004-06-24 00:00:00,,,,,,,
107,2437,State Fund,,,,,Admin,2004-11-01 00:00:00,,,,,,,
108,2438,State Fund,,,,,Admin,2004-03-11 00:00:00,,,,,,,
109,2440,Self Insured,U.S. Government,,,,BNEAR,2008-07-11 00:00:00,,,,,,,
110,2440,State Fund,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
111,2447,Self Insured,,,,,BNEAR,2006-06-12 00:00:00,,,,,,,
112,2447,State Fund,,,,,BNEAR,2006-06-12 00:00:00,,,,,,,
113,2451,State Fund,,,,,TJORDAN,2006-04-13 00:00:00,,,,,,,
114,2454,State Fund,,,,,Admin,2005-07-20 00:00:00,,,,,,,
115,2457,State Fund,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
116,2459,State Fund,,,,,Admin,2005-07-20 00:00:00,,,,,,,
117,2464,State Fund,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
118,2467,State Fund,,,,,Admin,2005-07-20 00:00:00,,,,,,,
119,2468,State Fund,,,,,Admin,2005-07-20 00:00:00,,,,,,,
120,2470,State Fund,,,,,Admin,2005-07-20 00:00:00,,,,,,,
121,2473,State Fund,,,,,Admin,2005-07-20 00:00:00,,,,,,,
122,2476,State Fund,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
123,2479,Self Insured,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
124,2479,State Fund,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
125,2480,Self Insured,,,,,bnear,2002-10-01 00:00:00,,,,,,,
126,2487,Insurance,Continental Western Group,,2013-07-01,2014-07-01,dhohman,2014-09-11 00:00:00,,,,,,,
127,2495,Insurance,Continental Western Group,,2013-07-01,2014-07-01,dhohman,2014-09-11 00:00:00,,,,,,,
128,2502,State Fund,,,,,BNEAR,2006-04-18 00:00:00,,,,,,,
129,2503,Self Insured,,,,,BNEAR,2007-06-11 00:00:00,,,,,,,
130,2504,State Fund,,,,,BNEAR,2006-06-07 00:00:00,,,,,,,
